S,I,X,R,D,N
1066.39,1.54573,1.22149,42.6467,1.19411,
1730.92,1.98837,1.55863,91.9609,2.5749,
1439.65,2.07574,1.62743,57.0484,1.59735,
1660.99,2.4037,1.90086,66.831,1.87127,
1746.92,2.50047,1.95616,68.6964,1.9235,
2891.51,4.12472,3.19994,111.059,3.10966,
2556.97,2.86965,2.24164,135.131,3.78366,
1868.15,2.79073,2.24195,77.6411,2.17395,
2578.44,3.82199,3.05151,105.722,2.96023,
2048.35,2.9545,2.3517,83.9899,2.35172,
1627.92,2.34827,1.83443,64.099,1.79477,
2128.05,3.04918,2.38526,84.1546,2.35633,
1872.01,2.69304,2.11607,74.1063,2.07498,
2683.76,3.86513,3.03936,106.361,2.97812,
2457.17,3.52592,2.77528,97.7872,2.73804,
2663.54,3.7639,2.89778,101.948,2.85454,
1671.38,2.42616,1.91313,67.3949,1.88706,
1495.81,2.15866,1.70463,60.6274,1.69757,
2251.88,3.2085,2.50649,88.9129,2.48956,
2531.6,3.63513,2.85509,100.102,2.80285,
1481.13,2.12957,1.66963,58.4354,1.63619,
1732.23,2.48787,1.95311,68.4145,1.91561,
2052.95,2.95409,2.32178,81.4907,2.28174,
2340.24,3.33755,2.59549,90.2965,2.5283,
2540.2,2.83774,2.25374,137.846,3.85969,
1505.79,2.08435,1.59532,62.7758,1.75772,
1947.63,2.66889,2.03097,80.4229,2.25184,
2249.14,2.99884,2.21738,90.1213,2.5234,
1939.59,2.53763,1.9306,79.7056,2.23176,
2098.58,2.77919,2.13134,87.0727,2.43804,
1378.17,1.8385,1.36217,55.0872,1.54244,
1543.22,2.06118,1.51881,61.476,1.72133,
1427.61,1.85944,1.39665,57.5208,1.61058,
1830.93,2.35329,1.76518,73.8871,2.06884,
2750.51,3.63638,2.68245,110.088,3.08246,
1588.33,2.13997,1.59967,64.132,1.7957,
1240.72,1.6618,1.24286,49.9796,1.39943,
1275.33,1.71888,1.27743,51.2408,1.43474,
1240.13,1.66209,1.231,49.586,1.38841,
1269.74,1.72001,1.27631,50.8357,1.4234,
1549.79,2.10482,1.56363,62.779,1.75781,
1620.2,2.05789,1.53422,64.408,1.80343,
1569.71,2.01112,1.49173,62.0473,1.73733,
1350.25,1.7211,1.26752,53.2705,1.49157,
1483.2,1.88071,1.39351,58.8779,1.64858,
1380.24,1.83113,1.35466,55.0338,1.54095,
1280.9,1.6953,1.24245,50.7401,1.42072,
1333.93,1.76881,1.31154,53.4964,1.4979,
1410.57,1.86922,1.38828,56.5922,1.58458,
1514.66,2.00258,1.47601,60.1799,1.68504,
1444.92,1.9779,1.51111,59.9147,1.67761,
1536.92,2.08702,1.58504,63.6291,1.78161,
1916.05,2.6495,2.06242,81.9485,2.29456,
1420.24,1.90253,1.45577,58.7552,1.64515,
1467.69,2.00816,1.5092,60.1111,1.68311,
1535.16,2.06291,1.54858,62.475,1.7493,
1718.32,2.25714,1.67128,68.8257,1.92712,
1689.96,2.19324,1.62081,67.3368,1.88543,
1617.95,2.05801,1.53505,64.6511,1.81023,
2483.7,3.17389,2.36706,98.9856,2.7716,
1546.03,2.04518,1.52052,61.6745,1.72689,
1709.9,2.25082,1.66597,68.2755,1.91171,
1333.44,1.76263,1.29843,53.0191,1.48454,
1803.92,2.5548,2.00112,78.3309,2.19327,
1455.48,2.05362,1.6004,63.0951,1.76666,
2281.42,3.08211,2.39743,97.3746,2.72649,
2229.98,3.00604,2.32162,94.0562,2.63357,
1491.79,1.98638,1.4792,60.0638,1.68179,
1421.3,1.90528,1.4077,56.7974,1.59033,
1475.92,1.95457,1.45126,59.0253,1.65271,
1423.62,1.88298,1.38061,56.5346,1.58297,
2360.56,3.33426,2.87054,186.025,5.20871,
2532.98,4.13456,3.69963,179.172,5.01681,
2597.82,3.73351,3.24637,206.423,5.77985,
2236.76,3.69314,3.31111,190.888,5.34485,
2591.81,3.79647,3.29534,170.332,4.76929,
1351.55,1.96574,1.6983,109.714,3.072,
1205.92,1.74163,1.49257,96.1533,2.69229,
3176.57,5.45592,4.97203,280.159,7.84446,
2362.58,3.52373,3.0608,190.504,5.33411,
1382.29,1.90789,1.61307,107.185,3.00119,
1720.34,2.28046,1.92114,129.822,3.63501,
2387.93,3.05448,2.58066,178.439,4.99628,
1640.06,2.8505,2.57863,145.439,4.07229,
2563.48,3.86249,3.39737,208.427,5.83595,
2286.02,4.32419,3.96528,174.795,4.89426,
2817.87,3.57882,2.96728,204.845,5.73567,
2695.05,3.3537,2.79977,196.296,5.49628,
2601.41,3.82091,3.31796,205.687,5.75924,
2510.06,3.85548,3.41596,206.875,5.79251,
2162.12,3.02128,2.60845,169.508,4.74622,
2518.83,3.40299,2.87307,189.59,5.30852,
1211.67,1.56113,1.2963,90.929,2.54601,
1576.03,2.042,1.72547,118.876,3.32852,
2719.57,3.34798,2.7557,193.901,5.42922,
1605.06,2.27539,1.96166,127.148,3.56013,
2011.46,2.82483,2.22401,80.2401,2.24672,
1391.68,1.96754,1.55088,56.2292,1.57442,
2331.32,3.29872,2.61519,95.1053,2.66295,
3356.7,4.69634,3.68549,134.158,3.75642,
1845.8,2.60509,2.04199,73.4988,2.05797,
1667.47,2.3276,1.8112,65.5588,1.83565,
2479.95,3.46641,2.72201,99.0871,2.77444,
1530.56,2.14896,1.68137,59.9348,1.67817,
1695.14,2.34071,1.8087,65.8682,1.84431,
2037.48,2.85238,2.23965,81.1522,2.27226,
2481.76,3.43101,2.68998,99.3394,2.7815,
2686.01,3.76018,2.97122,109.196,3.0575,
2264.42,3.16152,2.47652,90.4094,2.53146,
2498.48,3.41197,2.70978,102.527,2.87076,
1710.27,2.37471,1.85244,67.6119,1.89313,
1536.22,2.13047,1.66934,61.2637,1.71538,
1603.84,2.26773,1.78994,64.3032,1.80049,
3306.98,4.57191,3.61276,132.132,3.69968,
2861.45,3.99153,3.07815,109.413,3.06355,
3313.06,4.68735,3.71286,135.744,3.80083,
1806.8,2.53838,1.99451,71.6627,2.00656,
1826.32,2.57868,2.0092,71.0999,1.9908,
1399.56,1.99071,1.56127,55.342,1.54958,
1673.82,2.36785,1.85329,66.1036,1.8509,
2050.31,2.85908,2.23488,81.3193,2.27694,
1488.32,2.08514,1.66656,61.219,1.71413,
1513.1,2.09041,1.65304,62.4063,1.74738,
2407.81,3.30764,2.56283,92.7272,2.59636,
2598.43,3.63061,2.84164,103.211,2.8899,
1815.66,2.46389,1.94816,72.8837,2.04074,
2004.61,2.61213,2.07972,83.3633,2.33417,
1913.88,2.49957,1.98025,78.4474,2.19653,
1908.68,2.58114,2.04512,77.5257,2.17072,
1445.45,1.88523,1.47553,58.5533,1.63949,
2180.27,2.94916,2.33807,89.9279,2.51798,
1720.9,2.27175,1.80825,71.0344,1.98896,
1645.42,2.14606,1.70393,67.8265,1.89914,
1809.09,2.42337,1.91721,74.4875,2.08565,
1719.74,2.33036,1.84764,71.0868,1.99043,
1606.42,2.15163,1.70407,64.9039,1.81731,
2399.52,3.14336,2.49455,99.068,2.7739,
1463.11,1.90519,1.51841,60.7638,1.70139,
2567.66,3.35425,2.67031,107.306,3.00457,
1655.65,2.19131,1.72223,66.57,1.86396,
2033.99,2.70504,2.16181,84.7668,2.37347,
2015.84,3.38993,2.83164,104.027,2.91275,
