S,I,X,R,D,N
1093.74,2.15955,1.25732,15.416,0.431648,
1797.34,3.54654,2.06551,25.3356,0.709395,
1476,2.91458,1.69703,20.8052,0.582546,
1703.99,3.36296,1.95871,24.0199,0.672557,
1790.46,3.53425,2.05842,25.2383,0.706673,
2960.85,5.84677,3.40371,41.7309,1.16847,
2654.26,5.23109,3.0484,37.4139,1.04759,
1919.2,3.78598,2.2056,27.0516,0.757444,
2647.37,5.22363,3.04265,37.3151,1.04482,
2102.96,4.1447,2.41599,29.6446,0.830048,
1668.61,3.2936,1.91816,23.5203,0.658569,
2181.58,4.3023,2.50682,30.7498,0.860994,
1919.2,3.78636,2.20522,27.0511,0.757431,
2751.55,5.42406,3.16124,38.7831,1.08593,
2519.64,4.9624,2.89315,35.5127,0.994356,
2726.98,5.37461,3.13212,38.4337,1.07614,
1714.8,3.38383,1.97049,24.1716,0.676803,
1534.96,3.02967,1.76436,21.6376,0.605852,
2308.35,4.55189,2.65133,32.537,0.911035,
2595.3,5.11682,2.98055,36.5789,1.02421,
1518.26,2.99774,1.7452,21.401,0.599228,
1775.72,3.50599,2.04098,25.0297,0.700832,
2104.93,4.15229,2.4184,29.669,0.830731,
2396.78,4.73128,2.75501,33.783,0.945925,
2640.5,5.20234,3.03214,37.222,1.04221,
1546.76,3.05467,1.77844,21.8013,0.610435,
1999.78,3.9497,2.29908,28.1856,0.789197,
2306.38,4.55392,2.65127,32.5059,0.910165,
1990.95,3.91926,2.28529,28.0607,0.785698,
2155.05,4.24689,2.47504,30.3756,0.850518,
1413.11,2.79291,1.62498,19.9165,0.557663,
1582.13,3.12598,1.81946,22.2989,0.62437,
1464.21,2.88872,1.68304,20.6379,0.577862,
1877.93,3.70415,2.15745,26.4688,0.741127,
2820.33,5.56582,3.24092,39.748,1.11294,
1629.3,3.21908,1.87384,22.9647,0.643011,
1272.58,2.5147,1.46357,17.9362,0.502214,
1307.96,2.58544,1.50442,18.435,0.516179,
1271.6,2.5147,1.46307,17.9232,0.501851,
1302.06,2.57476,1.49802,18.3521,0.51386,
1589.99,3.14393,1.82874,22.4103,0.627489,
1660.75,3.27757,1.909,23.4087,0.655445,
1608.67,3.1739,1.84896,22.6737,0.634864,
1383.63,2.73212,1.59053,19.5023,0.546065,
1520.22,3.00014,1.74734,21.4281,0.599987,
1415.07,2.79658,1.62739,19.9446,0.55845,
1312.87,2.59579,1.51013,18.5045,0.518127,
1367.9,2.70409,1.57346,19.2809,0.539865,
1446.52,2.85928,1.66373,20.3883,0.570873,
1552.65,3.0668,1.78517,21.884,0.612751,
1483.86,2.93009,1.70567,20.915,0.58562,
1578.21,3.11318,1.81352,22.2443,0.622841,
1970.31,3.88081,2.26202,27.7723,0.777623,
1458.32,2.87545,1.67523,20.5552,0.575547,
1506.46,2.97527,1.73253,21.2333,0.594532,
1575.25,3.11381,1.81209,22.204,0.621712,
1761.97,3.47956,2.02532,24.8335,0.695339,
1732.49,3.41988,1.99092,24.4175,0.683691,
1658.79,3.2723,1.90608,23.3802,0.654646,
2546.17,5.01744,2.92376,35.885,1.00478,
1585.08,3.13143,1.82264,22.3414,0.62556,
1753.12,3.4621,2.01548,24.7092,0.691858,
1366.92,2.69893,1.5716,19.2662,0.539453,
1856.31,3.65489,2.1308,26.1673,0.732683,
1497.63,2.95002,1.71939,21.1114,0.591118,
2345.71,4.61408,2.69133,33.0624,0.925748,
2291.65,4.51036,2.63059,32.3018,0.904452,
1530.05,3.02377,1.75956,21.5656,0.603837,
1457.33,2.8795,1.67561,20.5399,0.575117,
1513.34,2.98968,1.74034,21.3299,0.597237,
1459.3,2.88226,1.67795,20.5682,0.575909,
2513.75,4.93291,2.8809,35.4395,0.992307,
2677.86,5.25922,3.0702,37.7543,1.05712,
2768.27,5.43012,3.1733,39.0318,1.09289,
2397.8,4.69602,2.74611,33.8121,0.946738,
2726.01,5.35975,3.12662,38.4312,1.07607,
1442.6,2.83623,1.65568,20.3415,0.569562,
1285.36,2.52918,1.47584,18.125,0.5075,
3414.94,6.66435,3.9035,48.1459,1.34809,
2520.63,4.94892,2.88924,35.5389,0.995089,
1470.11,2.89285,1.6875,20.7299,0.580436,
1825.85,3.58896,2.09541,25.7445,0.720846,
2532.42,4.97491,2.90412,35.7033,0.999693,
1763.95,3.45807,2.02126,24.8729,0.69644,
2736.84,5.36045,3.13313,38.5862,1.08041,
2431.21,4.76343,2.78553,34.2793,0.959821,
2982.5,5.85475,3.42022,42.0493,1.17738,
2852.78,5.60588,3.27231,40.2179,1.1261,
2771.24,5.41806,3.17235,39.0721,1.09402,
2682.78,5.26106,3.07346,37.8253,1.05911,
2301.48,4.51919,2.63933,32.4493,0.908582,
2672.96,5.23859,3.06175,37.6847,1.05517,
1285.36,2.52934,1.47574,18.123,0.507444,
1672.55,3.28976,1.91939,23.582,0.660297,
2874.4,5.64577,3.29605,40.5238,1.13467,
1709.89,3.36258,1.96225,24.1105,0.675093,
2062.68,4.06094,2.36815,29.0764,0.814138,
1427.85,2.81513,1.64021,20.128,0.563585,
2392.87,4.70915,2.74624,33.7298,0.944433,
3442.41,6.76304,3.94821,48.5192,1.35854,
1892.67,3.73363,2.17364,26.6787,0.747003,
1708.91,3.36694,1.96261,24.0885,0.674478,
2543.22,5.00466,2.91906,35.85,1.0038,
1568.38,3.09252,1.80136,22.1085,0.619037,
1736.42,3.41983,1.9941,24.4773,0.685365,
2089.21,4.11373,2.39842,29.4499,0.824596,
2545.2,5.00422,2.91918,35.8756,1.00452,
2756.48,5.4182,3.16062,38.851,1.08783,
2322.12,4.56809,2.66465,32.7318,0.916491,
2564.85,5.03936,2.94121,36.1544,1.01232,
1753.13,3.45452,2.01287,24.7119,0.691933,
1575.26,3.10505,1.80955,22.2062,0.621773,
