S,I,X,R,D,N
1023.46,1.05638,1.4776,84.6389,2.36989,
1605.57,1.43341,1.56292,214.426,6.00394,
1382.32,1.41273,1.97276,113.128,3.16759,
1593.97,1.65845,2.3288,132.336,3.70541,
1678.54,1.70044,2.36185,135.603,3.7969,
2782.81,2.87564,3.89764,217.332,6.08531,
2372.07,1.99122,2.19182,315.897,8.84512,
1788,2.06351,2.86377,155.71,4.35988,
2471.03,2.76915,3.80875,210.5,5.89401,
1961.52,2.02224,2.91821,168.813,4.72676,
1564.51,1.57554,2.20844,126.176,3.53294,
2043.95,2.09141,2.9236,166.372,4.65842,
1798.75,1.8285,2.54021,145.799,4.08238,
2577.52,2.67651,3.71002,210.205,5.88574,
2359.43,2.42953,3.42792,193.299,5.41237,
2563.94,2.48893,3.50438,199.481,5.58548,
1603.27,1.64013,2.33045,134.008,3.75222,
1434.01,1.46323,2.0992,121.043,3.38921,
2162.65,2.17892,3.09419,176.141,4.93196,
2432.22,2.47701,3.46095,197.321,5.52498,
1423.2,1.41013,2.00464,115.159,3.22444,
1663.84,1.6935,2.37359,135.307,3.78858,
1972.45,2.00808,2.80416,160.249,4.48698,
2252.81,2.2618,3.11134,175.888,4.92486,
2352.31,1.9556,2.16888,321.562,9.00373,
1439.02,2.7787,2.39136,126.276,3.53573,
1861.87,3.55164,3.06753,161.976,4.53532,
2152.26,3.95456,3.39372,182.284,5.10396,
1855.98,3.45086,2.88809,159.223,4.45823,
2007.26,3.78871,3.16601,173.916,4.86966,
1319.66,2.3895,2.04593,110.806,3.10256,
1477.48,2.67731,2.29035,124.073,3.47406,
1366.92,2.50125,2.09517,115.256,3.22716,
1752.96,3.2139,2.68765,147.997,4.14392,
2632.84,4.74913,4.04328,222.148,6.22014,
1519.5,2.84517,2.44084,129.588,3.62845,
1187.52,2.18047,1.86039,100.619,2.81733,
1220.36,2.25005,1.94016,103.547,2.89932,
1187.06,2.1872,1.87175,100.082,2.8023,
1215.05,2.2492,1.94723,102.875,2.88049,
1482.6,2.75867,2.38054,126.716,3.54805,
1552.02,2.77491,2.32146,129.266,3.61946,
1503.82,2.69491,2.26862,124.722,3.49221,
1293.61,2.30761,1.94386,107.139,2.9999,
