S,I,X,R,D,N
1102.24,0.0221032,0.0199489,10.4235,0.291858,
1811.32,0.0363232,0.0327834,17.1323,0.479703,
1487.48,0.0298286,0.0269214,14.0672,0.393883,
1717.24,0.0344364,0.0310801,16.2418,0.45477,
1804.39,0.0361837,0.0326571,17.065,0.47782,
2983.88,0.0598363,0.0540043,28.2156,0.790036,
2674.89,0.0536415,0.0484139,25.3026,0.708473,
1934.12,0.0387857,0.0350057,18.2921,0.512178,
2667.96,0.0535019,0.0482875,25.2318,0.70649,
2119.31,0.0424998,0.038358,20.0475,0.561329,
1681.59,0.0337211,0.0304345,15.9036,0.445302,
2198.54,0.044088,0.0397912,20.7932,0.58221,
1934.12,0.0387853,0.0350052,18.2923,0.512184,
2772.93,0.055607,0.0501875,26.2259,0.734325,
2539.21,0.05092,0.0459573,24.0163,0.672457,
2748.18,0.05511,0.0497388,25.9906,0.727736,
1728.13,0.0346547,0.0312773,16.3452,0.457667,
1546.9,0.0310204,0.0279972,14.6313,0.409678,
2326.29,0.0466502,0.0421038,22.0037,0.616105,
2615.47,0.052449,0.0473374,24.7367,0.692629,
1530.07,0.0306826,0.0276922,14.4708,0.405182,
1789.53,0.0358861,0.0323885,16.9249,0.473897,
2121.29,0.0425389,0.0383929,20.0628,0.561757,
2415.43,0.048437,0.0437161,22.8428,0.639598,
2661.02,0.0533638,0.0481634,25.1739,0.704869,
1558.79,0.0312584,0.0282117,14.7403,0.412729,
2015.33,0.0404136,0.0364745,19.057,0.533596,
2324.32,0.0466094,0.0420664,21.9781,0.615386,
2006.41,0.0402348,0.0363134,18.9777,0.531376,
2171.8,0.0435518,0.0393071,20.5421,0.575179,
1424.1,0.028557,0.0257735,13.4655,0.377033,
1594.44,0.0319727,0.0288563,15.076,0.422127,
1475.6,0.0295897,0.0267056,13.9543,0.390722,
1892.53,0.0379507,0.0342517,17.8989,0.50117,
2842.26,0.0569959,0.0514405,26.876,0.752529,
1641.98,0.0329263,0.029717,15.5261,0.434732,
1282.49,0.0257174,0.0232106,12.1263,0.339535,
1318.14,0.0264322,0.0238558,12.4633,0.348973,
1281.5,0.0256974,0.0231926,12.1168,0.33927,
1312.2,0.026313,0.0237482,12.4067,0.347388,
1602.36,0.032132,0.0290001,15.1512,0.424234,
1673.66,0.0335616,0.0302903,15.8283,0.443192,
1621.18,0.032509,0.0293403,15.3312,0.429273,
1394.39,0.0279611,0.0252357,13.1866,0.369223,
1532.05,0.0307219,0.0277274,14.489,0.405692,
1426.08,0.0285968,0.0258094,13.4844,0.377562,
1323.09,0.0265314,0.0239452,12.5104,0.35029,
1378.55,0.0276436,0.024949,13.0355,0.364993,
1457.77,0.0292323,0.026383,13.7842,0.385957,
1564.73,0.0313771,0.0283187,14.7961,0.41429,
1495.41,0.0299873,0.0270646,14.1418,0.395969,
1590.48,0.031894,0.0287854,15.0415,0.421163,
1985.62,0.0398185,0.0359379,18.7832,0.525929,
1469.65,0.0294709,0.0265985,13.9003,0.389208,
1518.18,0.0304439,0.0274766,14.3555,0.401955,
1587.51,0.0318342,0.0287313,15.0117,0.420328,
1775.67,0.0356072,0.0321365,16.7911,0.470151,
1745.96,0.0350113,0.0315987,16.5103,0.462288,
