S,I,X,R,D,N
1072.09,0.971645,0.790124,38.0805,1.06625,
1738.16,1.17662,1.03924,86.2127,2.41396,
1447.26,1.27658,1.03306,50.9978,1.42794,
1669.84,1.54463,1.24947,59.6961,1.67149,
1756.07,1.52901,1.24132,61.4421,1.72038,
2906.52,2.45547,1.9546,99.2874,2.78005,
2567.4,1.67207,1.48708,126.885,3.55277,
1878.56,1.82931,1.49906,69.1706,1.93678,
2592.62,2.46937,2.03306,94.2405,2.63873,
2059.28,1.90485,1.56588,75.1493,2.10418,
1636.49,1.4454,1.18515,57.2789,1.60381,
2139.21,1.86734,1.5026,75.3087,2.10864,
1881.88,1.67893,1.37196,66.2151,1.85402,
2697.95,2.40328,1.94533,95.0413,2.66116,
2470.13,2.19064,1.79746,87.4363,2.44822,
2677.13,2.21169,1.7811,91.3169,2.55687,
1680.28,1.53413,1.24661,60.2493,1.68698,
1503.76,1.34295,1.11248,54.2677,1.51949,
2263.59,1.98387,1.61177,79.5897,2.22851,
2544.93,2.24853,1.83808,89.4819,2.50549,
1488.92,1.32178,1.06956,52.2217,1.46221,
1741.35,1.54212,1.25096,61.1444,1.71204,
2063.77,1.84783,1.50024,72.8436,2.03962,
2352.42,2.00014,1.61528,80.7084,2.25984,
2550.63,1.72432,1.54993,129.468,3.62511,
1513.34,1.22028,0.9709,56.8782,1.59259,
1957.25,1.55026,1.2224,72.9351,2.04218,
2259.72,1.62617,1.26566,82.085,2.29838,
1948.74,1.46078,1.16647,72.5957,2.03268,
2108.63,1.66216,1.33707,79.1557,2.21636,
1384.66,1.01279,0.779185,50.1429,1.404,
1550.47,1.12865,0.870215,55.9672,1.56708,
1434.24,1.06121,0.835632,52.3952,1.46706,
1839.3,1.32438,1.04748,67.4359,1.8882,
2763.29,1.96601,1.56203,100.368,2.81031,
1595.95,1.1956,0.929651,58.2931,1.63221,
1246.63,0.926665,0.725293,45.4414,1.27236,
1281.42,0.934928,0.730294,46.6059,1.30497,
1246,0.902073,0.706086,45.1289,1.26361,
1275.85,0.921632,0.715998,46.2198,1.29415,
1557.24,1.15393,0.914262,57.0925,1.59859,
1627.5,1.13981,0.894757,58.8173,1.64688,
1576.83,1.10894,0.855777,56.6236,1.58546,
1356.31,0.917975,0.715686,48.6918,1.36337,
1489.85,1.02188,0.797842,53.8264,1.50714,
1386.7,0.983072,0.769216,50.1404,1.40393,
1286.84,0.912244,0.699701,46.2542,1.29512,
1340.17,0.962499,0.758105,48.7432,1.36481,
1417.18,1.02334,0.797967,51.5511,1.44343,
1521.71,1.07117,0.821774,54.858,1.53603,
1452.08,1.16142,0.916605,54.3235,1.52106,
1544.42,1.20399,0.965107,57.7921,1.61818,
1925.76,1.62569,1.31793,74.2173,2.07808,
1427.11,1.12758,0.908611,53.3584,1.49403,
1474.87,1.13502,0.897881,54.5739,1.52807,
1542.52,1.15765,0.918416,56.8109,1.5907,
1726.28,1.2311,0.960182,62.7674,1.75749,
1697.7,1.17898,0.934709,61.4625,1.72095,
1625.27,1.13417,0.887113,59.0507,1.65342,
2494.97,1.76688,1.37577,90.357,2.53,
1553.27,1.13451,0.87727,56.1441,1.57203,
1717.85,1.22833,0.968462,62.2132,1.74197,
1339.64,0.938767,0.735211,48.3325,1.35331,
1813.31,1.59924,1.30242,70.8033,1.98249,
1463,1.27409,1.03899,57.0841,1.59836,
2292.7,1.88749,1.54784,88.3897,2.47491,
2240.94,1.79607,1.4513,85.419,2.39173,
1498.83,1.10648,0.863774,54.6662,1.53065,
1428.01,1.03597,0.804185,51.7045,1.44773,
1482.83,1.08171,0.843196,53.7451,1.50486,
1430.22,1.00357,0.784343,51.5481,1.44335,
2373.32,2.7889,2.66434,174.341,4.88155,
2549.44,3.39286,3.29814,164.268,4.59951,
2612.27,3.126,3.00914,193.188,5.40927,
2251.36,3.28403,3.23527,177.158,4.96043,
2606.62,2.88738,2.75134,157.334,4.40535,
1359.12,1.62522,1.57921,102.796,2.8783,
1212.59,1.40386,1.35377,90.1263,2.52354,
3198.37,5.05368,5.00765,259.309,7.26064,
2376.23,2.95302,2.83906,177.99,4.98373,
1389.52,1.50137,1.44201,100.717,2.82008,
1728.98,1.77682,1.691,122.135,3.41979,
2399.51,2.42289,2.29695,168.06,4.70568,
1651.39,2.59819,2.56222,134.679,3.77102,
2578.55,3.29246,3.21923,194.492,5.44577,
2303.51,3.72227,3.68729,158.643,4.442,
2831.28,2.69106,2.53143,193.092,5.40657,
2707.66,2.60065,2.41544,185.142,5.18399,
2616.17,3.21089,3.07388,192.166,5.38064,
2525.18,3.39543,3.27589,192.752,5.39705,
2173.74,2.49418,2.38591,158.931,4.45007,
2531.7,2.67672,2.5548,178.077,4.98617,
1217.51,1.17838,1.12397,85.7832,2.40193,
1583.78,1.6212,1.51597,111.949,3.13456,
2732.05,2.47794,2.31943,183.032,5.12489,
1613.83,1.86473,1.77414,119.193,3.33741,
2021.85,1.745,1.42067,71.9724,2.01523,
1398.9,1.23703,1.00763,50.4423,1.41238,
2343.46,2.12368,1.73826,85.2887,2.38808,
3373.88,2.91906,2.39987,120.434,3.37215,
1855.32,1.62015,1.3196,65.8923,1.84498,
1675.92,1.41984,1.16194,58.8478,1.64774,
2492.62,2.1675,1.7788,88.9443,2.49044,
1538.4,1.32954,1.07451,53.6939,1.50343,
1703.6,1.41002,1.13972,59.1966,1.65751,
2047.93,1.76527,1.45308,72.8161,2.03885,
2494.29,2.11063,1.75612,89.3374,2.50145,
2699.84,2.38375,1.95011,98.0828,2.74632,
2275.98,1.95643,1.59487,81.2,2.2736,
2511.06,2.17781,1.82214,92.3522,2.58586,
1718.9,1.46556,1.18261,60.7472,1.70092,
1544.01,1.30792,1.08344,55.0603,1.54169,
1612.18,1.42952,1.16751,57.6147,1.61321,
3323.78,2.91609,2.39554,118.585,3.32037,
2875.89,2.35213,1.89959,98.1155,2.74723,
3330.3,2.99106,2.46534,121.832,3.41128,
1816.1,1.57987,1.29244,64.2298,1.79844,
1835.72,1.56533,1.25531,63.6782,1.78299,
1406.85,1.23458,1.00213,49.5281,1.38679,
1682.48,1.44193,1.18684,59.2286,1.6584,
2060.74,1.76886,1.44474,73,2.044,
1496.03,1.37336,1.1335,54.9248,1.53789,
1520.78,1.33422,1.10771,56.2071,1.5738,
2419.79,1.99452,1.61682,83.2643,2.3314,
2611.67,2.22996,1.8359,92.6669,2.59467,
1824.71,1.55896,1.29369,65.5986,1.83676,
2014.23,1.70936,1.44688,75.5014,2.11404,
1923.06,1.60246,1.31602,71.0302,1.98885,
1918.17,1.6581,1.37079,69.8424,1.95559,
1452.33,1.15653,0.965351,53.0641,1.48579,
2191.13,1.87767,1.56616,81.1584,2.27243,
1729.29,1.45329,1.23725,64.2237,1.79826,
1653.35,1.37507,1.14446,61.4134,1.71957,
1817.99,1.53557,1.28515,67.3011,1.88443,
1728.32,1.4933,1.24378,64.1463,1.7961,
1614.34,1.37127,1.13961,58.5106,1.6383,
2411.12,1.98148,1.66389,89.7222,2.51222,
1470.14,1.2385,1.04268,55.0409,1.54115,
2580.05,2.15431,1.81746,97.2557,2.72316,
1663.69,1.34943,1.12286,60.1525,1.68427,
2044.01,1.73767,1.45396,76.6473,2.14612,
2028.86,2.50421,2.13849,92.8945,2.60105,
2541.96,3.14,2.6706,115.982,3.24751,
2692.76,2.96885,2.48291,115.553,3.23547,
2864.1,3.45915,2.97398,131.78,3.68984,
2504.89,3.15213,2.67159,115.065,3.22183,
2455.33,2.31353,1.92206,100.617,2.81727,
1948.51,1.93056,1.60073,81.6704,2.28677,
1990.85,2.00715,1.67211,83.1396,2.32791,
2638.62,3.25259,2.75825,120.98,3.38745,
2252.05,2.76627,2.34909,103.92,2.90976,
2359.04,2.01697,1.85377,154.755,4.33314,
