S,I,X,R,D,N
1016.96,0.587398,0.671918,92.1995,2.58159,
1590.96,1.81403,1.73451,228.109,6.38705,
1373.7,0.77351,0.896188,123.182,3.44911,
1584.08,0.878877,1.02132,143.983,4.03153,
1668.19,0.929118,1.08101,147.665,4.13461,
2764.93,1.57336,1.87027,237.967,6.66307,
2352.29,2.47136,2.33846,334.538,9.36706,
1775.47,1.11367,1.29546,170.352,4.76986,
2454.03,1.48167,1.74714,230.288,6.44808,
1950.24,1.00414,1.15689,182.487,5.10964,
1555.21,0.832404,0.96466,137.155,3.84033,
2031.42,1.11363,1.29475,181.096,5.07069,
1787.75,0.980297,1.14101,158.69,4.44332,
2561.54,1.41502,1.65276,228.984,6.41155,
2345.13,1.26599,1.4674,210.249,5.88698,
2548.87,1.32355,1.56465,217.161,6.08051,
1593.88,0.833478,0.959959,145.259,4.06726,
1425.86,0.730741,0.836316,130.911,3.6655,
2150.19,1.10328,1.27997,191.072,5.35002,
2417.46,1.31151,1.52094,214.693,6.0114,
1414.72,0.758852,0.877175,125.137,3.50385,
1653.75,0.887432,1.03897,147.205,4.12175,
1960.34,1.07598,1.25335,174.445,4.88445,
2239.05,1.22781,1.43198,191.92,5.37375,
2333.03,2.39131,2.26977,339.796,9.51429,
1409.42,1.88648,3.16134,155.187,4.34525,
1824.09,2.41564,4.02754,198.896,5.56908,
2109.97,2.7231,4.52788,223.521,6.25859,
1817.21,2.53165,4.17112,196.583,5.50433,
1965.07,2.76282,4.53097,214.629,6.0096,
1293.49,1.67516,2.81391,136.21,3.81387,
1448.66,1.84663,3.09786,152.138,4.25988,
1338.91,1.81695,3.01579,142.276,3.98373,
1716.86,2.36752,3.89797,182.755,5.11715,
2581.09,3.36147,5.55786,272.367,7.62628,
1489.08,1.95,3.26388,159.251,4.45904,
1163.53,1.53706,2.57745,123.891,3.46895,
1195.99,1.54469,2.60963,127.291,3.56414,
1163.34,1.51033,2.55032,123.156,3.44836,
1190.96,1.52959,2.57985,126.393,3.53899,
1453.13,1.88177,3.15499,155.479,4.35341,
1520.54,2.04912,3.39927,159.546,4.46729,
1473.63,1.96542,3.26467,153.828,4.30718,
1267.31,1.71821,2.84788,132.419,3.70774,
1392.14,1.87392,3.11232,145.796,4.08229,
1295.54,1.68104,2.81791,136.152,3.81226,
1202.35,1.55038,2.60872,125.965,3.52701,
1251.54,1.65745,2.77964,132.319,3.70494,
1323.38,1.74448,2.91236,140.045,3.92127,
1420.75,1.87015,3.12883,150.053,4.20147,
1352.85,1.86019,3.09113,148.057,4.14559,
1438.42,2.00605,3.32949,157.823,4.41906,
1790.34,2.61454,4.29631,202.093,5.65861,
1329.51,1.90387,3.14865,145.366,4.07024,
1375.32,1.80473,3.02643,148.683,4.16312,
1438.34,1.92674,3.21606,155.17,4.34477,
1612.51,2.12495,3.527,170.081,4.76226,
1585.81,2.11766,3.51014,166.894,4.67302,
1517.87,2.07362,3.42934,160.145,4.48406,
2331.03,3.123,5.12712,244.862,6.85614,
1450.56,1.90172,3.17829,153.073,4.28605,
1604.52,2.11921,3.51675,169.112,4.73513,
1251.36,1.64683,2.75194,131.556,3.68357,
1683.56,2.52924,4.15101,193.347,5.41373,
1358.57,2.03926,3.36359,155.667,4.35867,
2132.87,3.07621,5.04189,239.313,6.70075,
2085.34,2.99002,4.91786,232.245,6.50286,
1399.08,1.8427,3.07812,148.837,4.16743,
1333.46,1.73743,2.90729,140.948,3.94653,
1384.99,1.80623,3.02226,146.092,4.09058,
1336.22,1.73322,2.90415,140.219,3.92613,
1948.38,6.41244,7.3571,579.618,16.2293,
2293.32,3.47994,3.32396,413.308,11.5726,
2144.89,7.08748,8.14273,638.99,17.8917,
1845.1,6.11512,7.0417,565.899,15.8452,
2349.73,3.46303,3.29586,406.135,11.3718,
1112.17,3.72974,4.27636,338.351,9.47383,
991.898,3.33522,3.82281,300.529,8.41481,
2625.33,8.56843,9.88196,808.577,22.6401,
1950.33,6.43674,7.37152,584.5,16.366,
1138.74,3.8388,4.39083,339.521,9.5066,
1419.8,4.74231,5.43608,416.359,11.6581,
1974.1,6.51337,7.45211,572.895,16.0411,
1349.96,4.49336,5.17683,423.51,11.8583,
2117.07,7.03349,8.06265,635.048,17.7814,
2068.53,3.05993,2.92379,388.603,10.8809,
2335.27,7.70029,8.80149,664.62,18.6094,
2231.61,7.2905,8.3399,637.899,17.8612,
2150.49,7.15577,8.20871,636.33,17.8172,
2071.07,6.84334,7.8551,626.689,17.5473,
1783.98,5.91795,6.78674,530.46,14.8529,
