S,I,X,R,D,N
1102.47,0.0541496,0.112094,10.0854,0.28239,
1811.69,0.0889906,0.184222,16.5766,0.464144,
1487.78,0.0730759,0.151275,13.6109,0.381106,
1717.59,0.0843666,0.174649,15.7149,0.440018,
1804.75,0.0886463,0.183508,16.5115,0.462321,
2984.49,0.146591,0.303455,27.3002,0.764405,
2675.43,0.131423,0.272066,24.482,0.685495,
1934.51,0.0950215,0.196706,17.6987,0.495564,
2668.5,0.131075,0.271339,24.4133,0.683572,
2119.74,0.104125,0.215555,19.3973,0.543123,
1681.93,0.0826133,0.171019,15.3878,0.430858,
2198.99,0.108012,0.223598,20.1187,0.563324,
1934.51,0.0950194,0.196701,17.699,0.495571,
2773.5,0.136233,0.28202,25.3752,0.710506,
2539.73,0.124751,0.258251,23.2373,0.650645,
2748.73,0.135013,0.279492,25.1475,0.704129,
1728.48,0.084902,0.175759,15.8151,0.442822,
1547.21,0.0759982,0.157327,14.1568,0.39639,
2326.76,0.114291,0.236599,21.2901,0.596122,
2616,0.128496,0.266003,23.9343,0.670162,
1530.38,0.0751689,0.155607,14.0014,0.392039,
1789.9,0.0879175,0.181999,16.3759,0.458525,
2121.72,0.104216,0.215741,19.412,0.543536,
2415.92,0.118665,0.245648,22.1018,0.61885,
2661.56,0.130744,0.270665,24.3575,0.682009,
1559.1,0.0765777,0.158521,14.2621,0.39934,
2015.74,0.0990058,0.204949,18.4387,0.516285,
2324.79,0.114183,0.236368,21.2651,0.595421,
2006.82,0.098571,0.204055,18.3622,0.514142,
2172.24,0.106697,0.220876,19.8759,0.556524,
1424.39,0.0699576,0.144817,13.0286,0.364801,
1594.76,0.0783259,0.16214,14.5869,0.408432,
1475.9,0.0724886,0.150058,13.5017,0.378047,
1892.91,0.0929735,0.192465,17.3184,0.484914,
2842.84,0.139629,0.289042,26.0041,0.728116,
1642.31,0.0806623,0.166976,15.0224,0.420628,
1282.75,0.0630012,0.130416,11.7329,0.32852,
1318.4,0.0647525,0.134041,12.059,0.337651,
1281.75,0.0629521,0.130315,11.7237,0.328263,
1312.46,0.0644602,0.133436,12.0042,0.336117,
1602.69,0.0787163,0.162948,14.6597,0.410471,
1674,0.0822196,0.170204,15.3148,0.428816,
1621.51,0.0796406,0.164864,14.8338,0.415348,
1394.67,0.0684994,0.1418,12.7588,0.357247,
1532.36,0.0752627,0.155801,14.019,0.392532,
1426.37,0.0700551,0.145019,13.0469,0.365313,
1323.36,0.0649946,0.134542,12.1045,0.338926,
1378.83,0.0677197,0.140185,12.6126,0.353152,
1458.07,0.0716129,0.148243,13.337,0.373436,
1565.05,0.076867,0.15912,14.3161,0.40085,
1495.71,0.0734638,0.152076,13.683,0.383124,
1590.8,0.0781353,0.161748,14.5536,0.407502,
1986.02,0.0975542,0.201952,18.174,0.508872,
1469.95,0.0721992,0.149461,13.4495,0.376585,
1518.49,0.074581,0.154388,13.8898,0.388915,
1587.83,0.0779869,0.161439,14.5247,0.406692,
1776.03,0.0872309,0.180575,16.2464,0.454899,
1746.31,0.0857705,0.177552,15.9747,0.447292,
1672.02,0.0821227,0.170003,15.2968,0.42831,
2566.48,0.126058,0.260954,23.4801,0.657443,
1597.73,0.0784725,0.162444,14.6153,0.409228,
1767.12,0.0867919,0.179665,16.1646,0.452609,
1377.84,0.0676708,0.140084,12.6037,0.352905,
1871.11,0.0919145,0.19028,17.1248,0.479494,
1509.57,0.0741516,0.153507,13.8156,0.386836,
2364.4,0.116143,0.240436,21.6377,0.605855,
