S,I,X,R,D,N
1110.68,0.902659,0.424786,0.96534,0.0270295,
1825.19,1.48366,0.698261,1.58734,0.0444456,
1498.87,1.21825,0.573307,1.30289,0.036481,
1730.38,1.40655,0.661952,1.50474,0.0421328,
1818.2,1.47787,0.695474,1.58068,0.0442589,
3006.72,2.44347,1.14976,2.61187,0.0731323,
2695.37,2.19119,1.03128,2.34467,0.0656509,
1948.93,1.58409,0.745486,1.69427,0.0474395,
2688.38,2.18509,1.0283,2.33675,0.065429,
2135.54,1.73616,0.817125,1.85788,0.0520205,
1694.46,1.37729,0.648147,1.47323,0.0412503,
2215.37,1.8007,0.847433,1.92618,0.0539331,
1948.93,1.58412,0.745506,1.69455,0.0474473,
2794.16,2.27118,1.06883,2.42903,0.0680128,
2558.65,2.07979,0.978799,2.22493,0.062298,
2769.22,2.25079,1.05919,2.40737,0.0674065,
1741.36,1.41553,0.666201,1.51435,0.0424019,
1558.74,1.2671,0.596349,1.35564,0.0379579,
2344.1,1.90553,0.896812,2.03862,0.0570813,
2635.49,2.14221,1.00813,2.29145,0.0641606,
1541.78,1.25318,0.589765,1.34067,0.0375389,
1803.23,1.46571,0.689791,1.5679,0.0439013,
2137.53,1.73747,0.817663,1.85849,0.0520378,
2433.92,1.97822,0.930883,2.11559,0.0592365,
2681.4,2.18008,1.0261,2.33332,0.065333,
1570.72,1.2765,0.600687,1.36504,0.0382213,
2030.76,1.65033,0.776585,1.76445,0.0494047,
2342.11,1.90328,0.895586,2.03478,0.0569738,
2021.77,1.64352,0.773522,1.75885,0.0492478,
2188.43,1.77901,0.8373,1.9036,0.0533009,
1435,1.16614,0.548731,1.24662,0.0349054,
1606.65,1.30559,0.614335,1.3956,0.0390769,
1486.89,1.2085,0.568716,1.29257,0.0361921,
1907.02,1.5501,0.729549,1.65864,0.0464419,
2864.02,2.3275,1.09521,2.48809,0.0696666,
1654.54,1.34458,0.632695,1.43757,0.040252,
1292.3,1.05015,0.494141,1.12261,0.031433,
1328.23,1.07932,0.507876,1.15383,0.0323073,
1291.3,1.04931,0.493742,1.12174,0.0314087,
1322.24,1.07441,0.505542,1.14842,0.0321558,
1614.63,1.31209,0.617397,1.40271,0.039276,
1686.48,1.37083,0.645144,1.46632,0.0410568,
1633.59,1.32772,0.624842,1.42005,0.0397613,
1405.06,1.14201,0.537434,1.2215,0.034202,
