S,I,X,R,D,N
1018.17,0.717258,0.74666,90.8191,2.54293,
1594.7,1.85365,1.58179,224.574,6.28808,
1375.31,0.962076,0.994568,121.338,3.39747,
1585.9,1.09696,1.14592,141.882,3.97269,
1670.11,1.17913,1.20305,145.435,4.07219,
2768.19,2.05416,2.09151,234.105,6.55494,
2357.36,2.48281,2.13781,329.783,9.23392,
1777.77,1.39591,1.45289,167.684,4.69514,
2457.11,1.88867,1.97133,226.687,6.34723,
1952.31,1.2204,1.30871,180.114,5.04318,
1556.93,1.03334,1.07912,135.172,3.78481,
2033.73,1.38339,1.45657,178.434,4.99614,
1789.78,1.2288,1.27542,156.341,4.37753,
2564.46,1.77904,1.85861,225.581,6.31628,
2347.74,1.58098,1.65131,207.229,5.80242,
2551.61,1.70865,1.75977,213.933,5.99013,
1595.6,1.01601,1.08348,143.289,4.0121,
1427.36,0.880411,0.943586,129.196,3.61748,
2152.47,1.37785,1.43996,188.439,5.27628,
2420.16,1.64217,1.70736,211.562,5.92375,
1416.29,0.94045,0.979903,123.334,3.45336,
1655.58,1.11931,1.16906,145.065,4.06183,
1962.57,1.35306,1.40322,171.863,4.81217,
2241.59,1.55343,1.60046,188.969,5.29112,
2337.95,2.39849,2.08499,335.181,9.38507,
1413.16,4.28207,3.99819,148.407,4.1554,
1828.88,5.43779,5.08814,190.263,5.32735,
2115.36,6.14791,5.69492,213.808,5.98662,
1822.25,5.63693,5.21351,187.644,5.25402,
1970.57,6.10928,5.66368,204.923,5.73784,
1296.8,3.83548,3.54747,130.169,3.64474,
1452.31,4.22494,3.90603,145.487,4.07363,
1342.52,4.08625,3.78359,135.81,3.80267,
1721.57,5.2822,4.8643,174.399,4.88316,
2587.77,7.53498,6.95479,260.45,7.29259,
1492.94,4.43478,4.11366,152.25,4.26299,
1166.58,3.5021,3.24813,118.361,3.3141,
1199.04,3.55242,3.30659,121.69,3.40731,
1166.33,3.48148,3.21859,117.679,3.29501,
1193.99,3.50332,3.2711,120.856,3.38397,
1456.85,4.28731,3.98919,148.709,4.16385,
1524.61,4.62712,4.25027,152.252,4.26305,
1477.53,4.44961,4.0847,146.822,4.11101,
1270.72,3.88304,3.55792,126.307,3.53661,
1395.86,4.23305,3.89241,139.118,3.8953,
1298.86,3.84962,3.54681,130.102,3.64286,
1205.41,3.56109,3.29568,120.364,3.37019,
1254.83,3.78878,3.49512,126.353,3.53789,
1326.84,3.9631,3.65791,133.795,3.74626,
1424.46,4.25142,3.93929,143.339,4.01349,
1356.53,4.18173,3.89409,141.43,3.96004,
1442.4,4.49989,4.19267,150.688,4.21925,
1795.54,5.77173,5.3948,192.894,5.40104,
1333.3,4.26148,3.94609,138.616,3.88125,
1378.89,4.10767,3.83005,142.191,3.98134,
1442.16,4.36762,4.05044,148.271,4.15158,
1616.72,4.78604,4.42467,162.517,4.55048,
1590.01,4.77319,4.38902,159.364,4.46219,
1521.99,4.66111,4.2807,152.788,4.27807,
2337.24,6.96292,6.38366,233.867,6.54829,
1454.33,4.32263,3.99803,146.253,4.0951,
1608.72,4.78085,4.40573,161.568,4.5239,
1254.63,3.74279,3.45959,125.651,3.51822,
1688.59,5.56328,5.21638,184.463,5.16497,
1362.63,4.50233,4.24029,148.467,4.15707,
2139,6.76201,6.31942,228.519,6.39854,
2091.31,6.60926,6.1635,221.713,6.20797,
1402.73,4.18161,3.87649,142.234,3.98254,
1336.9,3.94567,3.66867,134.711,3.77192,
1388.56,4.11379,3.80646,139.606,3.90896,
1339.65,3.95881,3.65347,133.985,3.75159,
1961.53,7.54563,8.54363,564.575,15.8081,
2300.46,3.49503,3.11356,406.551,11.3834,
2159.43,8.3486,9.45235,622.339,17.4255,
1857.63,7.23148,8.19848,551.496,15.4419,
2356.83,3.4702,3.07881,399.436,11.1842,
1119.81,4.38257,4.96421,329.609,9.22906,
998.747,3.90548,4.43604,292.716,8.19604,
2642.9,10.1451,11.5182,788.364,22.0742,
1963.52,7.5544,8.55413,569.431,15.9441,
1146.62,4.50086,5.08123,330.545,9.25525,
1429.53,5.58438,6.2996,405.243,11.3468,
1987.46,7.65091,8.61944,557.656,15.6144,
1359.17,5.30932,6.03192,412.923,11.5618,
2131.5,8.26656,9.35118,618.563,17.3198,
2074.81,3.06164,2.74651,382.664,10.7146,
2351.07,9.04639,10.1484,646.625,18.1055,
2246.58,8.54412,9.64323,620.853,17.3839,
2165.17,8.44244,9.49736,619.54,17.3471,
2085.08,8.06082,9.13285,610.626,17.0975,
1796.13,6.94085,7.87452,516.589,14.4645,
2099.14,8.17788,9.14125,587.106,16.439,
