S,I,X,R,D,N
1058.72,2.04887,1.93524,48.9228,1.36984,
1719.91,3.42846,2.61072,100.247,2.80691,
1429.31,2.76675,2.60343,65.4844,1.83356,
1649.13,3.17418,2.99312,76.5572,2.1436,
1734.46,3.34064,3.13538,78.8521,2.20786,
2870.89,5.53567,5.17386,127.819,3.57893,
2541.15,4.93119,3.75792,147.048,4.11734,
1854.67,3.5838,3.41835,88.8393,2.4875,
2559.96,4.93515,4.67979,121.04,3.38912,
2033.98,3.84213,3.63682,95.8568,2.68399,
1616.28,3.11904,2.93305,73.6076,2.06101,
2112.91,4.05519,3.81104,96.5205,2.70257,
1858.63,3.58829,3.37021,85.0344,2.38096,
2664.6,5.13787,4.82308,122.02,3.41657,
2439.68,4.6885,4.40612,112.088,3.13846,
2644.59,5.08845,4.74878,117.285,3.28399,
1659.47,3.17909,3.00865,77.1856,2.1612,
1485.22,2.827,2.67658,69.3356,1.9414,
2235.96,4.26916,4.00788,101.909,2.85345,
2513.61,4.82173,4.53289,114.821,3.21499,
1470.53,2.83497,2.66977,67.0837,1.87834,
1719.9,3.30268,3.10776,78.4942,2.19784,
2038.31,3.92544,3.6905,93.4612,2.61691,
2323.58,4.47399,4.18685,103.855,2.90793,
2524.75,4.79346,3.68097,149.583,4.18834,
1494.47,3.59084,2.65883,71.2883,1.99607,
1933.02,4.63194,3.42571,91.3668,2.55827,
2232.43,5.31022,3.89745,102.489,2.86969,
1925.62,4.47569,3.26281,90.1206,2.52338,
2083.35,4.86134,3.56209,98.4673,2.75708,
1367.9,3.27201,2.39253,62.6795,1.75503,
1531.73,3.65876,2.67927,69.9747,1.95929,
1417.2,3.33399,2.42127,65.2149,1.82602,
1817.76,4.23073,3.06136,83.6056,2.34096,
2730.23,6.45151,4.72914,125.092,3.50257,
1576.48,3.77221,2.76883,72.9383,2.04227,
1231.46,2.95219,2.15771,56.8342,1.59136,
1265.78,3.04331,2.22649,58.313,1.63277,
1230.86,2.95666,2.16076,56.4423,1.58038,
1260.22,3.02795,2.22458,57.905,1.62134,
1538.19,3.68998,2.71203,71.4064,1.99938,
1608.56,3.74324,2.70019,72.9541,2.04271,
1558.36,3.643,2.6348,70.3911,1.97095,
1340.49,3.13752,2.26027,60.4165,1.69166,
1472.55,3.428,2.4694,66.6867,1.86723,
1369.98,3.27328,2.38939,62.6075,1.75301,
1271.36,3.04433,2.21844,57.7573,1.6172,
1324.04,3.15887,2.3012,60.7983,1.70235,
1400.12,3.33207,2.43329,64.3112,1.80071,
1503.45,3.57474,2.60851,68.4534,1.9167,
1434.19,3.40603,2.51681,67.9798,1.90343,
1525.55,3.61716,2.66157,72.1519,2.02025,
1901.93,4.47733,3.32367,92.671,2.59479,
1409.83,3.33383,2.4334,66.5441,1.86324,
1456.67,3.49621,2.57893,68.3387,1.91348,
1523.73,3.64239,2.6701,70.9724,1.98723,
1705.64,4.04385,2.94928,78.1748,2.18889,
1677.62,3.95281,2.86848,76.4224,2.13983,
1606.3,3.74433,2.70149,73.2047,2.04973,
2465.83,5.73331,4.15271,112.149,3.14017,
1534.59,3.64737,2.66634,70.1332,1.96373,
1697.28,4.02374,2.93567,77.5838,2.17235,
1323.57,3.15186,2.29448,60.2955,1.68827,
1790.47,4.24577,3.17673,88.6228,2.48144,
1444.59,3.4442,2.56586,71.3994,1.99918,
2264.86,5.26827,3.8903,109.906,3.07736,
2213.8,5.15493,3.79857,106.275,2.97569,
1480.7,3.53054,2.5857,68.2721,1.91162,
1410.71,3.37529,2.46911,64.6364,1.80982,
1464.97,3.4891,2.54857,67.1091,1.87905,
1413.08,3.36401,2.45302,64.3049,1.80054,
2345.72,4.45714,3.68463,198.574,5.56008,
2514.75,5.34166,4.5858,194.868,5.45629,
2581.35,4.93786,4.10226,220.439,6.17228,
2221.45,4.50274,3.88658,204.439,5.72428,
2574.37,5.20175,4.32879,184.922,5.17782,
1342.88,2.59613,2.1578,117.087,3.27844,
1198.2,2.31384,1.91628,102.692,2.87537,
3154.29,6.52887,5.68514,300.098,8.40275,
2347.32,4.5486,3.8188,203.616,5.70125,
1373.64,2.61902,2.13286,114.403,3.20327,
1709.8,3.20294,2.58635,138.529,3.8788,
2373.63,4.3645,3.50218,190.181,5.32506,
1628.41,3.41724,2.97008,155.839,4.3635,
2546.8,4.95427,4.18199,222.827,6.23916,
2267.65,5.31785,4.6827,190.999,5.34798,
2800.88,5.20049,4.14195,218.657,6.1224,
2679.09,4.8908,3.89188,209.266,5.85944,
2584.48,5.05999,4.21179,220.083,6.16232,
2493.47,4.92325,4.16493,221.244,6.19482,
2148.62,4.05259,3.34933,180.916,5.06564,
2503.05,4.80366,3.86841,202.605,5.67293,
1204.28,2.25909,1.80003,96.9469,2.71451,
1566.44,2.91728,2.34455,126.748,3.54894,
2703.27,5.02568,3.94439,206.963,5.79496,
1594.91,3.04953,2.51882,135.726,3.80032,
1997.46,3.75782,3.52946,91.6828,2.56712,
1381.95,2.59657,2.45529,64.1987,1.79756,
2315.18,4.31016,4.08105,108.397,3.03511,
3333.47,6.22893,5.85378,153.16,4.28848,
1832.85,3.47045,3.26264,84.0667,2.35387,
1655.81,3.1275,2.93129,75.0283,2.10079,
2462.8,4.60197,4.32338,113.107,3.16699,
1519.84,2.87521,2.69992,68.6613,1.92252,
1683.32,3.17568,2.96766,75.426,2.11193,
2023.28,3.81781,3.57719,92.7308,2.59646,
2464.7,4.56828,4.29751,113.266,3.17146,
2667.54,4.9422,4.66567,124.373,3.48246,
2248.74,4.20267,3.95329,103.219,2.89012,
2481.59,4.53126,4.26188,116.36,3.25808,
1698.35,3.19704,2.99819,77.2909,2.16415,
1525.54,2.86104,2.68752,69.9494,1.95858,
1592.66,2.99142,2.82224,73.4645,2.05701,
3284.47,6.04495,5.68334,150.588,4.21645,
2841.34,5.4145,5.04343,125.685,3.51918,
3290.21,6.10438,5.77584,154.581,4.32827,
1794.14,3.3937,3.18891,81.9828,2.29552,
1813.41,3.4582,3.24828,81.603,2.28488,
1389.67,2.65022,2.49203,63.4121,1.77554,
1662.08,3.14426,2.96005,75.695,2.11946,
2036.08,3.81726,3.58403,92.9182,2.60171,
1478.06,2.73805,2.59366,69.6546,1.95033,
1502.83,2.74548,2.59641,70.8454,1.98367,
2391.12,4.49468,4.18748,106.226,2.97432,
2580.42,4.83513,4.53493,117.905,3.30134,
1803.3,3.32834,3.11161,82.9332,2.32213,
1991.71,3.46543,3.25657,93.9341,2.63015,
1901.51,3.33022,3.12055,88.5588,2.47965,
1895.79,3.46586,3.24934,88.0346,2.46497,
1436.01,2.53985,2.37561,66.2251,1.8543,
2165.79,3.89026,3.65982,101.814,2.85079,
1709.67,3.01064,2.83511,80.2338,2.24655,
1634.78,2.85682,2.68556,76.5312,2.14287,
1797.12,3.21292,3.02067,84.282,2.3599,
1708.2,3.10013,2.91327,80.5274,2.25477,
1595.68,2.89068,2.71067,73.6597,2.06247,
2384.07,4.14698,3.90092,111.75,3.129,
1453.67,2.53098,2.3854,68.4979,1.91794,
2551.27,4.39127,4.14346,120.809,3.38265,
1644.65,2.95993,2.76945,75.5043,2.11412,
2020.73,3.5605,3.35396,95.6772,2.67896,
1999.96,4.79944,3.87712,117.083,3.27834,
2505.72,5.99493,4.85877,146.326,4.09714,
2655.38,6.47986,5.08434,145.966,4.08705,
2823.42,6.73274,5.46323,165.742,4.64078,
2468.4,6.01108,4.8922,145.619,4.07733,
2423.46,5.72116,4.40646,125.891,3.52494,
1922.78,4.56473,3.53857,102.252,2.86306,
1964.44,4.67935,3.62586,104.33,2.92124,
2601.03,6.21331,5.03762,152.451,4.26864,
2219.95,5.31615,4.30399,130.772,3.66162,
2334.51,4.3521,3.38272,174.858,4.89602,
3280.09,7.83811,6.08298,174.112,4.87515,
2427.46,5.97344,4.78053,139.874,3.91648,
2524.29,4.78688,3.7343,185.984,5.20756,
2500.97,4.80713,3.78747,193.03,5.40485,
2294.06,5.42835,4.26248,124.759,3.49326,
2566.13,6.48554,5.34053,157.631,4.41366,
2232.08,5.28743,4.25568,128.769,3.60552,
1620.13,3.86486,3.12205,94.2408,2.63874,
1684.04,3.27633,3.06032,75.5095,2.11427,
1450.95,2.81549,2.62838,64.7941,1.81423,
1539.64,2.98551,2.78569,68.6643,1.9226,
1663.66,3.21779,2.99353,73.0827,2.04631,
1923.97,3.71496,3.45172,84.4953,2.36587,
2120.59,4.10092,3.8057,92.901,2.60123,
1904.63,4.56595,3.38238,87.9581,2.46283,
1742.96,4.17988,3.10026,80.5012,2.25403,
1999.88,4.784,3.55209,92.2035,2.5817,
1628.6,3.15647,2.92311,71.3216,1.997,
1487.11,3.57488,2.65329,68.7387,1.92468,
1555.6,3.72769,2.76786,71.89,2.01292,
1723.4,4.12864,3.0742,80.1529,2.24428,
1915.37,3.71177,3.44238,84.1238,2.35547,
2008.04,3.89176,3.60672,87.9944,2.46384,
1835.46,3.55236,3.30025,80.4388,2.25229,
1696.29,3.28006,3.04725,74.2985,2.08036,
1832.62,3.54306,3.29534,80.291,2.24815,
1774.91,3.43393,3.19165,78.2726,2.19163,
1832.16,3.54724,3.29589,80.7385,2.26068,
1621.51,3.13618,2.91583,71.442,2.00038,
1329.45,2.5738,2.38956,57.9674,1.62309,
1650.26,3.18247,2.95498,71.5992,2.00478,
1703.2,3.28699,3.0549,74.377,2.08256,
2045.91,4.89017,3.62802,93.9414,2.63036,
1803.53,4.31994,3.20345,82.6373,2.31384,
2014.96,4.81842,3.56482,92.08,2.57824,
1740.36,3.37282,3.13668,76.9722,2.15522,
2070.44,4.00694,3.72032,91.2762,2.55573,
1801.89,4.32447,3.21044,83.2449,2.33086,
1604.06,3.85279,2.85689,74.1495,2.07619,
1779.26,4.25818,3.16396,82.0179,2.2965,
1482.52,2.87221,2.6693,65.1125,1.82315,
1866.65,3.62119,3.35724,82.0736,2.29806,
1418.44,2.74765,2.5524,62.5088,1.75025,
1623.63,3.15034,2.92067,71.3053,1.99655,
2137,4.13217,3.83053,93.4181,2.61571,
1271.24,2.45625,2.28024,55.4736,1.55326,
1671.25,3.22786,2.99869,72.4927,2.02979,
1561.08,3.01465,2.79909,68.193,1.9094,
1541.78,2.98098,2.76885,67.5749,1.8921,
1523.08,2.93418,2.7285,66.3952,1.85907,
1531.57,2.95099,2.74952,66.8606,1.8721,
