S,I,X,R,D,N
1018.31,0.726293,0.75126,90.6713,2.5388,
1595.09,1.83357,1.55867,224.235,6.27858,
1375.49,0.975637,0.999782,121.141,3.39194,
1586.11,1.11152,1.15333,141.655,3.96635,
1670.34,1.19049,1.20821,145.196,4.06547,
2768.58,2.08867,2.09836,233.686,6.54321,
2357.89,2.45561,2.10906,329.326,9.22113,
1778.04,1.41129,1.46206,167.396,4.6871,
2457.47,1.91634,1.98361,226.297,6.33631,
1952.55,1.23719,1.32077,179.858,5.03602,
1557.13,1.04549,1.08623,134.959,3.77884,
2033.99,1.4116,1.46613,178.146,4.98808,
1790.01,1.24721,1.28255,156.088,4.37045,
2564.8,1.81391,1.86939,225.213,6.30597,
2348.04,1.60548,1.66157,206.903,5.79328,
2551.94,1.72819,1.76879,213.583,5.98034,
1595.79,1.03151,1.09265,143.077,4.00616,
1427.53,0.891277,0.952361,129.011,3.61232,
2152.74,1.39005,1.45002,188.155,5.26833,
2420.48,1.65881,1.7181,211.225,5.91429,
1416.47,0.954693,0.985771,123.14,3.44792,
1655.8,1.1339,1.17663,144.834,4.05536,
1962.83,1.37383,1.41088,171.585,4.80438,
2241.89,1.56965,1.60889,188.651,5.28222,
2338.45,2.37621,2.05903,334.738,9.37265,
1413.72,4.6677,3.93604,147.547,4.13131,
1829.6,5.92634,5.0106,189.169,5.29673,
2116.17,6.6968,5.60102,212.578,5.95219,
1823.01,6.12073,5.12867,186.519,5.22252,
1971.38,6.64048,5.57249,203.702,5.70364,
1297.3,4.18519,3.48746,129.402,3.62325,
1452.86,4.60458,3.84036,144.642,4.04999,
1343.06,4.44603,3.72156,134.993,3.7798,
1722.28,5.74307,4.78153,173.346,4.85369,
2588.76,8.20283,6.83739,258.946,7.25048,
1493.52,4.83702,4.04587,151.361,4.23812,
1167.03,3.81716,3.19484,117.659,3.29446,
1199.5,3.88063,3.25292,120.976,3.38733,
1166.78,3.79978,3.16386,116.982,3.27551,
1194.43,3.83236,3.21875,120.151,3.36422,
1457.41,4.6758,3.92511,147.849,4.13977,
1525.22,5.03785,4.17576,151.331,4.23726,
1478.12,4.84373,4.01285,145.936,4.08621,
1271.23,4.22705,3.49445,125.535,3.51499,
1396.43,4.60198,3.82547,138.275,3.8717,
1299.36,4.19594,3.48553,129.334,3.62135,
1205.87,3.885,3.24028,119.652,3.35024,
1255.32,4.13445,3.43477,125.596,3.5167,
1327.36,4.31748,3.59581,133.004,3.72411,
1425.01,4.63592,3.87394,142.488,3.98967,
1357.09,4.55399,3.83269,140.591,3.93656,
1443,4.8966,4.1273,149.785,4.19399,
1796.31,6.26709,5.31441,191.736,5.36861,
1333.87,4.63061,3.88211,137.765,3.85741,
1379.43,4.479,3.76967,141.366,3.95825,
1442.73,4.75985,3.98402,147.396,4.1271,
1617.35,5.21303,4.35061,161.561,4.5237,
1590.64,5.19477,4.31291,158.413,4.43557,
1522.62,5.06249,4.20692,151.861,4.25211,
2338.17,7.56526,6.27188,232.484,6.50954,
1454.89,4.71656,3.93042,145.389,4.07088,
1609.35,5.20435,4.33047,160.614,4.4972,
1255.12,4.08305,3.40089,124.902,3.49726,
1689.34,6.03875,5.141,183.345,5.13366,
