S,I,X,R,D,N
1100.63,0.394088,0.228105,11.427,0.319955,
1808.67,0.647604,0.374844,18.7813,0.525875,
1485.31,0.531823,0.307828,15.4214,0.4318,
1714.73,0.613968,0.355375,17.8051,0.498543,
1801.75,0.645128,0.373411,18.7077,0.523816,
2979.52,1.06684,0.617506,30.9321,0.866098,
2670.98,0.956356,0.553555,27.7378,0.776658,
1931.29,0.691511,0.400258,20.0529,0.561481,
2664.06,0.953883,0.552124,27.6607,0.774498,
2116.21,0.757719,0.438581,21.9768,0.615352,
1679.13,0.601222,0.347998,17.4345,0.488167,
2195.33,0.78605,0.454979,22.7947,0.638252,
1931.29,0.691511,0.400259,20.0531,0.561487,
2768.88,0.991415,0.573848,28.7504,0.80501,
2535.5,0.907852,0.525481,26.328,0.737184,
2744.16,0.982564,0.568726,28.4925,0.797789,
1725.6,0.617862,0.357629,17.9185,0.501718,
1544.64,0.553066,0.320124,16.0396,0.449109,
2322.89,0.831724,0.481416,24.1216,0.675404,
2611.65,0.935116,0.541262,27.1178,0.759299,
1527.83,0.547048,0.316641,15.8637,0.444184,
1786.92,0.639816,0.370337,18.5541,0.519514,
2118.19,0.758432,0.438993,21.994,0.615831,
2411.89,0.863596,0.499864,25.0418,0.701169,
2657.13,0.951396,0.550684,27.5964,0.7727,
1556.51,0.557318,0.322585,16.1594,0.452464,
2012.39,0.72055,0.417067,20.8917,0.584968,
2320.92,0.831024,0.481012,24.0941,0.674635,
2003.48,0.717357,0.415219,20.8043,0.582521,
2168.62,0.776487,0.449445,22.5193,0.63054,
1422.02,0.509165,0.294714,14.7619,0.413335,
1592.11,0.570068,0.329965,16.5275,0.462771,
1473.44,0.527575,0.30537,15.2977,0.428336,
1889.76,0.67664,0.391651,19.6219,0.549412,
2838.11,1.01621,0.588199,29.4636,0.824981,
1639.58,0.587062,0.339802,17.021,0.476587,
1280.61,0.458532,0.265406,13.2938,0.372227,
1316.21,0.471279,0.272784,13.6633,0.382573,
1279.62,0.458178,0.265201,13.2835,0.371937,
1310.28,0.469156,0.271555,13.6013,0.380837,
1600.02,0.5729,0.331604,16.61,0.46508,
1671.22,0.59839,0.346359,17.352,0.485855,
1618.81,0.579625,0.335497,16.8071,0.470598,
1392.35,0.498541,0.288564,14.456,0.404768,
1529.81,0.547757,0.317051,15.8837,0.444745,
1424,0.509874,0.295124,14.7827,0.413914,
1321.15,0.47305,0.273809,13.7149,0.384016,
1376.53,0.492877,0.285286,14.2905,0.400133,
1455.64,0.521204,0.301682,15.1113,0.423117,
1562.44,0.559444,0.323816,16.2206,0.454176,
1493.22,0.534656,0.309469,15.5032,0.434088,
1588.15,0.568647,0.329143,16.4895,0.461706,
1982.71,0.709918,0.410913,20.5908,0.576544,
1467.51,0.525447,0.304138,15.2382,0.426671,
1515.96,0.542803,0.314184,15.7377,0.440655,
1585.19,0.567587,0.328529,16.4569,0.460794,
1773.07,0.634863,0.36747,18.4076,0.515414,
1743.41,0.62424,0.361321,18.0998,0.506794,
1669.24,0.597681,0.345949,17.3315,0.485281,
2562.2,0.917414,0.531016,26.6033,0.744893,
1595.08,0.571129,0.330579,16.5596,0.463668,
1764.17,0.631676,0.365625,18.315,0.51282,
1375.54,0.492523,0.285081,14.2804,0.399852,
1868,0.668843,0.387138,19.4018,0.543251,
1507.06,0.539606,0.312333,15.6526,0.438274,
2360.46,0.845174,0.489202,24.515,0.686421,
2306.08,0.825701,0.47793,23.9495,0.670585,
1539.7,0.5513,0.319102,15.9841,0.447555,
1466.52,0.525099,0.303936,15.2243,0.42628,
1522.89,0.545282,0.315618,15.8094,0.442664,
1468.5,0.525807,0.304346,15.2451,0.426864,
2529.55,0.905702,0.524235,26.285,0.735981,
2694.69,0.964831,0.55846,28,0.784,
2785.67,0.997403,0.577313,28.9487,0.810564,
2412.85,0.863912,0.500046,25.0824,0.702307,
2743.15,0.982186,0.568505,28.4995,0.797986,
1451.67,0.519769,0.30085,15.0842,0.422358,
1293.45,0.463119,0.26806,13.4395,0.376307,
3436.33,1.23036,0.712154,35.7247,1.00029,
2536.47,0.908179,0.525668,26.3583,0.738034,
1479.36,0.529684,0.306589,15.3718,0.430411,
1837.34,0.657858,0.380779,19.0904,0.534531,
2548.34,0.912433,0.528131,26.4776,0.741373,
1775.03,0.635543,0.367862,18.4492,0.516576,
2754.02,0.986068,0.570753,28.6242,0.801479,
2446.48,0.875955,0.507016,25.4263,0.711935,
3001.25,1.0746,0.621995,31.1839,0.873149,
2870.72,1.02786,0.594945,29.8239,0.835068,
2788.63,0.99846,0.577926,28.9849,0.811577,
2699.63,0.966597,0.559481,28.0567,0.785588,
2315.95,0.829224,0.479968,24.0652,0.673827,
2689.74,0.963059,0.557435,27.9523,0.782665,
1293.45,0.463122,0.268062,13.4376,0.376253,
1683.07,0.602624,0.348808,17.4868,0.48963,
2892.47,1.03565,0.599452,30.0526,0.841474,
1720.65,0.616075,0.356594,17.8792,0.500618,
2075.67,0.7432,0.430178,21.5578,0.603618,
1436.85,0.514469,0.297784,14.9222,0.417821,
2407.93,0.862169,0.499038,25.0095,0.700265,
3464.06,1.24032,0.717921,35.9781,1.00739,
1904.59,0.681947,0.394723,19.7793,0.553821,
1719.67,0.615735,0.356398,17.8586,0.50004,
2559.23,0.916342,0.530395,26.5812,0.744275,
1578.26,0.565102,0.327091,16.3909,0.458944,
1747.36,0.625649,0.362137,18.1471,0.508118,
2102.37,0.752761,0.435711,21.8348,0.611375,
2561.2,0.917048,0.530804,26.6033,0.744891,
2773.81,0.993176,0.574868,28.8103,0.806689,
2336.73,0.836676,0.484283,24.2698,0.679555,
2580.98,0.924128,0.534902,26.8107,0.7507,
1764.17,0.631668,0.36562,18.3217,0.513007,
1585.18,0.56758,0.328525,16.4629,0.460961,
1655.39,0.592719,0.343076,17.192,0.481376,
3412.63,1.2219,0.707259,35.4524,0.992666,
2947.86,1.0555,0.610943,30.6116,0.857125,
3422.52,1.22545,0.709312,35.5463,0.995296,
1864.05,0.667431,0.38632,19.3585,0.542039,
1882.84,0.67416,0.390216,19.5512,0.547435,
1443.77,0.51695,0.299219,14.9927,0.419795,
1726.59,0.618214,0.357833,17.9312,0.502074,
2115.22,0.757364,0.438376,21.9685,0.615118,
1537.71,0.550584,0.318687,15.9708,0.447182,
1563.42,0.559788,0.324015,16.2389,0.454689,
2481.11,0.88837,0.514205,25.769,0.721531,
2680.86,0.959894,0.555604,27.8435,0.779618,
1873.93,0.670965,0.388367,19.4667,0.545067,
2071.71,0.741779,0.429355,21.5209,0.602585,
1976.77,0.707787,0.40968,20.5359,0.575007,
1970.84,0.705665,0.408451,20.4726,0.573232,
1492.22,0.534294,0.309258,15.5004,0.434013,
2252.67,0.806573,0.466859,23.4023,0.655264,
1778.01,0.636621,0.368487,18.4701,0.517163,
1699.89,0.608648,0.352296,17.6585,0.494438,
1868.99,0.669195,0.387342,19.4148,0.543613,
1777.02,0.636266,0.368282,18.4586,0.516841,
1658.35,0.593777,0.343689,17.2268,0.482351,
2479.12,0.887654,0.51379,25.7558,0.721163,
1512,0.541375,0.313357,15.7063,0.439778,
2654.15,0.950324,0.550065,27.5755,0.772113,
1708.79,0.611835,0.354141,17.7508,0.497023,
2102.36,0.752755,0.435708,21.84,0.61152,
2105.32,0.753814,0.43632,21.8727,0.612436,
2637.34,0.944302,0.546578,27.4012,0.767234,
2785.67,0.997414,0.577321,28.9428,0.810399,
2972.57,1.06433,0.616053,30.8842,0.864757,
2599.76,0.930845,0.538789,27.0129,0.756361,
2534.51,0.907492,0.525272,26.3218,0.73701,
2013.37,0.720893,0.417265,20.9109,0.585506,
2056.88,0.736472,0.426283,21.362,0.598137,
2738.21,0.980418,0.567483,28.4487,0.796564,
2337.71,0.837018,0.484481,24.2886,0.68008,
2493.96,0.892963,0.516863,25.9095,0.725467,
3434.39,1.22969,0.711769,35.6732,0.998849,
2553.28,0.914203,0.529157,26.5311,0.742869,
2693.71,0.964487,0.558262,27.9847,0.783571,
2677.88,0.958813,0.554978,27.8265,0.779142,
2404.96,0.861105,0.498422,24.979,0.699411,
2709.52,0.970137,0.561532,28.1632,0.788571,
2347.6,0.840562,0.486532,24.3883,0.682872,
1704.83,0.610416,0.353319,17.7109,0.495905,
1748.35,0.626012,0.362347,18.1496,0.508188,
1506.08,0.539263,0.312135,15.634,0.437753,
1598.04,0.572192,0.331195,16.5885,0.464479,
1725.61,0.61787,0.357634,17.9126,0.501552,
1995.58,0.714534,0.413585,20.7149,0.580018,
2199.29,0.787474,0.455804,22.8299,0.639236,
1980.74,0.709223,0.410511,20.5605,0.575693,
1812.63,0.649029,0.375669,18.8157,0.526841,
2079.63,0.744631,0.431006,21.5877,0.604455,
1689.02,0.604769,0.350051,17.5328,0.49092,
1546.62,0.553781,0.320538,16.0546,0.449528,
1617.82,0.579275,0.335294,16.7936,0.470221,
1792.85,0.641947,0.37157,18.6104,0.521091,
1986.68,0.711347,0.41174,20.6224,0.577427,
2082.6,0.745693,0.43162,21.6185,0.605319,
1903.61,0.681604,0.394525,19.7601,0.553282,
1759.23,0.629908,0.364602,18.2619,0.511332,
1900.64,0.680542,0.39391,19.7296,0.552427,
1841.31,0.659297,0.381613,19.1138,0.535187,
1900.64,0.680542,0.39391,19.7294,0.552423,
1682.1,0.60229,0.348616,17.4609,0.488906,
1378.51,0.493587,0.285697,14.3095,0.400666,
1710.78,0.612559,0.35456,17.7585,0.497238,
1766.15,0.632387,0.366037,18.3335,0.513339,
2127.1,0.761627,0.440843,22.0805,0.618255,
1874.93,0.671336,0.388581,19.4621,0.544938,
2094.47,0.749943,0.43408,21.7412,0.608754,
1805.71,0.64655,0.374234,18.7443,0.52484,
2147.87,0.769062,0.445146,22.2962,0.624293,
1873.94,0.670982,0.388376,19.4526,0.544672,
1668.25,0.597333,0.345747,17.3175,0.48489,
1850.21,0.662484,0.383457,19.2061,0.53777,
1537.72,0.550594,0.318694,15.9622,0.446941,
1936.24,0.693289,0.401288,20.0993,0.562781,
1471.47,0.526871,0.304962,15.2743,0.42768,
1684.08,0.602998,0.349026,17.4813,0.489476,
2216.1,0.793493,0.459288,23.0044,0.644123,
1318.19,0.471989,0.273195,13.6831,0.383128,
1732.53,0.620349,0.359069,17.9844,0.503563,
1618.81,0.579629,0.3355,16.8038,0.470506,
1599.03,0.572547,0.3314,16.5987,0.464762,
1579.26,0.565466,0.327302,16.3931,0.459007,
1588.15,0.568652,0.329146,16.4859,0.461605,
1937.23,0.693644,0.401493,20.1089,0.563048,
2029.2,0.726572,0.420553,21.0642,0.589798,
1887.79,0.675939,0.391245,19.5958,0.548681,
1973.82,0.706744,0.409076,20.4889,0.573688,
1948.11,0.697538,0.403747,20.2222,0.566222,
1469.49,0.526163,0.304552,15.2537,0.427105,
2008.43,0.719137,0.416249,20.8484,0.583756,
1577.28,0.564757,0.326891,16.3729,0.458441,
1685.07,0.603353,0.349231,17.4918,0.48977,
2524.63,0.903967,0.523232,26.2072,0.7338,
2395.09,0.857582,0.496384,24.8624,0.696148,
1996.57,0.714888,0.413789,20.7255,0.580314,
2534.52,0.907507,0.525281,26.3097,0.736671,
2775.81,0.993904,0.57529,28.8136,0.806781,
2070.73,0.741444,0.429161,21.4956,0.601877,
1480.37,0.530058,0.306806,15.3669,0.430274,
1732.53,0.620348,0.359068,17.9845,0.503566,
1913.5,0.685145,0.396574,19.8628,0.556157,
1668.25,0.597333,0.345747,17.3173,0.484885,
1913.5,0.685145,0.396574,19.863,0.556164,
1701.88,0.609371,0.352715,17.6666,0.494665,
1402.24,0.502085,0.290615,14.5561,0.407571,
1534.75,0.549531,0.318078,15.9319,0.446092,
1567.39,0.561216,0.324841,16.2707,0.455578,
1372.58,0.491463,0.284467,14.2476,0.398932,
1522.89,0.545283,0.31562,15.8079,0.44262,
1614.86,0.578213,0.33468,16.7626,0.469354,
2134.02,0.764104,0.442277,22.1525,0.62027,
1818.57,0.651153,0.376899,18.8778,0.528579,
1558.49,0.55803,0.322997,16.178,0.452984,
1972.83,0.70639,0.408871,20.4789,0.57341,
1734.51,0.621056,0.359478,18.0053,0.504148,
1530.8,0.548116,0.317259,15.8903,0.444928,
1596.07,0.571484,0.330785,16.5682,0.463911,
1686.05,0.603705,0.349435,17.5028,0.490078,
1612.88,0.577504,0.334269,16.7428,0.468799,
2125.12,0.760918,0.440433,22.0598,0.617675,
1713.74,0.613621,0.355174,17.7894,0.498103,
1749.34,0.626368,0.362552,18.1589,0.50845,
2231.92,0.799159,0.462568,23.1679,0.648701,
2726.37,0.976199,0.565042,28.3009,0.792426,
1586.18,0.567945,0.328736,16.4651,0.461022,
1666.28,0.596625,0.345337,17.297,0.484315,
1520.91,0.544575,0.315209,15.7879,0.44206,
2202.25,0.788535,0.456418,22.8611,0.640111,
2009.42,0.71949,0.416453,20.8593,0.58406,
2234.89,0.80022,0.463181,23.2,0.649599,
3196.09,1.14439,0.662392,33.1776,0.928972,
1535.74,0.549887,0.318284,15.9416,0.446365,
1605.95,0.575026,0.332835,16.6704,0.466771,
1929.32,0.69081,0.399853,20.0272,0.560762,
1620.79,0.580337,0.335909,16.8246,0.471089,
1943.17,0.695767,0.402722,20.1711,0.564792,
1435.87,0.514124,0.297584,14.9049,0.417337,
1572.33,0.562986,0.325866,16.3218,0.457009,
1864.05,0.667441,0.386326,19.3497,0.541791,
1948.11,0.697538,0.403747,20.222,0.566216,
1461.58,0.52333,0.302913,15.1717,0.424807,
1485.31,0.531829,0.307832,15.4179,0.431701,
1774.07,0.635219,0.367676,18.4156,0.515637,
1904.6,0.681959,0.394729,19.7702,0.553564,
1877.9,0.672398,0.389196,19.4929,0.5458,
2058.87,0.737195,0.426702,21.3716,0.598404,
1805.71,0.64655,0.374235,18.7437,0.524824,
2109.3,0.755253,0.437154,21.8956,0.613077,
3064.56,1.09729,0.635134,31.8119,0.890734,
1859.11,0.665671,0.385302,19.2983,0.540353,
1567.39,0.561217,0.324842,16.2701,0.455562,
2382.23,0.852979,0.493719,24.7291,0.692416,
2680.88,0.959911,0.555614,27.8289,0.779209,
2070.73,0.741443,0.42916,21.4955,0.601873,
1678.14,0.600873,0.347796,17.4199,0.487757,
2095.45,0.750295,0.434284,21.7519,0.609054,
1904.6,0.681959,0.39473,19.7705,0.553575,
1507.07,0.539618,0.31234,15.6439,0.438029,
2074.69,0.74286,0.429981,21.5359,0.603004,
1805.71,0.64655,0.374235,18.744,0.524831,
1764.18,0.631679,0.365627,18.3127,0.512757,
2235.88,0.800575,0.463387,23.2099,0.649878,
2242.8,0.803053,0.464821,23.2816,0.651883,
1463.56,0.524039,0.303323,15.1918,0.425372,
1651.44,0.591314,0.342263,17.1425,0.479991,
1704.84,0.610434,0.35333,17.6969,0.495512,
2832.18,1.01409,0.586971,29.3994,0.823182,
2696.7,0.965577,0.558893,27.9931,0.783808,
1651.44,0.591314,0.342263,17.1427,0.479997,
1536.73,0.55024,0.318488,15.9523,0.446664,
1599.03,0.572547,0.3314,16.599,0.464773,
1692.98,0.606184,0.35087,17.574,0.492072,
1853.18,0.663546,0.384072,19.2369,0.538634,
1645.51,0.589189,0.341033,17.0812,0.478273,
2288.29,0.819341,0.474249,23.7535,0.665098,
1697.92,0.607955,0.351895,17.6254,0.49351,
1778.02,0.636636,0.368496,18.4566,0.516786,
1597.05,0.571839,0.33099,16.5782,0.464189,
2384.21,0.853687,0.494129,24.7495,0.692987,
1649.47,0.590605,0.341853,17.1222,0.479422,
1643.53,0.58848,0.340623,17.0605,0.477695,
2244.78,0.803762,0.465231,23.3019,0.652453,
2118.2,0.758439,0.438998,21.9878,0.615658,
2044.03,0.731884,0.423627,21.2181,0.594106,
1482.34,0.530766,0.307216,15.3873,0.430844,
2038.1,0.729759,0.422398,21.1563,0.592376,
1864.05,0.667441,0.386327,19.3498,0.541794,
1337.97,0.47907,0.277294,13.8888,0.388886,
1383.45,0.495357,0.286722,14.3609,0.402105,
1321.16,0.473051,0.27381,13.7141,0.383994,
2036.12,0.729045,0.421985,21.141,0.591947,
1342.91,0.480839,0.278318,13.9411,0.390352,
1586.17,0.567942,0.328735,16.4675,0.461089,
1644.52,0.588832,0.340827,17.0728,0.478039,
1690.01,0.60512,0.350254,17.5452,0.491266,
1342.91,0.480839,0.278318,13.9412,0.390353,
2146.87,0.768705,0.44494,22.2885,0.624077,
2206.21,0.789948,0.457236,22.9058,0.641362,
2537.48,0.908565,0.525894,26.3444,0.737643,
1476.41,0.528641,0.305987,15.3264,0.42914,
2589.9,0.927334,0.536758,26.8865,0.752822,
2590.88,0.927688,0.536962,26.8975,0.75313,
2461.34,0.881303,0.510114,25.5517,0.715449,
1401.25,0.501729,0.29041,14.5469,0.407314,
1534.75,0.54953,0.318077,15.9334,0.446136,
1391.36,0.498189,0.28836,14.4442,0.404437,
1513,0.54174,0.313569,15.7072,0.439802,
2600.77,0.931227,0.539011,27.0014,0.756039,
2135.01,0.764454,0.44248,22.1666,0.620666,
2451.45,0.877761,0.508064,25.451,0.712627,
1532.78,0.548824,0.317669,15.9108,0.445501,
1516.95,0.543158,0.31439,15.7466,0.440906,
1761.21,0.630616,0.365012,18.2823,0.511903,
1681.11,0.601936,0.348411,17.4507,0.488619,
1463.55,0.524038,0.303322,15.1924,0.425386,
1719.68,0.615745,0.356404,17.8508,0.499823,
1764.18,0.631679,0.365627,18.3128,0.512758,
2325.87,0.832796,0.482037,24.1436,0.676019,
1943.17,0.695767,0.402722,20.1712,0.564794,
1615.84,0.578566,0.334884,16.7738,0.469666,
1890.75,0.676999,0.391859,19.6276,0.549572,
1502.12,0.537846,0.311315,15.5932,0.43661,
1858.12,0.665315,0.385096,19.2891,0.540095,
2066.78,0.740027,0.428341,21.4538,0.600707,
2390.14,0.855811,0.495359,24.8114,0.69472,
1928.33,0.690456,0.399648,20.0169,0.560472,
1397.3,0.500315,0.289591,14.5044,0.406124,
2563.2,0.917775,0.531225,26.6078,0.745019,
2538.48,0.908924,0.526101,26.3507,0.73782,
2484.09,0.889449,0.514829,25.7859,0.722006,
2671.98,0.956725,0.553769,27.7367,0.776628,
2532.54,0.9068,0.524872,26.2888,0.736085,
1773.08,0.634865,0.367471,18.4054,0.515351,
1546.62,0.553781,0.320538,16.0545,0.449527,
2102.38,0.752775,0.435719,21.8233,0.611051,
2465.3,0.882722,0.510935,25.5907,0.71654,
2201.27,0.788182,0.456214,22.8507,0.639818,
1805.71,0.646549,0.374234,18.745,0.524861,
1922.4,0.688331,0.398418,19.9554,0.558751,
2749.11,0.984343,0.569755,28.5373,0.799043,
2392.12,0.85652,0.495769,24.8315,0.695282,
2223.02,0.795972,0.460723,23.0759,0.646125,
2165.67,0.775436,0.448836,22.4808,0.629462,
2471.21,0.884822,0.512151,25.6733,0.718854,
2347.61,0.840568,0.486535,24.3843,0.682761,
1390.37,0.497825,0.28815,14.4416,0.404364,
1052.17,0.376733,0.218059,10.928,0.305984,
1528.81,0.547394,0.316841,15.8798,0.444634,
1547.6,0.554123,0.320735,16.0749,0.450097,
1814.6,0.649721,0.37607,18.8494,0.527783,
2444.51,0.875263,0.506617,25.3958,0.711081,
2635.37,0.943599,0.546172,27.3779,0.766582,
1361.69,0.487557,0.282206,14.1435,0.396018,
1877.89,0.672383,0.389187,19.505,0.54614,
1967.87,0.704604,0.407837,20.4403,0.572328,
2763.92,0.989625,0.572812,28.7151,0.804023,
1800.75,0.644766,0.373201,18.7034,0.523694,
1927.33,0.690088,0.399434,20.0182,0.560509,
2693.71,0.964488,0.558263,27.9845,0.783565,
2120.16,0.759128,0.439397,22.0249,0.616696,
1731.53,0.619978,0.358854,17.9872,0.503641,
2299.15,0.823214,0.476491,23.8847,0.668771,
1858.11,0.665299,0.385087,19.3026,0.540473,
1779,0.636976,0.368693,18.4778,0.517379,
2427.7,0.869242,0.503132,25.2221,0.70622,
2009.41,0.719476,0.416445,20.8702,0.584366,
1671.21,0.598382,0.346354,17.3579,0.486022,
1238.08,0.443299,0.256589,12.8585,0.360038,
2148.84,0.769395,0.44534,22.3236,0.625062,
1897.66,0.679462,0.393285,19.7128,0.551957,
2841.05,1.01725,0.5888,29.5142,0.826398,
2762.93,0.989274,0.572609,28.704,0.803712,
2549.34,0.9128,0.528344,26.4783,0.741393,
2006.44,0.718409,0.415827,20.8421,0.583579,
2330.79,0.834539,0.483045,24.2159,0.678045,
2756.01,0.986792,0.571171,28.6309,0.801664,
2586.92,0.926253,0.536131,26.8692,0.752339,
1864.04,0.667423,0.386315,19.3628,0.542158,
2022.26,0.724073,0.419105,21.0081,0.588228,
2616.58,0.93687,0.542276,27.182,0.761096,
2162.68,0.774351,0.448207,22.4671,0.629078,
2156.75,0.772225,0.446976,22.4058,0.627362,
2346.61,0.840207,0.486326,24.3782,0.68259,
2283.32,0.817545,0.473208,23.7218,0.664211,
1796.8,0.643345,0.372378,18.6649,0.522617,
2018.31,0.722658,0.418286,20.9652,0.587025,
2913.25,1.0431,0.603762,30.2599,0.847277,
2191.36,0.784619,0.45415,22.7647,0.637411,
2460.34,0.880939,0.509902,25.5491,0.715375,
2415.84,0.865004,0.500679,25.0881,0.702467,
1594.08,0.570761,0.330366,16.5593,0.463662,
1414.1,0.506321,0.293067,14.6885,0.411278,
2408.91,0.862515,0.499238,25.0243,0.70068,
2951.81,1.0569,0.611753,30.6626,0.858553,
2356.5,0.84375,0.488377,24.4791,0.685414,
1716.7,0.614669,0.35578,17.8312,0.499273,
1635.61,0.585631,0.338973,16.9915,0.475762,
1698.9,0.608293,0.35209,17.6482,0.494149,
2107.31,0.75453,0.436735,21.8858,0.612803,
1630.67,0.583863,0.337949,16.9382,0.47427,
1652.42,0.591653,0.342458,17.1641,0.480595,
1450.69,0.519426,0.300652,15.0659,0.421844,
1664.29,0.595905,0.34492,17.2845,0.483966,
3039.83,1.08842,0.629997,31.5716,0.884005,
2374.31,0.850129,0.492069,24.6597,0.690472,
1520.9,0.544563,0.315202,15.7969,0.442314,
2423.75,0.867833,0.502317,25.1734,0.704856,
2896.44,1.03708,0.600279,30.0845,0.842365,
1268.74,0.454276,0.262942,13.1764,0.36894,
1385.43,0.496056,0.287125,14.3885,0.402879,
1329.06,0.475874,0.275443,13.8033,0.386492,
1255.88,0.449674,0.260278,13.0423,0.365184,
1365.65,0.488976,0.283027,14.1819,0.397094,
1432.89,0.513049,0.296961,14.8834,0.416735,
1581.22,0.566159,0.327702,16.4244,0.459883,
2759.97,0.988214,0.571995,28.6687,0.802724,
3279.13,1.1741,0.679592,34.0595,0.953666,
2510.77,0.898987,0.520349,26.0808,0.730263,
1952.06,0.69894,0.404558,20.2737,0.567665,
1361.69,0.487559,0.282207,14.1414,0.395958,
2257.62,0.80835,0.467887,23.4465,0.656502,
2833.15,1.01442,0.587166,29.4222,0.823822,
