S,I,X,R,D,N
1079.45,0.725823,0.851843,31.1018,0.870851,
1748.89,1.37995,2.00253,74.6331,2.08973,
1456.92,0.951991,1.13293,41.8281,1.17119,
1681.46,1.15534,1.36091,48.6598,1.36247,
1767.47,1.14678,1.36585,50.5963,1.4167,
2924.63,1.76494,2.1006,82.1996,2.30159,
2582.84,2.03437,2.95112,110.089,3.08248,
1892.56,1.4173,1.64601,55.8132,1.56277,
2611.63,1.8331,2.16096,76.2374,2.13465,
2074.14,1.4485,1.74687,60.9618,1.70693,
1647.43,1.0604,1.26802,46.925,1.3139,
2153.3,1.40147,1.68512,61.884,1.73275,
1894.64,1.21481,1.45719,54.1682,1.51671,
2716.16,1.75818,2.09244,77.814,2.17879,
2487,1.64864,1.96087,71.389,1.99889,
2693.61,1.6149,1.95515,75.7046,2.11973,
1691.86,1.18233,1.39331,49.1898,1.37731,
1514.21,1.0671,1.2713,44.2119,1.23793,
2278.49,1.48802,1.78666,65.4027,1.83127,
2562.07,1.66603,1.99097,73.2221,2.05022,
1498.97,0.955763,1.14612,42.7362,1.19661,
1753,1.12202,1.34294,50.1316,1.40368,
2077.85,1.35815,1.60998,59.5108,1.6663,
2367.31,1.44057,1.7213,66.6609,1.86651,
2566.93,2.13255,3.10689,111.701,3.12763,
1522.6,0.959512,1.15658,47.9441,1.34244,
1968.92,1.19609,1.4648,61.6921,1.72738,
2271.86,1.29808,1.58186,70.2905,1.96814,
1960,1.2065,1.4787,61.5888,1.72449,
2121.47,1.30625,1.59494,66.762,1.86934,
1392.07,0.753654,0.952117,43.0153,1.20443,
1558.65,0.858532,1.06055,48.0855,1.34639,
1442.21,0.819228,1.00075,44.719,1.25213,
1849.38,1.05235,1.30536,57.6497,1.61419,
2778.16,1.56017,1.91917,85.9537,2.4067,
1604.68,0.923685,1.14376,49.8606,1.3961,
1253.54,0.700104,0.866243,38.8063,1.08658,
1288.32,0.708686,0.894317,39.9623,1.11895,
1252.66,0.68338,0.856895,38.718,1.0841,
1282.58,0.707157,0.891385,39.7101,1.11188,
1565.96,0.909851,1.11936,48.6439,1.36203,
1636.03,0.866068,1.09596,50.5921,1.41658,
1584.9,0.820913,1.04288,48.8646,1.36821,
1363.12,0.714171,0.908261,42.08,1.17824,
1497.6,0.813887,1.01189,46.2801,1.29584,
1394.01,0.753263,0.947709,43.0799,1.20624,
1293.51,0.696847,0.869157,39.8139,1.11479,
1347.33,0.771346,0.936833,41.792,1.17018,
1424.78,0.822677,1.00463,44.1536,1.2363,
1529.51,0.820119,1.0383,47.3114,1.32472,
1460.82,0.916484,1.09111,45.889,1.28489,
