S,I,X,R,D,N
1075.41,0.68144,0.625799,35.296,0.988289,
1742.39,0.903924,0.978664,82.4206,2.30778,
1451.6,0.89685,0.829916,47.3496,1.32579,
1675.09,1.06591,0.988248,55.3052,1.54854,
1761.3,1.04132,0.957417,57.1061,1.59897,
2914.74,1.66673,1.52734,92.4809,2.58947,
2573.42,1.31844,1.41777,121.444,3.40043,
1884.85,1.30035,1.18825,63.8683,1.78831,
2601.09,1.78455,1.63261,87.0536,2.4375,
2065.79,1.37251,1.2884,69.5981,1.94875,
1641.45,1.02289,0.933326,53.1069,1.48699,
2145.51,1.29674,1.20111,70.0287,1.9608,
1887.63,1.18652,1.07711,61.3834,1.71874,
2706.09,1.68104,1.5695,88.1871,2.46924,
2477.64,1.5613,1.44569,81.0856,2.2704,
2684.64,1.49763,1.38901,85.0906,2.38254,
1685.52,1.0732,0.975231,55.8691,1.56434,
1508.39,0.983001,0.900323,50.3172,1.40888,
2270.35,1.39156,1.27013,73.9192,2.06974,
2552.62,1.59015,1.46169,83.0015,2.32404,
1493.41,0.932985,0.858198,48.4389,1.35629,
1746.63,1.05087,0.986303,56.7456,1.58888,
2070.04,1.28393,1.2051,67.5754,1.89211,
2359.2,1.38066,1.261,75.0538,2.10151,
2556.89,1.40687,1.51096,123.73,3.46444,
1517.43,0.885433,0.787759,53.3998,1.49519,
1962.44,1.08383,0.977564,68.575,1.9201,
2265.11,1.12038,1.01304,77.5832,2.17233,
1953.65,1.07761,0.964942,68.397,1.91511,
2114.25,1.22702,1.09652,74.3434,2.08161,
1387.98,0.679436,0.621277,47.3951,1.32706,
1554.18,0.745834,0.675767,52.9122,1.48154,
1437.8,0.742309,0.66366,49.4127,1.38355,
1843.77,0.926117,0.845163,63.6769,1.78295,
2769.9,1.39512,1.25234,94.8021,2.65446,
1599.9,0.817249,0.72686,55.0107,1.5403,
1249.71,0.667112,0.580515,42.8427,1.1996,
1284.53,0.647585,0.574496,44.017,1.23248,
1249,0.623945,0.55626,42.6276,1.19357,
1278.89,0.636498,0.561032,43.6856,1.2232,
1561.11,0.809383,0.736184,53.8397,1.50751,
1631.29,0.802337,0.729214,55.6218,1.55741,
1580.47,0.749748,0.678251,53.597,1.50072,
1359.37,0.608127,0.564424,46.1667,1.29267,
1493.22,0.709503,0.663734,50.9778,1.42738,
1389.97,0.679258,0.609348,47.4135,1.32758,
1289.83,0.589315,0.553541,43.8035,1.2265,
1343.4,0.662496,0.591609,46.0607,1.2897,
1420.58,0.687825,0.629347,48.7352,1.36459,
1525.22,0.713264,0.644435,51.9676,1.45509,
1455.96,0.79804,0.73694,51.0755,1.43011,
1548.49,0.874562,0.780722,54.3293,1.52122,
1931.33,1.17507,1.06553,69.4833,1.94553,
1430.96,0.816389,0.727982,50.097,1.40272,
1478.67,0.796475,0.7277,51.366,1.43825,
1546.43,0.803043,0.726494,53.5392,1.4991,
1730.38,0.838299,0.765743,59.3556,1.66196,
1701.66,0.8383,0.751367,58.1242,1.62748,
1629.02,0.799213,0.735999,55.8817,1.56469,
2500.8,1.20697,1.10843,85.4864,2.39362,
1557.01,0.769863,0.687131,53.0491,1.48537,
1721.97,0.852418,0.762594,58.7707,1.64558,
1342.76,0.660872,0.591263,45.7117,1.27993,
1818.77,1.19232,1.0652,66.1192,1.85134,
1467.38,0.918533,0.859138,53.3464,1.4937,
2299.17,1.45007,1.309,82.7581,2.31723,
2247.03,1.33019,1.20737,80.1844,2.24516,
1502.5,0.775168,0.691938,51.585,1.44438,
1431.43,0.70158,0.633445,48.8668,1.36827,
1486.43,0.734791,0.656247,50.7606,1.4213,
1433.58,0.676322,0.610731,48.7687,1.36552,
2383.59,2.7757,3.06047,163.983,4.59152,
2562.47,3.14563,3.44597,151.694,4.24743,
2623.78,3.20033,3.4994,181.441,5.08035,
2263.68,3.5198,3.76911,164.427,4.60397,
2617.57,2.56905,2.79481,146.951,4.11461,
1365.13,1.6731,1.89384,96.6005,2.70481,
1217.81,1.39732,1.57298,84.8442,2.37564,
3217.4,5.4222,5.89336,239.576,6.70812,
2387.1,3.06126,3.32849,166.839,4.67149,
1395.01,1.56225,1.71289,95.0547,2.66153,
1735.51,1.79378,1.92598,115.535,3.23497,
2408.4,2.38618,2.60966,159.149,4.45618,
1661.14,2.79532,3.03245,124.549,3.48736,
2590.85,3.4534,3.77256,181.836,5.0914,
2317.98,3.64053,3.87092,144.464,4.04499,
2841.12,2.59016,2.89282,183.27,5.13156,
2717.06,2.47102,2.70761,175.841,4.92354,
2628.04,3.17772,3.48143,180.253,5.04708,
2537.71,3.54118,3.79867,179.911,5.03752,
2182.93,2.49431,2.72978,149.651,4.19024,
2541.57,2.63288,2.89893,168.187,4.70925,
1221.84,1.17022,1.30038,81.4055,2.27935,
1589.64,1.56809,1.7375,106.089,2.97048,
2741.02,2.40729,2.63968,174.059,4.87365,
1620.62,1.86568,2.07543,112.292,3.14418,
2027.77,1.24623,1.16796,66.9412,1.87435,
1403.08,0.898264,0.838689,46.8712,1.31239,
2350.71,1.51687,1.417,79.1396,2.21591,
3383.9,2.08829,1.95669,111.924,3.13387,
1860.84,1.1369,1.06419,61.2473,1.71492,
1680.75,1.0207,0.953846,54.7378,1.53266,
2500.04,1.55974,1.45703,82.6319,2.31369,
1542.89,0.930205,0.851565,49.9273,1.39796,
1708.35,0.989341,0.923285,55.1882,1.54527,
2053.96,1.28434,1.20064,67.6635,1.89458,
2501.61,1.51591,1.44096,83.1109,2.32711,
2707.94,1.69945,1.62446,91.1827,2.55311,
2282.58,1.42672,1.34106,75.5402,2.11513,
