S,I,X,R,D,N
1072.72,0.907214,0.747022,37.5744,1.05208,
1738.89,1.1388,1.00935,85.5627,2.39576,
1448.09,1.18885,0.974338,50.3347,1.40937,
1670.85,1.4398,1.174,58.8916,1.64897,
1757.05,1.44461,1.16494,60.6418,1.69797,
2908.11,2.29319,1.82618,98.0223,2.74463,
2568.45,1.62622,1.44378,125.954,3.52672,
1879.75,1.7135,1.41763,68.2107,1.9099,
2594.2,2.33531,1.92255,92.9384,2.60228,
2060.5,1.80126,1.47953,74.1456,2.07608,
1637.41,1.37384,1.11626,56.517,1.58248,
2140.42,1.74148,1.4115,74.3408,2.08154,
1882.95,1.59031,1.29322,65.3337,1.82934,
2699.5,2.24985,1.83258,93.7911,2.62615,
2471.54,2.06584,1.69873,86.2845,2.41596,
2678.56,2.07405,1.6716,90.1686,2.52472,
1681.27,1.44168,1.17301,59.4474,1.66453,
1504.62,1.2696,1.05478,53.5568,1.49959,
2264.87,1.86509,1.51714,78.5533,2.19949,
2546.37,2.12414,1.73516,88.3026,2.47247,
1489.78,1.23135,1.00995,51.5359,1.443,
1742.35,1.44109,1.17978,60.3414,1.68956,
2064.96,1.73991,1.41174,71.8784,2.0126,
2353.71,1.87897,1.51605,79.6671,2.23068,
2551.72,1.66858,1.51384,128.504,3.59811,
1514.14,1.12033,0.911122,56.2525,1.57507,
1958.28,1.39881,1.14848,72.1486,2.02016,
2260.81,1.4624,1.18611,81.2685,2.27552,
1949.71,1.32993,1.09943,71.8471,2.01172,
2109.72,1.52512,1.26081,78.2978,2.19234,
1385.34,0.914281,0.723456,49.6363,1.38982,
1551.22,1.01295,0.809873,55.4027,1.55128,
1434.95,0.961707,0.783718,51.8565,1.45198,
1840.19,1.19137,0.987805,66.764,1.86939,
2764.59,1.80148,1.46724,99.3624,2.78215,
1596.74,1.0857,0.866826,57.6907,1.61534,
1247.25,0.832699,0.680147,44.974,1.25927,
1282.05,0.845845,0.682181,46.1336,1.29174,
1246.6,0.817975,0.660864,44.6729,1.25084,
1276.46,0.834023,0.666156,45.7552,1.28114,
1558.01,1.04876,0.858021,56.5035,1.5821,
1628.27,1.01945,0.840845,58.2418,1.63077,
1577.57,0.995335,0.796244,56.0684,1.56992,
1356.92,0.833172,0.667034,48.228,1.35039,
