S,I,X,R,D,N
1098.91,0.841861,0.483897,12.4151,0.347622,
1805.85,1.38343,0.795188,20.405,0.57134,
1482.99,1.1361,0.653022,16.7549,0.469136,
1712.05,1.31157,0.753887,19.3445,0.541647,
1798.94,1.37814,0.792147,20.3252,0.569107,
2974.86,2.27901,1.30996,33.607,0.940995,
2666.8,2.04299,1.1743,30.1357,0.843799,
1928.28,1.47722,0.849101,21.7867,0.610028,
2659.9,2.03771,1.17127,30.0523,0.841466,
2112.91,1.61866,0.930398,23.8767,0.668547,
1676.51,1.28434,0.738236,18.942,0.530376,
2191.9,1.67918,0.965185,24.7656,0.693437,
1928.28,1.47722,0.849102,21.7869,0.610034,
2764.55,2.11788,1.21735,31.2362,0.874612,
2531.54,1.93937,1.11474,28.6043,0.800919,
2739.87,2.09898,1.20648,30.9561,0.86677,
1722.91,1.31989,0.758668,19.4677,0.545095,
1542.23,1.18147,0.679105,17.4263,0.487937,
2319.26,1.77675,1.02127,26.207,0.733795,
2607.57,1.99762,1.14822,29.4625,0.824949,
1525.44,1.16862,0.671716,17.2353,0.48259,
1784.12,1.36679,0.785625,20.1583,0.564432,
2114.88,1.62018,0.931272,23.8956,0.669077,
2408.13,1.84483,1.0604,27.2071,0.761798,
2652.98,2.0324,1.16821,29.9819,0.839493,
1554.08,1.19056,0.684327,17.5568,0.491591,
2009.24,1.53926,0.884758,22.6984,0.635555,
2317.29,1.77525,1.02041,26.1778,0.732977,
2000.35,1.53244,0.880837,22.603,0.632884,
2165.24,1.65875,0.953443,24.4662,0.685054,
1419.8,1.08769,0.625201,16.0386,0.449081,
1589.62,1.21779,0.699982,17.9569,0.502793,
1471.14,1.12702,0.647806,16.6205,0.465374,
1886.81,1.44546,0.830841,21.3184,0.596916,
2833.67,2.17084,1.24779,32.0116,0.896324,
1637.01,1.2541,0.72085,18.4929,0.517802,
1278.61,0.979527,0.563028,14.4435,0.404418,
1314.15,1.00676,0.57868,14.845,0.41566,
1277.62,0.978771,0.562594,14.4323,0.404103,
1308.23,1.00222,0.576072,14.7776,0.413774,
1597.52,1.22384,0.70346,18.0464,0.5053,
1668.61,1.2783,0.734759,18.8523,0.527865,
1616.28,1.23821,0.711717,18.2604,0.51129,
1390.18,1.06499,0.612154,15.706,0.439768,
1527.42,1.17013,0.672587,17.2571,0.4832,
1421.77,1.0892,0.62607,16.0611,0.44971,
1319.09,1.01054,0.580854,14.901,0.417227,
1374.38,1.0529,0.6052,15.5263,0.434735,
1453.37,1.11341,0.639982,16.4181,0.459708,
1560,1.1951,0.686937,17.6233,0.493452,
1490.89,1.14215,0.656501,16.8437,0.471624,
1585.67,1.21476,0.698238,17.9153,0.501628,
1979.61,1.51654,0.871703,22.3708,0.626384,
1465.21,1.12248,0.645194,16.5557,0.46356,
1513.6,1.15955,0.666503,17.0987,0.478762,
1582.71,1.21249,0.696936,17.8801,0.500642,
1770.3,1.35621,0.779543,19.9994,0.559985,
1740.68,1.33351,0.766499,19.665,0.550619,
1666.63,1.27678,0.733888,18.83,0.527241,
2558.2,1.9598,1.12649,28.9036,0.8093,
1592.58,1.22006,0.701284,17.9916,0.503764,
1761.42,1.3494,0.77563,19.8988,0.557167,
1373.39,1.05214,0.604765,15.5153,0.434429,
1865.08,1.4288,0.821268,21.0788,0.590208,
1504.7,1.15272,0.662579,17.0056,0.476157,
2356.78,1.80548,1.03778,26.6341,0.745756,
2302.47,1.76388,1.01387,26.0198,0.728554,
1537.29,1.1777,0.676937,17.3664,0.486259,
1464.23,1.12173,0.644765,16.5409,0.463144,
1520.51,1.16484,0.669547,17.1766,0.480945,
1466.2,1.12324,0.645634,16.5635,0.463778,
2525.6,1.93479,1.11211,28.5559,0.799566,
2690.48,2.06111,1.18471,30.4191,0.851736,
2781.31,2.13069,1.22471,31.4495,0.880587,
2409.08,1.84552,1.06079,27.2485,0.762959,
2738.87,2.09818,1.20602,30.9622,0.866941,
1449.41,1.11035,0.638223,16.3875,0.458849,
1291.43,0.989333,0.568662,14.6007,0.408821,
3430.96,2.62835,1.51076,38.8097,1.08667,
2532.51,1.94008,1.11515,28.6354,0.801792,
1477.05,1.13153,0.650396,16.6999,0.467597,
1834.47,1.40534,0.80778,20.7399,0.580716,
