S,I,X,R,D,N
1015.42,0.451289,0.487668,94.0114,2.63232,
1585.03,1.7037,1.69939,234.016,6.55244,
1371.64,0.591462,0.649278,125.598,3.51675,
1581.78,0.672624,0.733139,146.709,4.10784,
1665.77,0.703827,0.772235,150.542,4.21516,
2760.98,1.12932,1.28368,242.811,6.79871,
2344.31,2.28749,2.29065,342.52,9.59056,
1772.53,0.84968,0.93187,173.821,4.86699,
2450.13,1.13423,1.24434,234.918,6.5777,
1947.39,0.844566,0.877446,185.69,5.19932,
1553.03,0.633933,0.692953,139.735,3.91258,
2028.49,0.848969,0.930732,184.561,5.1677,
1785.19,0.740158,0.813845,161.727,4.52835,
2557.83,1.06756,1.18301,233.389,6.53489,
2341.76,0.983959,1.06475,214.196,5.99749,
2545.47,0.982685,1.09474,221.26,6.19529,
1591.62,0.663945,0.708158,147.872,4.14041,
1423.83,0.599599,0.629549,133.215,3.73001,
2147.2,0.87367,0.940667,194.543,5.44719,
2414.01,0.99948,1.0952,218.772,6.12562,
1412.72,0.582003,0.63353,127.495,3.56985,
1651.4,0.678694,0.744275,149.979,4.19941,
1957.52,0.812937,0.897437,177.789,4.97809,
2235.91,0.898656,1.00924,195.707,5.47979,
2325.1,2.28528,2.26018,347.62,9.73337,
1406.78,0.619691,1.28368,160.818,4.50292,
1820.67,0.800647,1.64706,206.106,5.77098,
2106.17,0.890305,1.84489,231.613,6.48516,
1813.66,0.81935,1.71307,204.092,5.71457,
1961.17,0.908357,1.87104,222.815,6.23881,
1291.18,0.536173,1.13331,141.198,3.95355,
1446.12,0.590187,1.24793,157.632,4.41369,
1336.41,0.578425,1.22271,147.655,4.13433,
1713.59,0.752287,1.59199,189.751,5.31303,
2576.38,1.099,2.2756,282.344,7.90562,
1486.36,0.6373,1.32376,165.06,4.62167,
1161.41,0.490952,1.03748,128.461,3.5969,
1193.84,0.504257,1.05175,131.908,3.69341,
1161.24,0.487902,1.02618,127.669,3.57473,
1188.84,0.497333,1.03771,130.955,3.66675,
1450.5,0.619839,1.2799,161.094,4.51063,
1517.73,0.651303,1.3769,165.607,4.63699,
1470.93,0.624138,1.32405,159.655,4.47034,
1264.97,0.538734,1.15051,137.492,3.84978,
1389.55,0.595651,1.26271,151.35,4.23781,
1293.22,0.536737,1.13592,141.153,3.9523,
1200.23,0.491709,1.04592,130.572,3.65602,
1249.26,0.527622,1.11984,137.248,3.84295,
