S,I,X,R,D,N
1016.76,0.554743,0.650483,92.4485,2.58856,
1590.26,1.77722,1.73903,228.818,6.40689,
1373.42,0.738917,0.86664,123.513,3.45837,
1583.78,0.83334,0.986806,144.36,4.04207,
1667.88,0.872305,1.04333,148.062,4.14572,
2764.39,1.4815,1.79906,238.647,6.68212,
2351.34,2.42262,2.34886,335.498,9.39395,
1775.08,1.05846,1.25116,170.829,4.78321,
2453.52,1.40108,1.68358,230.927,6.46596,
1949.88,0.963909,1.11954,182.915,5.12163,
1554.92,0.790372,0.93225,137.51,3.85029,
2031.04,1.05433,1.25048,181.573,5.08403,
1787.41,0.926764,1.10175,159.11,4.45507,
2561.04,1.34071,1.59523,229.591,6.42855,
2344.69,1.20108,1.41789,210.79,5.90212,
2548.42,1.2482,1.50669,217.732,6.0965,
1593.59,0.793702,0.928798,145.614,4.0772,
1425.6,0.697789,0.809962,131.221,3.67419,
2149.81,1.04369,1.23681,191.544,5.36323,
2417,1.24959,1.47033,215.254,6.02712,
1414.45,0.722575,0.848223,125.461,3.51292,
1653.43,0.84483,1.00279,147.587,4.13243,
1959.97,1.01866,1.2103,174.906,4.89735,
2238.62,1.16153,1.38223,192.446,5.38848,
2332.1,2.35143,2.27877,340.727,9.54036,
1408.95,1.61967,2.88871,156.169,4.37274,
1823.49,2.07841,3.6827,200.15,5.60419,
2109.29,2.33667,4.14123,224.932,6.29809,
1816.57,2.17827,3.81948,197.888,5.54086,
1964.37,2.37942,4.15155,216.049,6.04936,
1293.07,1.43672,2.57033,137.083,3.83832,
1448.2,1.58184,2.8301,153.1,4.2868,
1338.46,1.55833,2.75876,143.216,4.01006,
1716.27,2.03127,3.56929,183.974,5.15128,
2580.24,2.89203,5.08706,274.103,7.67488,
1488.59,1.67346,2.983,160.266,4.48744,
1163.14,1.31853,2.3549,124.691,3.49136,
1195.61,1.32492,2.38208,128.099,3.58676,
1162.96,1.29498,2.32818,123.945,3.47047,
1190.58,1.31057,2.35557,127.192,3.56137,
1452.66,1.61474,2.88271,156.459,4.38084,
1520.03,1.7568,3.10949,160.606,4.49696,
1473.14,1.68786,2.98643,154.846,4.33568,
1266.88,1.47322,2.60561,133.308,3.73261,
1391.67,1.60919,2.84686,146.766,4.10945,
1295.12,1.44475,2.57482,137.027,3.83677,
1201.97,1.32591,2.38231,126.773,3.54965,
1251.13,1.41969,2.53945,133.182,3.7291,
1322.95,1.49222,2.66209,140.951,3.94663,
1420.28,1.6059,2.85966,151.025,4.22871,
1352.38,1.60222,2.82733,149.02,4.17256,
1437.92,1.72617,3.04624,158.862,4.44813,
1789.68,2.25286,3.93606,203.439,5.69629,
1329.04,1.63237,2.88152,146.349,4.09776,
1374.87,1.54938,2.76531,149.623,4.18943,
1437.86,1.65603,2.94026,156.171,4.37279,
1611.98,1.8226,3.22638,171.18,4.79305,
1585.28,1.81701,3.21166,167.989,4.70368,
1517.35,1.78198,3.13853,161.216,4.51404,
2330.25,2.68656,4.69671,246.468,6.9011,
1450.09,1.63243,2.90547,154.062,4.31373,
1603.99,1.81766,3.21728,170.208,4.76584,
1250.96,1.41084,2.51511,132.411,3.70752,
1682.92,2.18052,3.80329,194.648,5.45015,
1358.06,1.75709,3.07954,156.718,4.38811,
2132.09,2.6494,4.6198,240.893,6.745,
2084.59,2.57814,4.50475,233.785,6.54597,
1398.61,1.58352,2.8136,149.794,4.19423,
1333.03,1.49007,2.65704,141.851,3.97183,
1384.54,1.54907,2.76207,147.031,4.11688,
1335.79,1.48367,2.65339,141.121,3.95138,
1946.03,6.18648,7.1278,582.349,16.3058,
2291.95,3.43513,3.33363,414.667,11.6107,
2142.31,6.81808,7.88547,642.009,17.9763,
1842.87,5.88569,6.81678,568.507,15.9182,
2348.38,3.41309,3.30774,407.485,11.4096,
1110.8,3.59744,4.14288,339.939,9.51828,
990.677,3.21672,3.7035,301.948,8.45454,
2622.2,8.2621,9.56438,812.235,22.7426,
1947.97,6.20422,7.14381,587.239,16.4427,
1137.34,3.69915,4.25611,341.154,9.55231,
1418.07,4.57066,5.26642,418.377,11.7146,
1971.71,6.27704,7.2235,575.666,16.1187,
1348.33,4.32004,5.01078,425.427,11.9119,
2114.51,6.77242,7.81063,638.041,17.8651,
2067.33,3.01977,2.93237,389.799,10.9144,
2332.45,7.42438,8.53206,667.893,18.701,
2228.94,7.02626,8.08335,640.999,17.948,
2147.87,6.8944,7.95268,639.377,17.9026,
2068.55,6.6048,7.60942,629.604,17.6289,
1781.81,5.71125,6.57529,532.98,14.9234,
