S,I,X,R,D,N
1098.17,1.03456,0.594746,12.8418,0.359569,
1804.63,1.70009,0.977346,21.1062,0.590974,
1481.99,1.39615,0.802613,17.3307,0.48526,
1710.89,1.61179,0.926583,20.0093,0.560261,
1797.72,1.69359,0.973609,21.0238,0.588665,
2972.85,2.80067,1.61004,34.7621,0.973339,
2665,2.51063,1.44331,31.1712,0.872794,
1926.97,1.81536,1.04361,22.5355,0.630993,
2658.1,2.50414,1.43957,31.0852,0.870385,
2111.48,1.98917,1.14353,24.6971,0.691519,
1675.37,1.57833,0.907347,19.593,0.548603,
2190.42,2.06354,1.18628,25.6167,0.717268,
1926.97,1.81536,1.04361,22.5357,0.630999,
2762.69,2.60266,1.49621,32.3096,0.904669,
2529.83,2.38329,1.3701,29.5872,0.828443,
2738.02,2.57943,1.48286,32.02,0.896559,
1721.75,1.62201,0.93246,20.1367,0.563827,
1541.18,1.45191,0.834672,18.0252,0.504705,
2317.69,2.18344,1.25521,27.1075,0.759011,
2605.81,2.45487,1.41125,30.475,0.853299,
1524.41,1.43611,0.82559,17.8277,0.499175,
1782.92,1.67965,0.965592,20.8511,0.58383,
2113.46,1.99104,1.1446,24.7168,0.69207,
2406.5,2.26711,1.30331,28.1421,0.78798,
2651.19,2.49761,1.43582,31.012,0.868337,
1553.03,1.46308,0.84109,18.1603,0.508487,
2007.89,1.89159,1.08743,23.4786,0.6574,
2315.73,2.18161,1.25416,27.0776,0.758172,
1999,1.88321,1.08261,23.3797,0.654632,
2163.77,2.03844,1.17185,25.307,0.708595,
1418.84,1.33666,0.768418,16.5899,0.464517,
1588.55,1.49654,0.86033,18.5741,0.520076,
1470.15,1.38499,0.796202,17.1918,0.481369,
1885.53,1.77632,1.02117,22.0511,0.61743,
2831.76,2.66775,1.53363,33.1119,0.927133,
1635.91,1.54116,0.885978,19.1286,0.5356,
1277.75,1.20374,0.692003,14.94,0.41832,
1313.27,1.2372,0.711241,15.3553,0.429947,
1276.76,1.20281,0.69147,14.9284,0.417994,
1307.35,1.23163,0.708036,15.2856,0.427998,
1596.44,1.50398,0.864605,18.6668,0.522669,
1667.48,1.5709,0.903073,19.5002,0.546006,
1615.19,1.52163,0.874753,18.888,0.528863,
1389.24,1.30877,0.752383,16.2458,0.454882,
1526.39,1.43797,0.826659,17.8502,0.499807,
