S,I,X,R,D,N
1080.45,0.813684,0.977097,29.9194,0.837744,
1750.78,1.68593,2.59548,71.9285,2.014,
1458.24,1.06606,1.30847,40.2588,1.12725,
1683.06,1.3102,1.55514,46.7682,1.30951,
1769.06,1.31485,1.56563,48.6978,1.36354,
2927.08,2.03417,2.39384,79.2748,2.21969,
2585.61,2.48415,3.83272,106.106,2.97098,
1894.53,1.58415,1.86723,53.5236,1.49866,
2614.18,2.06426,2.47237,73.237,2.05064,
2076.16,1.65842,2.00581,58.5375,1.63905,
1648.93,1.2071,1.43858,45.1578,1.26442,
2155.24,1.60854,1.93976,59.544,1.66723,
1896.34,1.39622,1.66478,52.1424,1.45999,
2718.61,1.99008,2.39612,74.9057,2.09736,
2489.32,1.8554,2.23857,68.6647,1.92261,
2695.86,1.86799,2.24126,72.9872,2.04364,
1693.51,1.32874,1.58231,47.2522,1.32306,
1515.7,1.21209,1.45181,42.446,1.18849,
2280.57,1.71904,2.0383,62.9159,1.76164,
2564.39,1.93115,2.25596,70.4479,1.97254,
1500.3,1.09033,1.31155,41.144,1.15203,
1754.54,1.29825,1.54865,48.2649,1.35142,
2079.76,1.52459,1.84007,57.2743,1.60368,
2369.3,1.65298,1.97485,64.2683,1.79951,
2569.82,2.6438,4.03061,107.5,3.00999,
1523.93,1.06897,1.35481,46.3473,1.29772,
1970.58,1.36959,1.71216,59.6665,1.67066,
2273.66,1.45444,1.86512,68.1088,1.90705,
1961.68,1.40389,1.71055,59.5391,1.66709,
2123.3,1.47313,1.8592,64.5554,1.80755,
1393.13,0.871974,1.13111,41.7032,1.16769,
1559.83,0.984643,1.25866,46.6223,1.30543,
1443.35,0.9212,1.17979,43.34,1.21352,
1850.84,1.19828,1.54801,55.8496,1.56379,
2780.32,1.77613,2.26717,83.3059,2.33256,
1605.96,1.06468,1.3457,48.2811,1.35187,
1254.52,0.786816,1.02294,37.6127,1.05315,
1289.3,0.830319,1.06094,38.7277,1.08438,
1253.61,0.791869,1.01571,37.5359,1.05101,
1283.56,0.816686,1.05822,38.4827,1.07752,
1567.23,1.04805,1.30917,47.0963,1.3187,
1637.24,0.990411,1.31238,49.0848,1.37437,
1586.05,0.944897,1.25174,47.4301,1.32804,
1364.11,0.830138,1.08464,40.8285,1.1432,
1498.74,0.927654,1.19341,44.8851,1.25678,
1395.05,0.877291,1.12802,41.7736,1.16966,
1294.48,0.796473,1.02981,38.6168,1.08127,
1348.42,0.847573,1.10026,40.5002,1.13401,
1425.93,0.93028,1.17406,42.7661,1.19745,
1530.65,0.950138,1.23486,45.8806,1.28466,
1462.11,0.99605,1.26897,44.3818,1.24269,
1554.96,1.09726,1.35802,47.2643,1.3234,
1940.26,1.44813,1.82199,59.7992,1.67438,
1436.98,0.970963,1.23501,43.5957,1.22068,
1484.72,1.00582,1.25684,44.7637,1.25338,
1552.47,1.01605,1.31573,46.8863,1.31282,
1736.79,1.13645,1.43659,52.1787,1.461,
1707.98,1.05788,1.3607,51.1687,1.43272,
1635.13,1.05659,1.33839,49.1021,1.37486,
2510.01,1.58846,2.03694,75.2589,2.10725,
1562.77,0.971849,1.2446,46.705,1.30774,
1728.3,1.10846,1.40378,51.7402,1.44873,
1347.67,0.82122,1.07797,40.3071,1.1286,
1827.51,1.44775,1.7729,56.6808,1.58706,
1474.59,1.16561,1.4008,45.5695,1.27595,
2309.88,1.76861,2.17307,71.1895,1.99331,
2256.97,1.66694,2.07568,69.347,1.94172,
1508.27,0.997019,1.24011,45.2295,1.26643,
1436.74,0.905141,1.1628,42.9894,1.2037,
1491.91,0.959943,1.21201,44.6628,1.25056,
1438.71,0.914629,1.16045,43.012,1.20434,
2409.63,4.80548,7.25976,132.59,3.71253,
2591.4,4.53813,5.79415,119.906,3.35737,
2653.45,5.4014,8.05397,146.003,4.08808,
2295.13,5.17019,7.43358,128.659,3.60245,
2641.23,4.03525,5.45323,119.928,3.35799,
1381.28,2.89806,4.31361,77.3472,2.16572,
1230.97,2.4272,3.80583,68.8711,1.92839,
3267.11,8.012,10.9466,183.782,5.14591,
2415.05,5.04121,7.46724,133.698,3.74355,
1409.29,2.71235,4.18665,77.6365,2.17382,
1751.84,3.25578,5.06123,95.1793,2.66502,
2430.65,4.35719,6.93833,131.379,3.67861,
1686.51,4.12866,5.69567,95.977,2.68736,
2622.63,5.56354,8.09685,144.661,4.0505,
2350.06,4.67927,5.66115,110.505,3.09413,
2865.63,4.90408,7.8946,152.304,4.26451,
2740.15,4.71901,7.60264,146.429,4.10001,
2657.47,5.36422,8.01154,145.089,4.06248,
2569.52,5.57609,8.08513,142.822,3.99901,
2206.18,4.36243,6.64065,121.414,3.3996,
2566.31,4.68005,7.32107,137.825,3.8591,
1232.87,2.19194,3.53295,67.5186,1.89052,
1604.48,2.86349,4.62234,87.5848,2.45237,
2763.42,4.49487,7.41272,145.599,4.07677,
1638.28,3.27339,5.00531,90.8973,2.54513,
2037.19,1.59062,1.90903,56.7215,1.5882,
1409.83,1.13646,1.35648,39.5691,1.10794,
2362.23,1.93837,2.32647,66.6432,1.86601,
3399.7,2.63844,3.17967,94.8234,2.65505,
1869.51,1.46194,1.72423,51.8505,1.45182,
1688.39,1.26987,1.51617,46.518,1.3025,
2511.78,1.97129,2.35079,69.9415,1.95836,
1549.76,1.18627,1.37035,42.4916,1.18977,
1715.84,1.27772,1.51458,47.0467,1.31731,
2063.56,1.58667,1.90354,57.346,1.60569,
2513.38,1.99621,2.37217,70.2822,1.9679,
2721.28,2.22965,2.64494,76.6992,2.14758,
2293.44,1.80749,2.14112,63.8209,1.78698,
2531.13,2.14588,2.57206,72.1285,2.0196,
1731.69,1.3185,1.58821,48.0607,1.3457,
1555.72,1.20213,1.47092,43.3883,1.21487,
1624.66,1.26529,1.51998,45.2887,1.26808,
3349.51,2.62719,3.11598,93.1421,2.60798,
2896.03,1.97428,2.39759,78.4001,2.1952,
3357,2.76824,3.33006,95.2305,2.66645,
1829.96,1.41374,1.66113,50.55,1.4154,
1849.05,1.33286,1.6016,50.5944,1.41664,
1417.43,1.05478,1.28496,39.1311,1.09567,
1695.05,1.28958,1.53584,46.8106,1.3107,
2076.26,1.59626,1.903,57.6231,1.61345,
1508.1,1.26488,1.52682,42.9073,1.2014,
1532.82,1.31662,1.60759,44.0204,1.23257,
2436.9,1.73702,2.08804,66.4192,1.85974,
2631.46,2.03418,2.41794,73.0427,2.0452,
1838.88,1.49487,1.76197,51.4237,1.43986,
2030.32,1.77832,2.19659,59.0497,1.65339,
1937.56,1.70181,2.07758,56.0905,1.57053,
1933.25,1.59081,1.91569,54.7073,1.53181,
1463.08,1.24092,1.53065,41.9727,1.17523,
2208.55,1.94452,2.32736,63.4028,1.77528,
1742.96,1.49662,1.83487,50.3032,1.40849,
1666.11,1.44409,1.78339,48.3107,1.3527,
1832.22,1.59269,1.94307,52.7661,1.47745,
1742.03,1.51713,1.84054,50.2105,1.40589,
1626.74,1.36985,1.61712,45.9809,1.28746,
2429.91,2.14202,2.60879,70.3708,1.97038,
1481.74,1.31055,1.61784,43.1281,1.20759,
2600.35,2.33598,2.86686,76.3093,2.13666,
1676.22,1.42738,1.66582,47.3597,1.32607,
2060.22,1.83181,2.25249,60.0174,1.68049,
2053.14,2.36297,2.75891,68.8147,1.92681,
2572.23,2.89938,3.40645,86.0591,2.40965,
2720.91,2.69799,3.16859,87.7701,2.45756,
2898.3,3.33881,3.94889,97.6787,2.735,
2535.35,2.9765,3.41914,84.8792,2.37662,
2476.72,2.24188,2.72352,79.097,2.21472,
1966.55,1.90995,2.27857,63.4833,1.77753,
2009.55,1.87541,2.26392,64.504,1.80611,
2669.95,3.09957,3.62508,89.8075,2.51461,
2278.96,2.72762,3.14103,77.0116,2.15632,
2383.98,3.68846,6.21816,124.62,3.48937,
3355.71,3.16845,3.76196,107.358,3.00602,
2491.48,2.78181,3.2025,82.2313,2.30248,
2576.93,3.86521,6.52796,132.95,3.72261,
2558.92,4.24755,6.83993,134.234,3.75856,
2348.2,2.3246,2.80566,76.5237,2.14266,
2641.73,3.31999,3.69097,88.7696,2.48555,
2289.43,2.61426,3.05352,76.7571,2.1492,
1662.51,1.8685,2.23298,55.8243,1.56308,
1717.56,1.17768,1.41184,46.5478,1.30334,
1479.55,1.00538,1.20202,40.1219,1.12341,
1570.07,1.04424,1.26099,42.4409,1.18835,
1695.76,1.10651,1.32609,45.529,1.27481,
1961.09,1.27031,1.53325,52.6372,1.47384,
2161.36,1.39266,1.67387,57.9536,1.6227,
1940.71,1.26627,1.59297,57.8077,1.61861,
1775.91,1.16515,1.47463,52.9682,1.48311,
2037.61,1.33758,1.67351,60.6776,1.69897,
1659.85,1.07221,1.28322,44.5454,1.24727,
1515.42,0.987735,1.2335,45.1005,1.26281,
1585.1,1.02936,1.30905,47.2384,1.32267,
1756.52,1.15621,1.45957,52.3926,1.46699,
1952.28,1.27606,1.51557,52.4556,1.46876,
2046.59,1.30767,1.58109,54.9777,1.53938,
1870.85,1.24041,1.45313,50.0536,1.4015,
1728.99,1.10993,1.32857,46.271,1.29559,
1867.98,1.23413,1.44274,49.947,1.39852,
1809.24,1.19702,1.43646,48.7588,1.36525,
1867.64,1.22781,1.47174,50.2542,1.40712,
1652.85,1.08055,1.30174,44.5226,1.24663,
1355.02,0.864557,1.02394,36.0779,1.01018,
1681.64,1.05138,1.26878,44.7833,1.25393,
1735.87,1.09946,1.33052,46.3996,1.29919,
2084.21,1.31202,1.69275,62.044,1.73723,
1837.37,1.13672,1.47036,54.4935,1.52582,
2052.46,1.28518,1.64349,60.9105,1.70549,
1774.35,1.17702,1.39699,47.7382,1.33667,
2110.69,1.39652,1.64425,56.681,1.58707,
1836.1,1.17697,1.50551,54.6824,1.53111,
1634.59,1.0371,1.34053,48.6727,1.36284,
1812.88,1.1616,1.48251,53.9634,1.51097,
1511.14,0.983422,1.17601,40.5633,1.13577,
1902.73,1.21805,1.48652,51.1342,1.43176,
1445.93,0.945561,1.13698,38.9028,1.08928,
1654.95,1.07593,1.28985,44.4427,1.2444,
2177.91,1.36494,1.65824,58.4356,1.6362,
1295.63,0.825704,0.984823,34.5949,0.968657,
1702.98,1.04952,1.2788,45.4236,1.27186,
1591.08,1.00777,1.21075,42.5129,1.19036,
1571.42,1.03179,1.22981,42.1374,1.17985,
1552.2,0.996278,1.1844,41.4557,1.16076,
1560.94,0.991112,1.19515,41.7103,1.16789,
1898.08,1.23115,1.54864,56.5551,1.58354,
1988.19,1.29209,1.62873,59.2299,1.65844,
1849.58,1.23083,1.51702,55.1295,1.54363,
1939.94,1.22891,1.4847,51.8898,1.45291,
1914.7,1.2225,1.46319,51.1847,1.43317,
1444.11,0.942419,1.12374,38.7361,1.08461,
1973.75,1.28254,1.53686,52.9449,1.48246,
1550.1,1.00154,1.19429,41.5404,1.16313,
1656.02,1.04984,1.27639,44.411,1.24351,
2480.74,1.6412,1.95846,66.7942,1.87024,
2353.67,1.50332,1.83006,63.2246,1.77029,
1962.01,1.30583,1.54437,52.6689,1.47473,
2490.79,1.61018,1.92917,66.8018,1.87045,
2728.48,1.71197,2.05808,72.7151,2.03602,
2035.16,1.31776,1.5695,54.4327,1.52412,
1454.64,0.955344,1.14516,39.1672,1.09668,
1702.67,1.09222,1.311,45.6455,1.27807,
1880.5,1.21614,1.44687,50.4285,1.412,
1639.2,1.08759,1.30361,44.1711,1.23679,
1879.99,1.25881,1.51674,50.8084,1.42264,
1672.2,1.13235,1.33891,45.0674,1.26189,
1377.48,0.947123,1.13776,37.3907,1.04694,
1507.56,1.05384,1.25639,40.9842,1.14756,
1539.77,1.05454,1.25765,41.7521,1.16906,
