S,I,X,R,D,N
1079.59,0.739487,0.867024,30.9412,0.866352,
1749.15,1.41636,2.07411,74.284,2.07995,
1457.1,0.964541,1.15524,41.6161,1.16525,
1681.68,1.17334,1.38607,48.4039,1.35531,
1767.7,1.15701,1.39338,50.3413,1.40956,
2924.96,1.80499,2.1401,81.8051,2.29054,
2583.2,2.10799,3.05431,109.572,3.06803,
1892.84,1.43069,1.67515,55.5026,1.55407,
2611.97,1.87406,2.19968,75.83,2.12324,
2074.4,1.48155,1.78189,60.6355,1.69779,
1647.64,1.07576,1.29341,46.6881,1.30727,
2153.56,1.42378,1.71951,61.5697,1.72395,
1894.87,1.24084,1.48585,53.8955,1.50907,
2716.49,1.7865,2.13307,77.422,2.16782,
2487.31,1.68354,1.9979,71.0209,1.98858,
2693.9,1.66148,1.99398,75.339,2.10949,
1692.08,1.20939,1.41816,48.927,1.36996,
1514.41,1.09422,1.29501,43.973,1.23124,
2278.77,1.5142,1.8226,65.069,1.82193,
2562.37,1.71914,2.02748,72.8474,2.03973,
1499.14,0.977503,1.16849,42.5216,1.19061,
1753.22,1.12821,1.37106,49.8817,1.39669,
2078.12,1.37654,1.64102,59.2091,1.65785,
2367.59,1.46187,1.75558,66.3392,1.8575,
2567.33,2.17664,3.22027,111.161,3.11251,
1522.78,0.971334,1.18083,47.7289,1.33641,
1969.14,1.22269,1.49636,61.4202,1.71977,
2272.11,1.31368,1.61669,69.9975,1.95993,
1960.21,1.2545,1.5083,61.3125,1.71675,
2121.72,1.32772,1.6297,66.4662,1.86105,
1392.21,0.769349,0.975459,42.8409,1.19954,
1558.82,0.859664,1.08625,47.8909,1.34094,
1442.36,0.843204,1.02143,44.5325,1.24691,
1849.59,1.05846,1.33695,57.4102,1.60748,
2778.46,1.58257,1.96268,85.5992,2.39678,
1604.85,0.943672,1.16963,49.6493,1.39018,
1253.67,0.718163,0.885451,38.6459,1.08209,
1288.45,0.718255,0.916732,39.7988,1.11437,
1252.78,0.698481,0.877225,38.5604,1.07969,
1282.7,0.731292,0.91201,39.5457,1.10728,
1566.13,0.931285,1.14381,48.4364,1.35622,
1636.19,0.879858,1.12346,50.3918,1.41097,
1585.06,0.834643,1.06935,48.6742,1.36288,
1363.25,0.725796,0.931432,41.9143,1.1736,
1497.74,0.841581,1.03403,46.0925,1.29059,
1394.15,0.769234,0.970559,42.906,1.20137,
1293.63,0.713009,0.889274,39.6537,1.1103,
1347.47,0.786633,0.956498,41.6177,1.16529,
1424.94,0.840922,1.02601,43.9669,1.23107,
1529.66,0.839532,1.0637,47.1211,1.31939,
1460.99,0.93096,1.11236,45.6846,1.27917,
1553.81,0.970414,1.19201,48.6634,1.36258,
1938.69,1.31484,1.59525,61.669,1.72673,
1435.91,0.901211,1.07748,44.8562,1.25597,
1483.64,0.916379,1.10029,46.0533,1.28949,
1551.38,0.915592,1.13739,48.2139,1.34999,
1735.6,1.01047,1.2476,53.6372,1.50184,
1706.86,0.954189,1.17592,52.5404,1.47113,
1634.01,0.95251,1.16358,50.4626,1.41295,
2508.33,1.42331,1.76198,77.3176,2.16489,
1561.72,0.884129,1.08177,47.9686,1.34312,
1727.13,0.991327,1.22084,53.1676,1.48869,
1346.78,0.747603,0.926989,41.3865,1.15882,
