,S,I,X,R,D
151,6511262.013500005,116.48815415000003,173.27376082999962,61066.57504399994,1709.8639235000078
152,6511240.174199967,114.20743392000008,167.11005120999974,61095.548128000075,1710.67543540001
153,6511219.623200014,111.97131393000015,161.35186618999984,61123.67988999998,1711.4629936000028
154,6511198.805800014,109.7789347200002,155.96203042000056,61151.015218999906,1712.2283641999993
155,6511178.683300013,107.62942232999967,150.9070254800001,61177.58274799995,1712.972561700004
156,6511159.1976999855,105.52195207000035,146.15672836000007,61203.43985999993,1713.6963634000003
157,6511139.817199985,103.45570213000038,141.68400832,61228.61111899992,1714.401069999999
158,6511120.7601000145,101.42985875299996,137.4644620400001,61253.12525800002,1715.0874779999997
159,6511102.201900009,99.4436496959996,133.47610489000027,61277.01111100002,1715.7564223000036
160,6511080.52480002,101.14024989000049,129.6991308900003,61300.30372400008,1716.4084554999981
161,6511058.069200008,102.86574344999995,126.48007665000013,61323.38711500005,1717.0549731000021
162,6511035.760700004,104.62060535000012,123.76449811000005,61346.323871000044,1717.697078
163,6511012.668799995,106.40534812000013,121.50357742999998,61369.15758999995,1718.3364116000016
164,6510988.72799999,108.22046248000012,119.65353525999988,61391.95484899986,1718.9746134000002
165,6510965.486499974,110.06647152000022,118.17519761999974,61414.738807000074,1719.6126739999966
166,6510941.012600008,111.94389124999998,117.0334373500002,61437.564508999945,1720.2517526000004
167,6510916.538500011,113.8532581799999,116.1967900499999,61460.46243700007,1720.892921499996
168,6510892.060599982,115.79511033999992,115.63708009000031,61483.46281999992,1721.5370686000003
169,6510866.029199997,117.77000341999995,115.3291055300001,61506.609172000135,1722.1850476000093
170,6510840.312000002,119.77848390000037,115.25027516000003,61529.91333800001,1722.8376434999966
171,6510814.062000002,121.82113915999979,115.38038349999982,61553.420574000134,1723.495806600007
172,6510786.919999972,123.89852210000015,115.7013956200002,61577.14052100001,1724.160031999994
173,6510759.7634999985,126.01123664000029,116.19714798000012,61601.103053999985,1724.8308780000016
174,6510732.376700031,128.15987527,116.85321050000007,61625.323755000005,1725.5090359000023
175,6510703.917099984,130.34504845000032,117.65667579000001,61649.82497400014,1726.1951280999938
176,6510674.883100008,132.56736497,118.59607614999965,61674.62424699981,1726.889496300004
177,6510646.202299996,134.82745409000032,119.66114592000015,61699.737722999824,1727.5926739999943
178,6510616.336800007,137.12595511999973,120.84272213999992,61725.18710999993,1728.3053449000035
179,6510586.50289999,139.46351444999976,122.13268819999985,61750.98808699977,1729.0275606000016
