,S,I,X,R,D
308,6391353.38000001,1625.4661909999975,3306.0873307999946,173193.58325,4849.4201087000065
309,6391119.846500008,1529.6970778999992,3128.7681490000023,173686.73363000006,4863.228601799996
310,6390899.383599989,1439.5624327999976,2960.100563799994,174152.59390000053,4876.272224200001
311,6390692.259400009,1354.7318295000032,2799.7583797999955,174592.54696999936,4888.59120600002
312,6390497.917400018,1274.8937171999996,2647.416333100001,175008.00350000037,4900.224136700006
313,6390314.220500018,1199.7551561999994,2502.7513692,175400.2211400002,4911.2061665
314,6390141.636400007,1129.0400140000002,2365.4441189999975,175770.4764800003,4921.5733772000085
315,6389836.6278,1204.603958000004,2235.1803352999996,176119.92460000003,4931.358354000002
316,6389511.956300016,1285.2094970000026,2125.8643023,176463.90461000023,4940.9893235999925
317,6389165.442299987,1371.1911177000018,2035.8463938999926,176805.00651999968,4950.54035860001
318,6388796.033999996,1462.9049255999935,1963.6803761000062,177145.72405999943,4960.080184699996
319,6388401.299299986,1560.7301694999976,1908.1046966999995,177488.37650999991,4969.674572300005
320,6387980.498199976,1665.070987100007,1868.0245057999964,177835.26813999962,4979.387445499994
321,6387531.259000002,1776.3577237000081,1842.4986976999971,178188.5648000002,4989.2800412000015
322,6387052.410499999,1895.0487944,1830.7255936999995,178550.46479000011,4999.413121300005
323,6386541.562700007,2021.6319182000043,1832.031843200001,178923.03140000062,5009.84473640001
324,6385996.988399985,2156.6268280000018,1845.8620875000017,179308.40521999964,5020.635321499993
325,6385414.770200027,2300.5860687,1871.7702769999928,179708.65031999937,5031.8421418
326,6384795.0673000105,2454.0988582999994,1909.4109937000007,180125.8808900005,5043.524891800009
327,6384133.652600008,2617.790315599997,1958.533243599996,180562.2284499992,5055.742937100013
328,6383428.760299999,2792.3271905000015,2018.9752582000037,181019.87549000038,5068.5565456000095
329,6382676.350099975,2978.418134899993,2090.6571385000047,181500.9965400006,5082.027565700011
330,6381873.724499975,3176.8159596000005,2173.5794663999964,182007.90893000067,5096.221101299981
331,6381017.793300014,3388.321397199992,2267.8171637000073,182542.93652000034,5111.202639900005
332,6380105.419999968,3613.786052200011,2373.5175281000015,183108.55560999995,5127.039688299993
333,6379131.6882000035,3854.114041800007,2490.8985855999945,183707.2849799999,5143.804282200021
334,6378094.044699995,4110.266283500002,2620.245680199996,184341.78997999922,5161.570147299999
335,6376987.394199991,4383.263393600027,2761.9109453000015,185014.8402999997,5180.4156692000215
336,6375807.33019998,4674.1867308999945,2916.3129337000055,185729.3568200004,5200.421976499992
337,6374549.437400002,4984.1862057000035,3083.9344947999975,186488.4083399995,5221.675655899998
338,6373208.887600015,5314.480669900007,3265.3247335000024,187295.21624000013,5244.266472700006
339,6371779.048799987,5666.361977200018,3461.0974600000022,188153.20546000026,5268.289888599988
340,6370255.079800008,6041.200160899996,3671.932822399995,189065.95097000003,5293.846360600022
341,6368630.681999988,6440.444927999997,3898.5778834999915,190037.2566600011,5321.043281999993
342,6366899.317999982,6865.632909199988,4141.848933599996,191071.17716999986,5349.99241789999
343,6365054.221199981,7318.3895666,4402.629665099996,192171.90965000045,5380.813631500006
344,6363087.865300023,7800.433127099982,4681.878701999997,193344.01117000004,5413.632250099992
345,6360992.909199981,8313.579669499999,4980.625109899999,194592.2425100002,5448.583155199999
346,6358761.1116,8859.747731000014,5299.974458699994,195921.65588000033,5485.8064043999975
347,6356382.767799989,9440.961199599975,5641.1120246000055,197337.64904000037,5525.4536576999935
348,6353850.042400003,10059.355848000005,6005.3016971000125,198845.84637999957,5567.68330109998
349,6351152.045300001,10717.179009999987,6393.892175700005,200452.32907000007,5612.664555100008
350,6348278.81389998,11416.799433999975,6808.318245799983,202163.41684999975,5660.575446600007
351,6345219.306399952,12160.70614899998,7250.103127299998,203985.93757000077,5711.605879399987
352,6341962.2286,12951.514075999967,7720.863060300004,205927.01364000028,5765.956174300002
353,6338495.961399998,13791.96708200004,8222.309767499984,207994.25697999957,5823.838670999997
354,6334806.102900022,14684.93922799999,8756.253043200004,210195.6821499992,5885.4786833
355,6330879.367099994,15633.439035999972,9324.604138900002,212539.79165000052,5951.114217200006
356,6326701.796199999,16640.612221999985,9929.378703999995,215035.5847400002,6020.996602999991
357,6322257.284900008,17709.733113000042,10572.699478999988,217692.60420999973,6095.3927501000235
358,6317531.236999983,18844.220850999947,11256.799245999973,220520.83678999997,6174.583438400002
359,6312506.221500003,20047.62357100002,11984.023279000006,223530.93408999988,6258.866365700037
360,6307164.845200014,21323.623012999993,12756.827525999954,226734.11107999965,6348.554872800007
361,6301488.040199971,22676.027545000044,13577.78780199996,230142.14977999983,6443.979739900014
362,6295456.957499997,24108.76720799997,14449.594160000068,233767.53386000003,6545.4908876000145
363,6289049.99610002,25625.89381599997,15375.051561999988,237623.35979999986,6653.45421180001
364,6282247.756499988,27231.55884300004,16357.086763000025,241723.4804800007,6768.2565752
365,6275026.962699998,28930.010639000026,17398.73414100003,246082.33769000025,6890.30524280001
366,6267363.902800004,30725.571112000056,18503.14483899999,250715.19235000003,7020.026021200014
367,6259236.344599994,32622.63447699991,19673.578070999985,255638.06557999997,7157.86654329999
368,6250617.092699997,34625.63064599995,20913.398677000016,260867.6991899997,7304.295190599983
369,6241481.242599999,36739.00824700008,22226.06432800005,266421.59187999956,7459.804520000002
370,6231802.644699994,38967.20282899993,23615.12541100001,272318.09165000025,7624.906814499998
371,6221552.868399997,41314.61057800008,25084.209406999966,278576.3538500006,7800.137721600012
372,6210703.461100014,43785.54275100009,26637.015759000104,285216.21855999983,7986.054079600016
373,6199224.672599999,46384.20320500003,28277.285077000015,292258.4800200005,8183.237164100015
374,6187087.854099991,49114.60983100011,30008.8009589999,299724.6437099996,8392.28966029996
375,6174261.163299978,51980.57203299979,31835.356161999884,307636.96578999935,8613.835229699984
376,6160714.604599983,54985.61639999997,33760.73995499991,316018.56383999984,8848.519780800034
377,6146415.867000014,58132.93636500001,35788.694100999935,324893.2051499995,9097.009356199993
378,6131334.3696,61425.30431099986,37922.91193299996,334285.34586000093,9359.990046299994
379,6115437.616300008,64865.02846300011,40166.96698300005,344220.19227000076,9638.164876900002
380,6098694.326199987,68453.82517899999,42524.306994000115,354723.3729399997,9932.254151000005
381,6081072.623499996,72192.78207900006,44998.189417,365821.21149000013,10242.993262999986
382,6062543.058900015,76082.25771400018,47591.65867500006,377540.27924999886,10571.127975999992
383,6043073.829999999,80121.74447999983,50307.45864800006,389907.69232000055,10917.415000000017
384,6022636.393300004,84309.85034899996,53148.025776999944,402950.6306100007,11282.616632999978
385,6001204.53550002,88644.114612,56115.39226699985,416696.3959600008,11667.498254000024
386,5978750.92260001,93120.98642000009,59211.14370700007,431172.3311799989,12072.826452000005
387,5955251.199700008,97735.6620020002,62436.33833199997,446405.55670999904,12499.356337
388,5930683.835200003,102482.0618500003,65791.44927899993,462422.80039000046,12947.837708999974
389,5905029.869500016,107352.64980000009,69276.29337900002,479250.0857200017,13419.003544000032
390,5878273.000000006,112338.42942000013,72889.95446500016,496912.9954000003,13913.564058000036
391,5850400.121600004,117428.86282000017,76630.70915599992,515435.85090999986,14432.204068999978
392,5821403.204400016,122611.75717000004,80495.96316499976,534841.8117899988,14975.570078000024
393,5791276.1942,127873.2927999996,84482.15281900016,555152.5898499992,15544.272024000033
394,5760018.604400008,133197.9476300001,88584.71515000013,576388.0959100011,16138.867331999978
395,5727635.675600005,138568.5314700006,92798.00116500014,598566.3447500004,16759.858980999987
396,5694136.293299984,143966.1915400008,97115.21812799983,621703.0245399991,17407.684541999995
397,5659535.5782,149370.4868199997,101528.3910299998,645811.1767300006,18082.712316999994
398,5623853.81269999,154759.44270000007,106028.32460999994,670901.0541100011,18785.228926000007
399,5587118.56250001,160109.67156000013,110604.55860999973,696979.8501200001,19515.43560699998
400,5549361.519500004,165396.50500999938,115245.36727999976,724051.2188399992,20273.435193000023
401,5510621.23060002,170594.26698000042,119937.7984500005,752115.4041899983,21059.232595000005
402,5470942.924899999,175676.33011999985,124667.62568000011,781168.6651299981,21872.723919000106
403,5430376.26999997,180615.48486999935,129419.42450999994,811203.0776000018,22713.68466499993
404,5388978.665700011,185384.1594100008,134176.66040000014,842206.525080001,23581.781500000114
405,5346812.496600012,189954.69514999958,138921.7142699999,874162.6614000017,24476.553449999974
406,5303944.393299997,194299.7608300002,143636.03540000017,907050.2691399999,25397.407446000037
407,5260447.363599992,198392.55275000044,148300.22134000016,940843.8011000032,26343.62671199998
408,5216399.3124999935,202207.20485999947,152894.22044999976,975513.084619998,27314.36800500011
409,5171879.638300005,205719.14166999995,157397.40988999972,1011023.2459000004,28308.651831000083
410,5126973.323699996,208905.4136099996,161788.86769999968,1047334.9355000029,29325.377915000005
411,5081767.685099972,211744.93747999944,166047.51601,1084404.3548999997,30363.321241000045
412,5036351.91820001,214218.95158000026,170152.33894999957,1122183.5938000027,31421.14136800002
413,4990816.338800009,216311.1046599999,174082.56331000026,1160620.8223999974,32497.38045199995
414,4945251.8897000095,218007.81156999953,177817.9871900003,1199660.0614999987,33590.48248600008
415,4899748.861300006,219298.44818999944,181339.08035000082,1239242.633500001,34698.79328100006
416,4854398.465299988,220175.44446000003,184627.26639000027,1279306.4421999974,35820.579333000074
417,4809288.126199995,220634.35124000025,187665.1326500004,1319786.7218999986,36954.02891999999
418,4764503.672399997,220674.02411999906,190436.57076000003,1360616.6256999995,38097.26371300004
419,4720128.200899992,220296.4587999996,192927.1053699996,1401727.697899997,39248.37619599994
420,4676241.436199996,219506.81064000048,195123.83254,1443050.0561999967,40405.39961999998
421,4632919.537299992,218313.25875999944,197015.80528000026,1484513.1099000014,41566.367457000066
422,4590231.910399995,216726.9151499995,198593.8919699996,1526046.0583000036,42729.290026999806
423,4548245.034999989,214761.48052000007,199851.14231,1567578.1012000046,43892.18664899991
424,4507019.878299998,212433.20317000034,200782.5932799996,1609039.3577000042,45053.102262999826
425,4466610.647000001,209760.39766999998,201385.46130000005,1650361.0226000003,46210.107614999964
