,ANTRIM,TYRONE,DOWN,ARMAGH,LONDONDERRY,FERMANAGH,LONGFORD,WICKLOW,CARLOW,KILDARE,MONAGHAN,WEXFORD,DUBLIN,OFFALY,MEATH,KILKENNY,TIPPERARY,GALWAY,LOUTH,LAOIS,WESTMEATH,CLARE,CORK,KERRY,LIMERICK,WATERFORD,SLIGO,LEITRIM,MAYO,CAVAN,ROSCOMMON,DONEGAL
0,2.0474415084000013,0.015912044139000006,0.1748952855999998,0.02903653880000001,0.009561452199999999,0.0016850867400000004,0.000395969945,0.0024386695299999993,0.0005155681099999999,0.0043303079820000015,0.0029014344800000003,0.00218942743,0.01695961989,0.0019909665330000007,0.007082631192000003,0.0009819206231,0.0004623786495999998,0.0006098838375999999,0.004561516899999999,0.0009790056699999997,0.002619601313,0.00014450126,0.0006072182057000002,8.7672982e-05,0.00012383289790000003,0.0004931149304,0.000409120723,0.00028076204,0.00030879163120000003,0.0011708117069999997,0.000109536194,0.0029558580269999995
1,2.087438839999999,0.03334596892999999,0.36988050800000005,0.0605428757,0.025414249500000003,0.004330633440000002,0.0014709831100000001,0.00647127047,0.0012493811199999999,0.009064694900000003,0.0070387935199999994,0.00464606247,0.04578021809999998,0.005208211018999998,0.017048091889999995,0.00189631578,0.0014506231070000005,0.0016642567210000017,0.0112369213,0.00248901185,0.00481026153,0.0008168786670000001,0.0023479643060000015,0.0007569588885999997,0.0008275080812999998,0.0009318994039999999,0.001171481715,0.0010975035099999994,0.0007832684340000005,0.0032705725699999984,0.000532347661,0.00943759693
2,2.1725650679999973,0.05551424176000001,0.55057333,0.09584545579999994,0.04207984189999999,0.007442653,0.003089040760000001,0.012345699199999997,0.0026230811900000003,0.015011739500000003,0.012113549299999995,0.00857078078,0.08077071590000005,0.00876362078,0.028017341899999996,0.004080409440000002,0.0030414234299999993,0.0038275773600000033,0.020180343300000004,0.0045768527500000015,0.007950177940000004,0.0016758153910000002,0.004409604613,0.0011813196880000002,0.00151287209,0.001843261097,0.002557363440000001,0.00214608364,0.0017806832199999988,0.005085798709999999,0.0015207426300000006,0.017172712359999998
3,2.292074985000001,0.0819930327,0.732815868,0.133969406,0.06355987599999999,0.011323813699999997,0.005162845699999998,0.018774924800000002,0.004263487400000001,0.023169559299999996,0.018066759600000017,0.01324528461,0.12774002070000007,0.013169429600000001,0.041502052299999974,0.006056390799999999,0.005438863639999998,0.006556379759999999,0.030507600000000003,0.00663697181,0.011424548300000004,0.002663648599999999,0.007318086800000005,0.0017811983799999997,0.0024094691740000006,0.00311372097,0.004132784050000001,0.0036272149799999997,0.003304708929999999,0.0079965193,0.0022040860899999997,0.02542903745
4,2.4421261440000013,0.11326612560000002,0.9219852300000008,0.17676559600000002,0.088521978,0.015834265199999996,0.0077512328,0.027579605500000003,0.006377675299999999,0.03236165940000001,0.023572371399999993,0.019000266470000006,0.18932344909999985,0.01879209264,0.05851754039999997,0.009065276910000001,0.008668125590000002,0.010502237030000012,0.041877238000000004,0.0092631559,0.015527419200000002,0.004073930389999999,0.011428084750000003,0.0028542085799999994,0.00371383597,0.004975759040000001,0.00658514575,0.0053747234,0.00535702616,0.011695855900000003,0.0031893867999999983,0.035938450899999995
5,2.611618900000002,0.1505324398,1.1301348000000009,0.226133295,0.11877420299999998,0.021122803699999998,0.0110383509,0.0371179541,0.008897689299999999,0.04478441469999999,0.0312682662,0.026592827800000003,0.26790241899999984,0.02574216759999999,0.07987737359999995,0.012896219500000002,0.012963680429999997,0.015959793609999995,0.05540495800000001,0.012175120900000003,0.021013218700000006,0.006196559579999999,0.01732876795999999,0.00409173506,0.005515384080000002,0.007508162569999997,0.009606803799999996,0.007406137000000002,0.0077469122700000006,0.015521896599999994,0.0045154043,0.04868346410000001
6,2.8104234899999985,0.19478252110000002,1.3533719000000004,0.2805087450000001,0.15445701400000006,0.0272457209,0.014462470200000004,0.049249050699999984,0.012337754499999999,0.059754200300000004,0.039768094999999996,0.0367241269,0.3678352620000001,0.0343644929,0.10528606520000001,0.017663342599999993,0.018708398279999996,0.023513897330000005,0.071193037,0.0160035833,0.027832849500000006,0.009036707939999998,0.025542519089999993,0.005748633889999997,0.007980292559999994,0.010988872269999995,0.013567485199999995,0.009592270099999996,0.011546120809999998,0.020441764400000003,0.006285918999999997,0.06515855460000002
7,3.048294559999998,0.2460854948,1.5929923700000008,0.3421328610000002,0.19698119199999997,0.034888590899999995,0.018958961200000006,0.06321829160000003,0.0161726002,0.0776669845,0.050840378000000026,0.048735296500000004,0.4912678239999996,0.04519590109999999,0.13498227959999992,0.023544698399999994,0.02619144359999999,0.033219253479999995,0.08947140599999998,0.020706512099999994,0.036236893000000006,0.012838402240000001,0.03657655535000002,0.008063967900000002,0.0113990142,0.015426037199999996,0.018573277600000007,0.0123723599,0.015891811149999997,0.026169486699999998,0.0085034262,0.08441823929999999
8,3.3221962600000006,0.3063250678,1.8549970599999996,0.4116880569999998,0.24683421400000008,0.043961732,0.02450532370000001,0.08026038180000004,0.020891013400000002,0.09924879690000002,0.06345601399999998,0.06336344329999997,0.6450282839999996,0.05786363470000001,0.17082941000000001,0.031102937299999987,0.03580102669999999,0.045783861999999974,0.11078909599999999,0.026717261699999998,0.046227007099999995,0.017696299399999994,0.05141119195000002,0.011082775270000003,0.015890130589999996,0.0211285071,0.025077820999999986,0.015753642999999998,0.021705448099999997,0.03303485099999999,0.0112214529,0.10776031109999998
9,3.640389079999998,0.3768486033,2.141320300000001,0.4899677899999999,0.30575617000000005,0.05471036920000001,0.030830132999999996,0.10129633399999999,0.026699614000000007,0.125324764,0.07815946499999998,0.0815084759,0.8335134719999998,0.07347638120000002,0.21331372700000006,0.0404695099,0.047874314300000005,0.06180005269999995,0.135215888,0.03385057899999999,0.05822079450000002,0.024162695500000005,0.07057170079999997,0.015092521500000003,0.021818907480000007,0.028416832599999997,0.03309973049999999,0.019923312200000008,0.028995715900000014,0.04115371000000001,0.014510592800000001,0.1355141279
10,4.007921300000002,0.4577878942000001,2.4559832000000013,0.579760792,0.3747702099999999,0.06730698949999998,0.038243388,0.12623818099999998,0.033519041,0.157026267,0.09560225699999998,0.10323375270000003,1.0636514559999997,0.09239434419999992,0.2640851820000001,0.05219342950000003,0.0632896225,0.08222283519999993,0.163652124,0.04240164680000001,0.07264344099999999,0.032376884700000004,0.09536980860000004,0.020390729500000006,0.02926540500000002,0.0376064927,0.042890095700000026,0.025001119499999995,0.038204165199999994,0.05074447100000001,0.018606091100000006,0.16834219059999997
11,4.432304890000002,0.5522112899999995,2.80381004,0.6805532470000004,0.45497094000000005,0.08232954100000002,0.047091809000000005,0.15599716400000008,0.041879832000000006,0.194574333,0.11599123400000004,0.1298924036,1.34269429,0.11527481989999994,0.324065495,0.06645579130000001,0.08243571580000011,0.10779229599999995,0.19685932000000003,0.052573795099999994,0.09000298799999996,0.042946513700000015,0.12742480379999988,0.027143716099999996,0.038872517700000025,0.04885866300000001,0.054836754200000004,0.030966683999999998,0.04957691899999999,0.06215174600000003,0.023686317899999997,0.20773773129999998
12,4.917635090000003,0.661829786,3.191354740000001,0.7956921979999999,0.5483496200000001,0.100371475,0.0576228,0.1916764669999999,0.051827729999999995,0.23945544800000002,0.13970030699999994,0.16158140599999996,1.6811962880000009,0.1420498656,0.396241348,0.08381623899999999,0.10608516709999996,0.13969159739999995,0.23491802,0.06479295900000001,0.11093463900000002,0.056524463200000014,0.1676819718000001,0.03568704940000002,0.051012405700000006,0.0627531403,0.06932198469999999,0.0381048106,0.06400196889999997,0.07559321800000002,0.029857474300000002,0.2540207690000001
13,5.473613360000001,0.7894564780000004,3.6262857900000025,0.9271640299999995,0.6569651800000001,0.12103425799999998,0.07035214999999999,0.23395454799999998,0.063910909,0.292218563,0.16728030099999996,0.19965799099999992,2.0878758549999996,0.17442498400000003,0.4808907450000002,0.10499223000000002,0.13518089209999995,0.17901379730000008,0.27829856,0.07952147799999999,0.13541670600000003,0.07323399010000002,0.21905399820000002,0.046616617100000035,0.06629851070000001,0.08002043389999998,0.08712810100000003,0.046518777000000004,0.0819668494,0.09158984600000002,0.03729241899999999,0.30893657
14,6.109178370000001,0.937735928,4.110650159999998,1.0758374000000004,0.7843929499999998,0.14602818,0.085293999,0.28440096200000003,0.07807652299999998,0.35603281799999986,0.199651202,0.24603647000000003,2.57640836,0.21320323499999996,0.5808287169999998,0.13079269400000001,0.1706426664,0.22783851540000008,0.32893240999999995,0.09696049400000004,0.16493898899999998,0.09419927049999999,0.28367896049999985,0.060361504600000004,0.0854655494,0.10103736230000002,0.10849769299999996,0.056481948000000004,0.1041488458,0.11038278399999998,0.04621136100000001,0.3737302149999999
15,6.838271039999999,1.1087456079999995,4.655408779999998,1.2465088500000008,0.9319528899999996,0.17494676799999997,0.10307745300000001,0.34489834500000005,0.09508588299999997,0.4304561400000001,0.23726262999999997,0.3011336790000001,3.16091085,0.25926204199999986,0.6980136540000001,0.16154222799999995,0.21418574400000007,0.28814054830000013,0.38770741,0.118021889,0.200249583,0.12049464979999994,0.3645093001999998,0.07727965549999995,0.1090811427,0.12668389100000002,0.134412599,0.06842177100000002,0.13151787800000003,0.132165344,0.056772821999999994,0.4496703560000001
16,7.664794479999998,1.3074240749999997,5.270063419999998,1.4424511299999998,1.1039106500000002,0.209061409,0.124207405,0.41644500900000003,0.115581609,0.5201029849999999,0.2811904420000001,0.367505055,3.8604062600000026,0.31410179899999996,0.8362909869999997,0.19872150200000005,0.26704966,0.3610859213,0.4553944999999998,0.143011482,0.24181167800000009,0.1530323664,0.46495587460000026,0.09884426039999993,0.13843107610000002,0.15808377399999993,0.16546653499999997,0.08260004600000002,0.16479548700000002,0.15815169399999995,0.06953175999999997,0.5392700880000003
17,8.6096908,1.537535251,5.966833,1.66664619,1.3032870100000002,0.24935465500000006,0.149167161,0.50058986,0.13964247999999999,0.6253966760000002,0.33262356099999996,0.4460250740000001,4.6941733600000015,0.3790671979999999,0.999261649,0.243500339,0.33046921900000015,0.45009487499999995,0.5342245099999999,0.17275027900000003,0.29110418000000005,0.19316992069999997,0.5897799649000004,0.12565786999999998,0.17425377100000006,0.19572952700000004,0.202465587,0.09931386799999994,0.205017677,0.18859249300000006,0.08475968900000004,0.6438233279999996
18,9.684845900000004,1.8045760290000001,6.756251300000001,1.92312073,1.5350579899999999,0.29652423299999997,0.17862623400000008,0.6005869379999998,0.16841211499999995,0.7507667790000002,0.39197588,0.5403246219999999,5.686947049999995,0.4561140009999999,1.1909995740000001,0.29677660300000014,0.4073473060000001,0.5589627859999997,0.62574115,0.208100897,0.34847910900000006,0.24201673099999996,0.7433165380000013,0.1590912609999999,0.21802447830000005,0.24133450899999995,0.24696481300000003,0.118933026,0.25431870600000006,0.22397506899999997,0.10273860900000004,0.7671047180000002
19,10.914162099999997,2.1135356099999996,7.651075200000002,2.21735875,1.8031188199999995,0.35205060800000004,0.21294479000000013,0.719010119,0.20244578099999996,0.8989528619999998,0.4609341500000001,0.6518098240000002,6.868130880000001,0.5464908449999999,1.4152757200000006,0.3613586569999999,0.500254316,0.6910042229999996,0.7320957300000002,0.250148828,0.416469296,0.302055802,0.9322716560000002,0.2003000450000001,0.27153965200000013,0.29632703300000013,0.2996242389999999,0.14202899400000002,0.313732243,0.2652587479999999,0.124454893,0.9100229840000003
20,12.311329800000001,2.4720971229999993,8.669168800000003,2.5548106600000007,2.1140664200000003,0.416825725,0.2535297179999999,0.8593557100000001,0.24251749000000003,1.0738176400000001,0.5410456199999998,0.784251298,8.27060882000001,0.6542344460000005,1.677879720000001,0.43774295199999985,0.6128570549999999,0.8500721310000002,0.85541714,0.29959017,0.4973635889999999,0.37443551400000014,1.1645446529999992,0.2506172189999999,0.33731657899999995,0.36261329999999997,0.36282529399999996,0.16927884699999998,0.38564661599999994,0.3137746330000001,0.15029119500000002,1.078803387
21,13.909567799999996,2.887841355999999,9.825124899999995,2.9432605400000007,2.4748144499999998,0.492324175,0.30144526,1.02444087,0.29027314000000004,1.2795678,0.6342035100000002,0.9415223330000001,9.929561559999994,0.7816550090000004,1.9867311699999997,0.5289998749999998,0.7469707119999996,1.042440437,0.9983889800000001,0.3582738199999999,0.5924380750000001,0.46278431900000006,1.4476791909999986,0.313265858,0.4170579629999998,0.441697551,0.43783273899999997,0.2017161849999999,0.472522528,0.3707982789999999,0.18081864299999995,1.2760794530000001
22,15.733875200000007,3.3702298510000013,11.138775399999993,3.3888097000000004,2.893411599999999,0.580339399,0.35793377000000004,1.22049569,0.34662914,1.5224925599999999,0.7426173700000002,1.1268437090000003,11.893792569999995,0.9324803209999998,2.3501538999999996,0.6367158410000001,0.9077796619999997,1.273965235000001,1.16624246,0.42792034799999995,0.70372678,0.5704418459999999,1.7941918920000002,0.3890526599999999,0.5139520179999999,0.5365372370000001,0.5267915739999998,0.23959404899999998,0.5770271820000001,0.43657446000000005,0.2170472009999999,1.5056838530000007
23,17.81764520000001,3.930472680000002,12.642065299999999,3.9015648800000013,3.3773965,0.683342553,0.42393647,1.4486850399999995,0.41348592999999995,1.8075207400000006,0.8688186300000003,1.3467041910000004,14.215079030000005,1.1104226319999997,2.774579160000002,0.7647783829999999,1.1005820089999996,1.5517633219999993,1.3590110600000003,0.5101393729999998,0.83524357,0.701067138,2.2144439010000028,0.4821110239999999,0.6312113069999998,0.649904778,0.632102333,0.284076791,0.7022991519999998,0.51404067,0.259978088,1.774486826
24,20.20616399999999,4.577772140000003,14.353768799999997,4.492680139999999,3.938396799999999,0.8041767200000001,0.5021342199999999,1.7183897099999994,0.49198255,2.1430327600000005,1.0160179900000001,1.6064346270000003,16.95124614,1.3206642920000007,3.2736656400000013,0.9175939299999999,1.3302204029999998,1.883971694000003,1.5842316,0.6067391010000001,0.9904552200000001,0.8561541010000004,2.723247617,0.5950246969999998,0.773172197,0.7845514309999999,0.7569146620000002,0.33669314699999997,0.852414566,0.60498198,0.31099053700000007,2.08901416
25,22.935805899999995,5.329936130000003,16.31267069999999,5.172519160000002,4.5888446000000025,0.9450569900000002,0.5930308300000002,2.0358418500000006,0.5848269900000002,2.53797859,1.18686671,1.9133535599999993,20.177031950000014,1.56689378,3.858092479999998,1.0976186200000002,1.6034122160000002,2.2819686380000004,1.8459250999999999,0.7198824399999997,1.1722299199999997,1.0460885690000004,3.3425156849999977,0.7323159530000001,0.9443155780000007,0.9451040590000003,0.9050154999999996,0.39830925999999994,1.032035915,0.7110294600000001,0.37069123000000004,2.4538540599999994
26,26.059109900000006,6.2007796200000005,18.552236300000004,5.957606909999998,5.343635599999998,1.10998642,0.7013803000000001,2.4097282799999995,0.6944968699999998,2.9997315200000005,1.3849442200000002,2.27521846,23.97809221,1.8574646900000011,4.5405107199999994,1.3109424799999996,1.9299538199999997,2.7597980899999985,2.1488587000000003,0.8537372200000002,1.3860786099999998,1.2730227849999995,4.091406460999999,0.8990727949999995,1.148853656,1.135909492,1.0802073899999998,0.47017977,1.2465025439999993,0.8348710500000001,0.44097831000000015,2.879956160000001
27,29.634902600000004,7.20885632,21.10666850000001,6.861718060000001,6.217767,1.3028277700000002,0.8273131499999996,2.848984380000001,0.8232673599999999,3.5442939599999987,1.6153394399999992,2.7032625999999995,28.45727129999999,2.1984854499999993,5.337828489999997,1.565172,2.3188182299999998,3.3311523619999988,2.4999484999999995,1.01127981,1.6388880699999997,1.5455277509999998,4.9936313020000025,1.1022097289999997,1.395333976,1.3630443899999998,1.2873455499999995,0.5549279699999998,1.5034232900000004,0.9792897000000002,0.5243026000000002,3.3779856600000024
