long,lat
55.103013893689955,-6.378767020646204
55.00235568665934,-6.5430740174553454
54.348987555017416,-6.256053554420309
54.33955633137943,-6.255934072759289
54.30730592426128,-6.01150211115245
54.344758875211134,-6.288922303453585
54.311883347035845,-6.216989669284924
54.42067981890863,-6.128763326602781
54.409777373652986,-6.156437033987357
54.40291452917815,-6.126412715845135
54.35184500989239,-6.287552027279974
54.340541138868396,-6.280549715078804
54.3747402554079,-6.366499583201656
54.366278635815746,-6.082140765316432
54.290738905849764,-6.1305248165858135
54.36908963147001,-6.309261123614639
54.30342697586545,-6.322334727350542
54.39782695000859,-6.195603007971595
54.237319371083046,-6.162760287105036
54.3646952706843,-6.266291032871173
54.35006049868073,-6.2664002283532225
54.57070275198291,-5.99765544675892
54.57279013599803,-5.991602365564976
54.57475878225239,-5.98562398919656
54.61573784664874,-5.963887198153074
54.61683948023416,-5.958917042940569
54.61454347720268,-5.955410316697345
54.593418652135405,-5.868371614388289
54.597742832356964,-5.871000520755666
54.599906981443155,-5.876721722833307
54.598241144785824,-5.911263476518945
54.597686013490744,-5.905941727789478
54.597951653780015,-5.900115264565104
54.576029082007935,-5.916803537416436
54.57644378955442,-5.924697963295934
54.57985669399715,-5.923732478394971
54.6274989859939,-5.97153166553284
54.62776645664561,-5.9640640257018065
54.63204846431201,-5.963145396209936
54.58928467560869,-5.9639978520342565
54.59356342781003,-5.9620313640350675
54.59650836971062,-5.966996514367535
54.653274733634504,-5.942569106431524
54.64665352174072,-5.9239033276288495
54.6520481931336,-5.932288136343311
54.60477231152888,-5.862593340983873
54.61007972152474,-5.862677096962627
54.61780691244431,-5.856038143336147
54.57871454990768,-5.962521310011953
54.58920694458308,-5.952044203404582
54.5950192713295,-5.889239248115038
54.59376495869948,-5.881016340624424
54.59115231301173,-5.885931805525122
54.58284390098678,-5.938741741478759
54.58105707059651,-5.929244986557213
54.58420796699634,-5.928889727428307
54.586444127496954,-5.933375465907423
54.58669782932705,-5.922592046053908
54.633430997103154,-5.9248634737853925
54.63896497526294,-5.932492230837411
54.64052397264765,-5.925882016409804
54.63113063289062,-5.9528694930031305
54.63616835270809,-5.941401772820214
54.64234951570427,-5.953969393007009
54.584393184197694,-5.8552969483196025
54.591959594399725,-5.845550779318986
54.592527519993155,-5.827804458557591
54.62320862999655,-5.9370494578328366
54.62835502553432,-5.940847147329951
54.62755073137586,-5.947463594968421
54.619007532994324,-5.950742435498636
54.6233534887917,-5.955753920444577
54.621649505325415,-5.964388751447951
54.5992902419388,-5.964631444723265
54.598140203359456,-5.955185013020276
54.606094203968546,-5.952420461092
54.61061777495102,-5.951069091383265
54.627467213098846,-5.9072972038919325
54.61807251020421,-5.92960900105841
54.593528639983354,-5.953147652878678
54.59634156750219,-5.945970369319595
54.59981974924754,-5.9392323773286675
54.583613916076146,-5.975084282038048
54.58004941026291,-5.98366242012031
54.585102274416265,-5.987667429641622
54.54618555939367,-5.985821152856048
54.5568297081869,-5.991560917552984
54.55485222369739,-5.983622497962585
54.62746366078842,-5.933439916797797
54.62492855934272,-5.92679810829582
54.63074379413921,-5.930237128448972
54.58266133228708,-5.997958769790566
54.57630866948606,-5.996518758168889
54.57550996087953,-6.005232853676211
54.61742733010956,-6.000792290023137
54.6143414626057,-5.9740265085946485
54.596401485774884,-6.023054096385326
54.5749767676891,-6.023201423821118
54.572544933109214,-6.014373522673531
54.576391482404986,-6.012391212140569
54.60721648070704,-5.990578613755567
54.605552923090215,-5.972512763742834
54.60122899714693,-5.97702291383836
54.6094171965951,-5.9001198250792735
54.59977115351543,-5.886960958921041
54.5857404254406,-5.8661391756843
54.59090874328456,-5.861398857562356
54.59059321598518,-5.875736371902944
54.56444942563928,-5.9970209505160925
54.565540946544196,-6.00709418155372
54.56973701928353,-6.010033278201217
54.63632082648946,-5.991461280621446
54.62461507780747,-5.976808977535018
54.618266708499306,-5.9723433972360445
54.563443554332295,-5.964260753670304
54.566889149441955,-5.9555268278718145
54.572445795426866,-5.953028711221672
54.55926724965273,-5.979814231158156
54.56468277393887,-5.98841684317145
54.567507714725366,-5.977639661316835
54.6067128065605,-5.931231749731963
54.61046609030476,-5.933467921283689
54.612374010675964,-5.932380394162149
54.58595249113357,-5.894258585369869
54.58282539179485,-5.886846344324599
54.586323968387504,-5.879843297627053
54.582695056141716,-5.912182502117548
54.5820919830709,-5.899382216456889
54.58458741317094,-5.905587931248047
54.5689104002694,-5.922190016392438
54.57243169323606,-5.912455635406951
54.5692693624117,-5.909801621440772
54.595599327598975,-5.927856397997593
54.59079239329366,-5.929251509636641
54.589034818977794,-5.942723736034495
54.60259580965708,-5.955705617121273
54.60459064654568,-5.94201131679178
54.60712965089367,-5.831607318364336
54.59878297119282,-5.843002817207748
54.598626233147904,-5.855889240215942
54.564021648770755,-5.9384825192607495
54.57589527045616,-5.9401303733168325
54.57385872484937,-5.937576742577385
54.570034486530574,-5.934807725423421
54.621955173360526,-5.8735943657414005
54.60595948431496,-5.8775047038419865
54.60349024620991,-5.881377725661314
54.59416469970997,-5.898894115779451
54.59017712520015,-5.896271773084139
54.54814400265366,-5.963690988681759
54.558319970517616,-5.970523907034184
54.55483168857371,-5.973817312970716
54.59297847361957,-6.000098441654895
54.598078779258664,-5.985530266245015
54.590442702377224,-5.988316361328367
54.61225737911056,-5.9399463558339445
54.617019832962626,-5.945501203684244
54.620044332164184,-5.939537964382696
54.59139652928096,-5.971962130482619
54.59490395466819,-5.97698662875465
54.59462167931095,-5.983555674134693
54.576953409757856,-5.9486911188361935
54.58004117885399,-5.946430812506246
54.58240399679761,-5.949926492069352
54.5849930009551,-5.947151477388817
54.58745523679767,-5.903281886436608
54.592085891548486,-5.909004968714154
54.590172291458856,-5.909373590907521
54.60451263114237,-5.96358381208446
54.608662873758185,-5.9631933916465085
54.61133374968111,-5.961573729776674
54.76387575447299,-5.70805167195394
54.72832270983695,-5.791761471815295
54.736274138733,-5.794093900916112
54.724831360285386,-5.784063087728291
54.72696019157625,-5.826908382260014
54.72966455851641,-5.819104747270477
54.72051143246509,-5.82219709388627
54.75269983952706,-5.780397901288369
54.73353799005473,-5.779669877956679
54.69637817783905,-5.871226267019945
54.70300459312417,-5.85259032254607
54.714092632058595,-5.812831185800213
54.70602996218515,-5.874587065108228
54.72518022855663,-5.805424107853121
54.73370098271403,-5.810629907952384
54.723626274091195,-5.816050507174925
54.720797218375296,-5.811448761835284
54.72889197415183,-5.798882745502251
54.75331956734281,-5.729878672661715
54.744177060958826,-5.860537822819174
54.58533593530358,-5.80768199938552
54.57172839678948,-5.814199806092757
54.54140430898923,-5.914096350308908
54.55285530735368,-5.924504385778367
54.54796355893366,-5.926497535756101
54.548314111285485,-5.888940737182627
54.553942663363934,-5.8973993388473795
54.597728884945674,-5.781061213010328
54.59135618967354,-5.783898631743632
54.53411935040561,-5.888182274435195
54.51331240677612,-5.885836272876866
54.52301441360181,-5.904890763669487
54.51490551435585,-5.8952572290325085
54.57496775388799,-5.900048424936533
54.57527600715812,-5.892589031930804
54.60324454420509,-5.806974820353465
54.59840065103145,-5.802492342736733
54.58672998217356,-5.793228794357669
54.56084739302769,-5.898474294434641
54.585769125725015,-5.840847916341247
54.59202876343606,-5.8000432569980305
54.568827495721365,-5.88452043131912
54.54515284547345,-5.897448213586637
54.55143834430187,-5.903832790007617
54.57833530463135,-5.881879977565759
54.57423357457315,-5.868360476517026
54.54963056531426,-5.940841247369228
54.51885364997496,-5.860105231078088
54.547987963613274,-5.830741070235086
54.559202037848344,-5.916475386491298
54.58778688608159,-5.830554450352932
54.57178151194288,-5.852691699649376
54.569786959560645,-5.90047847656918
55.02777959899587,-6.617722825141932
55.19041638056531,-6.684873928275524
55.14986967184342,-6.661108383923052
55.14478906469461,-6.658549134665298
55.142383324132076,-6.819591622934496
55.158007906946594,-6.7755208283871395
55.13304785920575,-6.664564897745596
55.1273790325436,-6.687138272724826
55.13743025666588,-6.6508207836835895
55.139935197924814,-6.623809706355403
55.171030239670124,-6.692255635087998
55.17329093041531,-6.567693471204222
54.95317705338373,-6.704932083905615
55.189764266840584,-6.645147460607164
55.192797044272695,-6.652950006848662
54.95066543364066,-6.591449494955025
55.115052322902535,-6.637573551205293
55.11353127918821,-6.650902721623961
55.10762949206999,-6.743842465206505
55.12400873644468,-6.660373710629064
55.18279379431913,-6.716090001792998
55.02356752844268,-6.736247997736556
55.20110694547874,-6.634938112812633
55.1689252672426,-6.735357362205533
55.17657311308414,-6.7112212606703
55.111757837216395,-6.676317229914119
55.120812935076806,-6.687572914721415
55.14848831491765,-6.673635451780887
55.136931710300026,-6.686665929752976
54.64386945899578,-6.488256014628212
54.643998867666745,-6.6569925826892895
54.68084215000911,-6.93133200545396
54.63502710670219,-6.756226052309427
54.58811999687119,-6.530086806193227
54.6345504652222,-6.730792416291845
54.70080691508831,-6.788488898683108
54.6778991984581,-6.673912428905391
54.65082152903746,-6.739003659732747
54.63883086000577,-6.8311697760488865
54.651844848722725,-6.752638619022844
54.59143905885333,-6.904332807280791
54.59837037291844,-6.762215309841734
54.59545532028532,-6.67278352000354
54.68890188821787,-6.5666218385518
54.643816744314904,-6.754259966393063
54.5051310742723,-6.294175563758793
54.54182366957144,-6.358535387931239
54.3955675060389,-6.430896242395413
54.42056871624217,-6.443410938548847
54.42255717522672,-6.480416801377375
54.44538387638303,-6.46512560975884
54.407253245193125,-6.3893866803319925
54.41889781164045,-6.35372750478038
54.39727098191972,-6.4621723677505205
54.4132859547197,-6.458267307521919
54.45645560023631,-6.331833088212126
54.429572343578634,-6.451572568830673
54.42699048364327,-6.450248336867709
54.4628853965088,-6.3381950417964426
54.460733386901985,-6.346536293460795
54.47015113468281,-6.3817448644488035
54.514478662620085,-6.456344165409065
54.409232224614016,-6.303564073217185
54.423683375892395,-6.252984342732637
54.442296528957264,-6.3547429476114
54.450412457830836,-6.355377853725016
54.45420168558296,-6.377857141882966
54.4462518707208,-6.370451904662627
54.473032909159265,-6.326321144240338
54.47536802020138,-6.327922458848597
54.42663717023597,-6.432209325513994
54.41985625125153,-6.425606685960023
54.431007202847624,-6.394395140703118
54.45145364757843,-6.413863966001179
54.42831930927457,-6.418948654475597
54.45092455561672,-6.324753280183099
54.4485372984338,-6.313498024601435
54.456888154513564,-6.296190853085741
54.467067786162524,-6.271263179828541
54.451176392526676,-6.339084111796595
54.465225795170724,-6.318307883781953
54.45462593700803,-6.359330483139837
54.418496441879824,-6.451424312538061
54.46200540243977,-6.497417223881962
54.497765233646476,-6.546908395865764
54.433209143600905,-6.314256698216988
54.43361590455522,-6.293786380042741
54.468842813219645,-6.334955858288429
54.47503440503999,-6.341326932414142
54.97807187642579,-7.282451894344705
54.98706670244788,-7.285280603465104
54.979435602959946,-7.267370782214735
55.020883926389914,-7.30128068918342
55.03028058197999,-7.2918863543833226
54.875876122272544,-7.121299244806542
54.99940752414619,-7.336462252641738
54.99072029582087,-7.334081457764551
55.022516407365174,-7.328872259063218
55.02466920524831,-7.318068538472003
55.00419212072725,-7.291728885332695
54.98580566175171,-7.306804589768846
54.98256183823749,-7.296082402095023
54.91634312639211,-7.170855690860596
54.957805152819276,-7.163255984637947
54.99622715658141,-7.350496432312149
55.00046145404851,-7.346042181783418
54.99137273473875,-7.34721006318321
54.99121183924775,-7.376944225661299
55.01884433572689,-7.352148806300801
55.01303359838571,-7.352331399346505
55.05586424939988,-7.262589122865519
55.0306795288714,-7.318662692484424
55.03339857092442,-7.312194207137078
55.04295361872992,-7.301475121385511
55.04373261646646,-7.2772974548962965
55.00166681706138,-7.309263772656992
54.99517459850224,-7.307796038235768
55.03847914679173,-7.193108526414019
55.014628176716876,-7.163618072913025
55.03535695246723,-7.2578071062837255
55.00553538142039,-7.246394340298944
55.01226246134808,-7.340584779927846
55.00860315168267,-7.335327503140154
54.94447963412077,-7.29830662056018
54.96072061195256,-7.309486788012929
54.994450901755606,-7.284820307767295
54.99927423796801,-7.281809868374783
54.99746128776719,-7.294030120646293
54.9922932864251,-7.295210959598204
54.95820451253964,-7.361063539104421
54.96893975331773,-7.343478743442247
55.01434693113301,-7.321187436350954
55.01506344931178,-7.306434196667916
55.00464856268893,-7.331218370247108
55.02709378869481,-7.311006970510706
55.0271539869759,-7.325564197449511
55.02942329204827,-7.330516412424698
55.040253631321626,-7.341188956898379
55.02968874803914,-7.339713698569475
55.01904933150678,-7.344982601712274
55.020018134545744,-7.338627216657287
55.0015536827938,-7.322790680167412
55.008949818633134,-7.3193639518070785
54.9916687951425,-7.323356005432363
54.98785657497726,-7.315205574623
54.99644465243594,-7.333291142256393
54.259178079365995,-5.62035508044301
54.29475447679561,-5.612718614984437
54.331301319858575,-5.695701295607476
54.402060557728916,-5.902180241630217
54.41263558202776,-5.921946640470376
54.317991941935766,-5.696989527542931
54.40525312297709,-5.887875907895844
54.25457043883167,-5.943985455126915
54.29230586101093,-5.944759348707446
54.3159332088762,-5.717324111698329
54.31545514341451,-5.725621970124079
54.388472324054355,-5.707628431301117
54.36731653508707,-5.74605330970567
54.44360708720415,-5.7514444287588535
54.42707510985991,-5.686108652304088
54.1945224250593,-5.910033577494668
54.21097534577131,-5.90071705190314
54.35869803867682,-5.84833953253039
54.37164119174935,-5.820924289800913
54.26909055891565,-5.88178817352048
54.35691906364693,-5.915002061317165
54.27419437758294,-5.674314274312866
54.262600998281556,-5.75766273721676
54.39816436780479,-5.661631909202538
54.43516520213176,-5.87373209055536
54.4153563957959,-5.803006883324656
54.236412595403515,-5.875782962695512
54.34291298956388,-5.729980277158873
54.3496974759708,-5.699314610058481
54.4567658166614,-5.833849196724986
54.47291493278815,-5.838891397185474
54.31132014951625,-5.814440382095286
54.21802209125162,-5.89836635551226
54.343312523723434,-5.6094105602728375
54.218902266731945,-6.004982801630722
54.229089331746884,-5.929296181920773
54.54349999518679,-6.904103334654792
54.453623134653334,-7.086698814225337
54.42923105167461,-6.940561381757931
54.48923164446419,-6.9818535257994245
54.50032043315039,-6.78374849173207
54.44357391660619,-6.7522553209956415
54.4039479203814,-6.844822673212648
54.49327844065189,-6.856952503992146
54.40320917848738,-7.172107798480307
54.55143476177712,-6.6792687294164885
54.52763047381853,-6.700792442126139
54.54146941431601,-6.726074572342482
54.49704828595382,-6.743462885649121
54.55026769423548,-6.788307963847465
54.52498618279856,-6.759554662689589
54.3953018236981,-7.277456343823976
54.490791265150406,-6.636254557255417
54.50917990533013,-6.7398183779380965
54.470292176463424,-6.686965015290385
54.484770857321514,-6.758235675512114
54.517528041074776,-6.782794912186553
54.534121687517825,-6.615687111646436
54.41365539201481,-7.5811863268801085
54.41171776456045,-7.996255331912344
54.530515905832345,-7.853719612560445
54.32857726263356,-7.767350295567895
54.335258347559794,-7.332923197447134
54.35515102248526,-7.609538158186846
54.342843367135,-7.606928587136274
54.41459994353086,-7.815472113205947
54.17825025567862,-7.546313938810606
54.363141098146436,-7.651219553795278
54.24070039227855,-7.401660961651557
54.366528433559616,-7.630639972941515
54.244892220887884,-7.731806161435241
54.47350772441997,-7.615541738093234
54.53263634983912,-7.605780249294455
54.50890137600392,-7.71891992219251
54.32547626268015,-7.564886401690845
54.440232046987305,-7.67734699602079
54.25448821824283,-7.448830620015218
54.282279758648016,-7.505503160734918
54.169428566107754,-7.34710567840968
54.35072473957656,-7.6547147139420915
54.24945756858619,-7.239786655835654
54.34064839379002,-7.664967498519968
54.39114532538757,-7.457840322870662
54.85284408034526,-5.834734040481941
54.79200279831903,-5.780873089994289
54.85963958565658,-5.842492223974604
54.866511997082036,-5.817091563374343
54.88372892507136,-5.854099490986485
54.99191103355919,-6.020117218772254
54.849116987282436,-5.820535935243454
54.860048910570264,-5.837298028642711
54.85973859381213,-5.826742213492367
54.90582005743243,-5.952308669132334
54.80940244087282,-5.854237437981767
54.8514784288479,-5.805285935785722
54.81926084761861,-5.729341676358814
54.85086609785532,-5.852968855833335
54.8170559510299,-5.9392342394275195
54.857572825223556,-5.817261102097726
55.0379271443132,-6.917985231150085
55.06994688008789,-6.874401097865532
55.04579573375055,-6.991245872055193
55.04048651160345,-6.949472842122173
54.928851611458064,-6.921600260370405
55.03970527438608,-6.933077997576691
55.043923686920486,-6.93561533536897
54.8875121324967,-6.99189962964488
55.005484120532735,-6.8725130918473365
55.00483301605795,-7.046772582488498
55.03053088102592,-7.115472550671853
55.04381114061534,-7.042814731311145
55.04242081829042,-6.942895134112968
55.12627008078817,-6.937369208433138
55.04984959236942,-6.937379149009451
55.052958749970976,-6.9482681688648364
54.96743534058199,-6.967180832471522
54.912435667990884,-6.85475594985447
54.534796335213635,-6.170564753442444
54.53517787579837,-6.246978246853131
54.523139202919296,-6.066698062406992
54.533123831026586,-6.059074517092247
54.450038933094135,-5.991854801365976
54.4751314539461,-5.941376110921421
54.51990246316481,-6.079939271942498
54.526811228919776,-6.076214399789914
54.54569413353325,-6.081928697159669
54.50544311296234,-6.035733382497347
54.49483831619719,-6.052368458910604
54.57987384158955,-6.048652566426415
54.5565741930814,-6.032917533972235
54.560634849768896,-6.026362359758167
54.55284104068785,-6.047787074351466
54.55229427052346,-6.033166948286567
54.54199248260067,-6.029405454828098
54.42635828201354,-6.000087432128561
54.40047839270777,-6.0082058035132215
54.53088466275539,-5.970336088450577
54.5124985806912,-5.9398830373256
54.551870571609285,-6.007100992491368
54.558059990679034,-6.001881464893595
54.58555955183226,-6.230659720895924
54.58324473173108,-6.130199588532179
54.52480230952287,-6.033323245957246
54.511672833587035,-6.04035776056931
54.51618547756398,-6.028206938952734
54.50966548143062,-6.030820796041135
54.5104611155891,-6.0013497826892115
54.46471230929057,-6.073835592028503
54.4475844931871,-6.088343211267033
54.56033329853845,-6.013696320915399
54.55731310313917,-6.019545448286762
54.50928837746703,-6.092919353775807
54.51616351006631,-6.072069436313651
54.500308647216265,-6.056120094445357
54.505563254954346,-6.050222491073651
54.52597988991647,-6.017662951745525
54.53568186999861,-6.005229726563728
54.51685752949776,-6.059819698613828
54.50534368280357,-6.156909865985522
54.471904256375666,-6.170264358596879
54.530387392735065,-6.037350455020396
54.53492014843674,-6.046094358328337
54.48015967159395,-6.10990911730237
54.48721154535084,-6.083697380539785
54.471951421280814,-6.21985556114269
54.478172226783244,-6.233903062218469
54.506596356138864,-6.066803480355158
54.56768414219543,-6.026037264235085
54.56750660441104,-6.018718179385652
54.545065659531225,-6.0037915968560664
54.51007120699919,-6.05769676477106
54.55113659275725,-6.020799872195029
54.550413924914416,-6.025828403230493
54.520274555284864,-6.052418926257793
54.521310485691984,-6.0453218885808795
54.74664410987006,-6.528499487902484
54.822465115906894,-6.499683393565179
54.769099901287774,-6.559999899862703
54.780288644198976,-6.535764193490266
54.76004131114411,-6.86650383429175
54.7592485539772,-6.613641975491839
54.7537065743614,-6.598686659590196
54.84382553684357,-6.594127856158889
54.79521935767259,-6.5986394281763685
54.736163507325465,-6.676645795416671
54.8148545873761,-6.846999451429554
54.84110599909297,-6.751796595913088
54.84409958126605,-6.672134579807902
54.866300540671425,-6.696174542724658
54.905060444231474,-6.698328988690111
54.791723918760944,-6.719655387237003
54.74608829979842,-6.612812944071062
54.74937420055688,-6.603942545912687
54.75260638653764,-6.62418007244196
54.89296248568693,-6.597664599892499
54.89417975510557,-6.523457244281409
55.208218669079805,-6.2515420112888025
55.02844334548949,-6.084283171803658
55.19599788937159,-6.267471248707071
55.154264792636475,-6.3262407805889085
55.1883746456598,-6.507472860115532
55.18021167012409,-6.170309395344501
55.19803341883564,-6.444594928638561
55.09324491103298,-6.12416361174395
55.21164544213652,-6.328447802369805
54.147591179483214,-5.91598163513679
54.11170759496496,-5.900936176617097
54.18621666406321,-6.353103724213286
54.202307742952826,-6.394287418677325
54.13052991189818,-5.9804740033379815
54.13121096785272,-6.20608268106258
54.13509730653534,-6.283536746254081
54.16281291494884,-6.43224031603997
54.106160374756186,-6.26322586411041
54.11126352126685,-6.258116894925312
54.09852528192416,-6.5874418234921475
54.06517158824465,-6.626420076866505
54.172815204334675,-6.3550097392093
54.17704744735138,-6.348568549864261
54.164726718683355,-6.297115467752381
54.18788635817581,-6.301789218770799
54.17464057553891,-6.375317463092034
54.19016067500487,-6.3776544175690955
54.230667577509045,-6.267930604167633
54.231272059895446,-6.329986125453619
54.160306962794,-6.341922025612191
54.16617725239539,-6.349361249564106
54.184185388448114,-6.340121445067903
54.193157805842475,-6.349140811956007
54.129006293660865,-6.341007949974492
54.107987154623586,-6.410684885608725
54.07902116860982,-6.421291496454142
54.06427563133195,-5.992746379951969
54.07501851815024,-6.013470185088646
54.049706599904255,-6.016827602199726
54.06127082414137,-6.024685823070664
54.096445482477236,-6.067955212885476
54.212296857312225,-6.220340212807105
54.18305455540872,-6.20585772826217
54.183244902818906,-6.559608397124343
54.099103881293225,-6.152464335990365
54.104118565151595,-6.239788025890796
54.103964839097394,-6.247241930932335
54.099996581059614,-6.518694570037297
54.13299449940289,-6.482329871251277
54.193270734660516,-6.106187873779884
54.16411986668627,-6.327312459734474
54.179624102141936,-6.324400623886216
54.17307793958318,-6.327104781502523
54.22915789311734,-6.422639885510837
54.18464990365758,-6.32530305106405
54.191662703100285,-6.337955639671488
54.66135534838849,-5.906443423757493
54.67226351873868,-5.9085526240134
54.7516861463343,-6.017514929914119
54.75963207898405,-6.007092309104107
54.750455502997376,-6.00080728910044
54.75674000385654,-5.9926027719545925
54.68718108541454,-5.937926482291798
54.68773732603509,-5.94537575889638
54.67824238118311,-5.972326904887824
54.677979828172774,-5.964168217547121
54.73413380684943,-5.927967765836342
54.76797211365208,-5.97894664806039
54.719828258891994,-5.997940719280246
54.743197957832436,-5.997289231678343
54.68099548506449,-5.9592295898383085
54.6831608799911,-5.9571209968170455
54.687206534978664,-5.958518747167585
54.68453347090609,-5.949235002453353
54.678076133281024,-5.931221234630704
54.67698200875646,-5.915501627098903
54.65705030858877,-5.967270576120228
54.66658910992245,-5.954908118758575
54.66942751871764,-5.916642183172401
54.741964861993345,-6.047879282758438
54.77623254014313,-6.045732823425031
54.666255615080765,-5.92792568254998
54.66956534523056,-5.944465224772741
54.676440783964864,-5.949263168548735
54.67226070306716,-5.953677628791297
54.67761937151022,-5.957806822924252
54.691173241418454,-5.932592562883297
54.67240467475021,-5.965357253669742
54.69249694723162,-5.91722327177413
54.69379570562807,-5.9051799324960506
54.68977917265303,-5.8968552103992975
54.68231597339698,-6.029456066644327
54.68424950414073,-5.990316418444611
54.68311414328897,-5.975222332516183
54.68553266011499,-5.9145119914468305
54.68155768771328,-5.905744389752076
54.69295997125076,-5.94740000364192
54.693769165862356,-5.961090725677589
54.6789069718146,-5.896415355094804
54.68560031079205,-5.886058690109016
54.65441347837562,-5.919954810812748
54.66113856104343,-5.9315503540173555
54.66199814593146,-5.913217128021209
54.6448973506744,-5.625240341543874
54.64270801890774,-5.635483845130899
54.643691357330965,-5.642263898429057
54.66492181613345,-5.64817371489942
54.65648031623267,-5.626544617225586
54.65428654129692,-5.6169494246414144
54.65108485038198,-5.640418113294612
54.64892725565846,-5.636012223849392
54.653933229494584,-5.66255300123323
54.645708062773,-5.656548953567517
