S,I,X,R,D,N
1100.3,0.0218236,0.0200446,12.316,0.344849,1113
1808.38,0.0358495,0.0329104,19.9901,0.559724,1829
1484.79,0.0294548,0.0270598,16.689,0.467293,1502
1714.22,0.0340017,0.0312307,19.1816,0.537084,1734
1801.09,0.0357314,0.0328267,20.2766,0.567744,1822
2977.92,0.059101,0.0543261,34.0148,0.952414,3013
2670.63,0.0529367,0.0485894,29.4467,0.824509,2701
1930.79,0.038291,0.0351638,21.5338,0.602947,1953
2663.25,0.0528222,0.0485162,29.8176,0.834894,2694
2115.97,0.0419435,0.0385003,23.3013,0.652437,2140
1678.5,0.0332993,0.0305926,18.9109,0.529505,1698
2194.54,0.0435335,0.0399937,24.6853,0.691189,2220
1930.58,0.0382982,0.0351862,21.7405,0.608735,1953
2767.91,0.0549088,0.0504415,31.1165,0.871263,2800
2534.7,0.0502773,0.0461831,28.4092,0.795456,2564
2742.91,0.054425,0.050015,31.116,0.871249,2775
1725.21,0.0342102,0.0314146,19.1864,0.537219,1745
1544.34,0.0306212,0.0281133,17.1239,0.479468,1562
2322.2,0.046059,0.0423032,25.9794,0.727422,2349
2610.73,0.0517898,0.0475779,29.3479,0.821742,2641
1527.32,0.0302984,0.0278327,17.1432,0.48001,1545
1786.28,0.0354357,0.0325525,20.0935,0.562618,1807
2117.42,0.0420053,0.0385902,23.8323,0.667305,2142
2410.69,0.0478397,0.0439711,27.4524,0.768668,2439
2657.16,0.0526481,0.0483009,28.9246,0.80989,2687
1555.57,0.0308808,0.0283949,17.8679,0.5003,1574
2011.13,0.0399282,0.0367173,23.1462,0.648095,2035
2319.28,0.0460573,0.0423636,26.8793,0.752621,2347
2002.41,0.039746,0.0365379,22.8745,0.640487,2026
2167.43,0.0430236,0.0395539,24.7914,0.69416,2193
1421.08,0.028219,0.0259554,16.4048,0.459335,1438
1591.03,0.0315946,0.0290603,18.3925,0.514989,1610
1472.54,0.0292362,0.0268842,16.9259,0.473925,1490
1888.7,0.0374956,0.0344743,21.6239,0.605468,1911
2836.12,0.0563253,0.0518121,32.8524,0.919867,2870
1638.49,0.0325335,0.0299201,18.9183,0.529711,1658
1279.79,0.025413,0.0233701,14.7463,0.412897,1295
1315.36,0.0261163,0.0240187,15.1669,0.424673,1331
1278.79,0.0253925,0.0233527,14.7528,0.413079,1294
1309.43,0.0260006,0.0239117,15.0992,0.422777,1325
1598.97,0.0317494,0.0291998,18.4544,0.516724,1618
1670.21,0.0331613,0.0304918,19.1933,0.537412,1690
1617.8,0.0321233,0.0295417,18.6203,0.521368,1637
1391.51,0.0276286,0.0254045,15.9878,0.447657,1408
1528.9,0.0303564,0.0279138,17.5491,0.491374,1547
1423.05,0.0282601,0.0259937,16.4355,0.460193,1440
1320.27,0.02622,0.0241165,15.253,0.427084,1336
1375.63,0.0273159,0.0251234,15.8758,0.444523,1392
1454.67,0.0288884,0.0265691,16.8008,0.470423,1472
1561.39,0.031008,0.0285204,18.041,0.505147,1580
1492.36,0.0296269,0.0272404,17.1038,0.478907,1510
1587.26,0.0315074,0.0289664,18.1696,0.508748,1606
1981.81,0.0393292,0.0361455,22.4868,0.629632,2005
1466.76,0.0291133,0.0267606,16.7199,0.468156,1484
1515.01,0.0300808,0.0276616,17.4431,0.488406,1533
1584.2,0.0314527,0.0289236,18.2338,0.510547,1603
1771.87,0.0351881,0.0323672,20.4899,0.573718,1793
1742.27,0.0346019,0.0318245,20.0961,0.562692,1763
1668.29,0.0331236,0.0304564,19.1141,0.535195,1688
2560.57,0.0508434,0.0467579,29.5093,0.82626,2591
1593.99,0.0316548,0.0291163,18.4369,0.516232,1613
1762.97,0.0350132,0.0322064,20.3896,0.570909,1784
1374.62,0.0272984,0.0251075,15.88,0.444641,1391
1867.25,0.0370527,0.0340453,21.0846,0.590369,1889
1506.46,0.0298946,0.027469,17.0104,0.476291,1524
2359.44,0.0468245,0.0430292,26.7172,0.748081,2387
2305.03,0.0457452,0.0420443,26.1528,0.732278,2332
1538.68,0.0305547,0.0281023,17.7643,0.4974,1557
1465.56,0.0291044,0.0267688,16.9141,0.473594,1483
1521.86,0.030222,0.027797,17.5897,0.492511,1540
1467.52,0.029146,0.0268092,16.9517,0.474648,1485
2530.76,0.0500759,0.0458636,26.4007,0.73922,2558
2696.18,0.0533282,0.0488253,27.9344,0.782163,2725
2787.04,0.055144,0.0505027,29.0401,0.813122,2817
2414.28,0.0477584,0.0437189,24.9305,0.698055,2440
2744.32,0.0543066,0.0497474,28.773,0.805643,2774
1452.35,0.0287402,0.0263235,15.1713,0.424796,1468
1294.04,0.0256087,0.0234579,13.5328,0.378919,1308
3438.84,0.0679861,0.0622046,35.0502,0.981407,3475
2537.75,0.0502112,0.0459848,26.4123,0.739544,2565
1479.87,0.0292981,0.0268466,15.6383,0.437873,1496
1837.88,0.0363906,0.0333517,19.5042,0.546118,1858
2549.2,0.0504644,0.0462431,26.9488,0.754567,2577
1776.17,0.035129,0.0321527,18.2557,0.51116,1795
2755.33,0.0545252,0.0499387,28.7635,0.805377,2785
2448.21,0.0483957,0.0442818,24.9969,0.699913,2474
3001.93,0.0594547,0.0545043,32.0588,0.897648,3035
2871.62,0.0568503,0.0520985,30.4159,0.851646,2903
2789.73,0.0552248,0.0505964,29.3465,0.821701,2820
2701.2,0.0534255,0.0489095,27.9183,0.781713,2730
2316.98,0.0458526,0.0419989,24.2503,0.679007,2342
2690.46,0.0532836,0.0488423,28.638,0.801865,2720
1293.85,0.0256174,0.0234776,13.7149,0.384017,1308
1683.62,0.0333321,0.030546,17.8185,0.498917,1702
2892.96,0.0573106,0.0525505,31.0602,0.869687,2925
1721.43,0.0340639,0.0312015,18.004,0.504113,1740
2075.31,0.041156,0.037786,22.9635,0.642979,2099
1436.73,0.02848,0.0261391,15.7723,0.441623,1453
2407.7,0.0477292,0.0438093,26.4631,0.740968,2435
3463.4,0.0686792,0.0630616,38.3929,1.075,3503
1904.16,0.0377646,0.0346787,21.1762,0.592934,1926
1719.26,0.0340977,0.0313127,19.1398,0.535914,1739
2558.79,0.0507415,0.0465891,28.3239,0.79307,2588
1577.89,0.0312934,0.0287375,17.5632,0.491769,1596
1746.93,0.034644,0.0318129,19.4569,0.544794,1767
2101.9,0.0416847,0.0382771,23.3703,0.654369,2126
2560.91,0.0507678,0.0466007,28.2015,0.789642,2590
2773.56,0.0549795,0.0504636,30.4784,0.853395,2805
2336.26,0.046332,0.042545,25.9214,0.7258,2363
2580.94,0.051149,0.0469328,28.1766,0.788946,2610
1763.8,0.0349789,0.0321191,19.5838,0.548347,1784
1584.98,0.0314252,0.028848,17.4733,0.489252,1603
1655.16,0.0328155,0.0301257,18.2687,0.511524,1674
3412.03,0.0676535,0.062111,37.7854,1.05799,3451
2946.62,0.0584602,0.0537199,33.3309,0.933266,2981
3422.28,0.0678272,0.0622444,37.5383,1.05107,3461
1863.66,0.0369581,0.0339361,20.6937,0.579423,1885
1882.25,0.0373347,0.03429,21.0901,0.590523,1904
1443.44,0.0286239,0.0262856,16.0563,0.449577,1460
1726.22,0.0342334,0.0314365,19.1792,0.537018,1746
2114.81,0.0419381,0.0385084,23.4521,0.656658,2139
1537.7,0.0304713,0.0279569,16.7763,0.469735,1555
1563.48,0.0309804,0.0284215,16.9833,0.475531,1581
2480.29,0.0492028,0.0451947,27.8319,0.779294,2509
2680.26,0.0531543,0.048812,29.8027,0.834475,2711
1873.75,0.0371444,0.0340928,20.5989,0.57677,1895
2071.94,0.0410465,0.0376435,22.3518,0.625849,2095
1976.96,0.0391685,0.0359278,21.3674,0.598288,1999
1970.78,0.0390581,0.0358414,21.5449,0.603257,1993
1492.33,0.0295685,0.027125,16.1592,0.452457,1509
2252.75,0.044639,0.040952,24.4776,0.685371,2278
1778.18,0.0352291,0.0323137,19.2112,0.537915,1798
1700.08,0.0336811,0.030892,18.3446,0.513649,1719
1869.12,0.0370304,0.033968,20.2455,0.566874,1890
1777.12,0.0352123,0.0323029,19.2706,0.539576,1797
1658.32,0.0328652,0.0301546,18.1145,0.507207,1677
2479.37,0.0491228,0.0450571,26.7849,0.749977,2507
1512.19,0.0299588,0.0274764,16.2932,0.45621,1529
2654.55,0.0525838,0.0482219,28.5488,0.799367,2684
1708.77,0.0338633,0.0310711,18.6417,0.521968,1728
2102.65,0.0416499,0.038195,22.6378,0.633857,2126
2105.31,0.0417277,0.038288,22.9666,0.643064,2129
2637.37,0.0522731,0.0479636,28.7289,0.804411,2667
2785,0.0552348,0.0507251,31.0221,0.868618,2817
2972.69,0.0589147,0.0540502,32.2921,0.904179,3006
2599.76,0.0515273,0.0472786,28.3435,0.793618,2629
2533.73,0.0502583,0.0461636,28.3821,0.794698,2563
2012.88,0.0399206,0.0366583,22.4145,0.627606,2036
2056.3,0.0407841,0.037457,22.9781,0.643387,2080
2738.27,0.0542709,0.0497889,29.7946,0.834248,2769
2337.79,0.0463312,0.0425054,25.4131,0.711567,2364
2494.2,0.0494169,0.0453256,26.9464,0.754499,2522
3433.38,0.0681024,0.0625514,38.4101,1.07548,3473
2553.09,0.0506152,0.0464516,28.0318,0.784891,2582
2693.79,0.0533866,0.048977,29.2907,0.82014,2724
2678.27,0.0530588,0.0486564,28.8209,0.806986,2708
2404.55,0.0476766,0.0437707,26.6147,0.745212,2432
2709.7,0.0537008,0.0492587,29.375,0.8225,2740
2347.57,0.0465322,0.0426966,25.6266,0.717544,2374
1704.83,0.0337896,0.031002,18.5841,0.520354,1724
1747.23,0.0346955,0.0319092,20.1405,0.563935,1768
1505.11,0.0298885,0.027488,17.3467,0.485707,1523
1597.02,0.0317137,0.0291675,18.4054,0.515351,1616
1724.42,0.0342486,0.0315029,19.9528,0.558677,1745
1994.17,0.0396065,0.0364338,23.1093,0.647061,2018
2197.74,0.0436502,0.0401549,25.4604,0.712892,2224
1979.33,0.0393124,0.0361668,22.9567,0.642788,2003
1811.34,0.0359759,0.0330951,21.002,0.588056,1833
2078.13,0.0412741,0.03797,24.1193,0.675341,2103
1687.84,0.0335251,0.03084,19.5486,0.547361,1708
1545.54,0.0306979,0.0282396,17.8996,0.501189,1564
1616.68,0.0321119,0.0295399,18.7371,0.524639,1636
1791.62,0.0355843,0.0327333,20.7358,0.580603,1813
1985.3,0.0394317,0.0362739,22.9816,0.643485,2009
2081.13,0.0413369,0.0380262,24.112,0.675136,2106
1902.3,0.0377809,0.0347515,22.0082,0.61623,1925
1758.03,0.0349158,0.0321169,20.3336,0.569341,1779
1899.33,0.0377228,0.0346988,21.981,0.615469,1922
1840.07,0.0365461,0.0336165,21.2613,0.595316,1862
1899.34,0.0377233,0.0347002,21.9719,0.615214,1922
1680.97,0.0333851,0.0307091,19.4269,0.543952,1701
1377.57,0.027359,0.0251652,15.9288,0.446005,1394
1709.57,0.033953,0.0312321,19.8084,0.554635,1730
1764.92,0.0350527,0.0322442,20.4366,0.572224,1786
2125.59,0.0422163,0.0388368,24.6427,0.689995,2151
1873.6,0.0372107,0.0342294,21.7232,0.608251,1896
2092.96,0.0415681,0.0382385,24.2791,0.679816,2118
1804.49,0.0358386,0.0329653,20.8526,0.583871,1826
2146.37,0.0426304,0.0392161,24.8554,0.695953,2172
1872.62,0.0371935,0.0342155,21.699,0.607571,1895
1667.07,0.0331101,0.0304577,19.3207,0.540979,1687
1848.9,0.0367224,0.0337817,21.4318,0.600089,1871
1536.67,0.0305212,0.0280756,17.7759,0.497726,1555
1934.89,0.0384307,0.035353,22.4087,0.627443,1958
1470.47,0.0292064,0.0268667,17.0023,0.476065,1488
1682.91,0.0334257,0.0307494,19.485,0.54558,1703
2214.53,0.0439874,0.0404671,25.666,0.718648,2241
1317.28,0.0261618,0.0240648,15.2469,0.426912,1333
1731.33,0.0343864,0.0316312,20.0383,0.561072,1752
1617.68,0.0321279,0.0295529,18.7354,0.52459,1637
1597.92,0.0317351,0.0291924,18.497,0.517917,1617
1578.16,0.0313431,0.0288313,18.2666,0.511466,1597
1587.07,0.0315202,0.0289925,18.3519,0.513853,1606
1935.85,0.038448,0.0353671,22.4455,0.628473,1959
2027.76,0.0402736,0.0370475,23.5055,0.658154,2052
1886.47,0.0374652,0.0344623,21.8502,0.611806,1909
1972.43,0.0391763,0.0360396,22.8568,0.639991,1996
1946.75,0.0386637,0.035567,22.5465,0.631301,1970
1468.48,0.0291647,0.0268275,16.9877,0.475656,1486
2007.01,0.0398623,0.0366701,23.2581,0.651226,2031
1576.19,0.0313049,0.0287954,18.2354,0.510592,1595
1683.91,0.033442,0.0307613,19.4807,0.54546,1704
2522.87,0.0501083,0.0460939,29.2195,0.818147,2553
2393.42,0.0475372,0.0437313,27.7111,0.775911,2422
1995.18,0.0396282,0.0364539,23.0946,0.646648,2019
2532.72,0.0503063,0.0462796,29.3574,0.822007,2563
2773.82,0.0550942,0.0506847,32.1755,0.900913,2807
2069.25,0.0411012,0.0378104,23.9991,0.671975,2094
1479.36,0.0293823,0.0270269,17.1047,0.478931,1497
1731.33,0.0343866,0.0316319,20.0396,0.561109,1752
1912.17,0.0379795,0.0349383,22.1399,0.619918,1935
1667.15,0.0331089,0.030453,19.245,0.53886,1687
1912.22,0.0379763,0.0349288,22.0844,0.618364,1935
1700.76,0.0337759,0.0310645,19.6208,0.549384,1721
1401.37,0.0278253,0.0255881,16.1211,0.45139,1418
1533.78,0.0304557,0.0280086,17.664,0.494591,1552
1566.39,0.0311045,0.0286059,18.0473,0.505325,1585
1371.63,0.0272426,0.0250592,15.8743,0.444482,1388
1521.83,0.0302263,0.0278046,17.6191,0.493335,1540
1613.73,0.0320504,0.0294822,18.6886,0.523282,1633
2132.64,0.0423494,0.0389493,24.589,0.688492,2158
1817.38,0.0360879,0.0331914,20.9629,0.58696,1839
1557.5,0.030926,0.028441,17.9339,0.50215,1576
1971.54,0.0391507,0.0360061,22.7496,0.636989,1995
1733.33,0.0344244,0.0316636,20.0391,0.561094,1754
1529.86,0.0303751,0.0279314,17.5882,0.492469,1548
1595.09,0.0316698,0.0291213,18.3359,0.513405,1614
1685,0.0334564,0.0307666,19.39,0.542921,1705
1611.87,0.032005,0.0294323,18.547,0.519317,1631
2123.71,0.0421743,0.038791,24.5269,0.686753,2149
1712.57,0.0340125,0.0312851,19.8078,0.554619,1733
1748.16,0.0347181,0.0319327,20.2122,0.565942,1769
2230.31,0.0442998,0.0407545,25.8788,0.724607,2257
2724.36,0.0541124,0.0497841,31.6473,0.886125,2757
1585.08,0.0314805,0.0289583,18.35,0.513799,1604
1665.13,0.0330708,0.030421,19.2693,0.53954,1685
1519.85,0.0301851,0.0277667,17.6017,0.492846,1538
2200.8,0.0437022,0.0401945,25.4046,0.71133,2227
2008.15,0.0398751,0.0366715,23.1295,0.647626,2032
2233.45,0.0443475,0.0407868,25.7414,0.720759,2260
3193.93,0.0634262,0.0583384,36.9166,1.03366,3232
1534.72,0.0304793,0.0280347,17.727,0.496356,1553
1604.88,0.0318728,0.0293171,18.5419,0.519175,1624
1928.04,0.0382917,0.0352202,22.2589,0.623248,1951
1619.7,0.0321673,0.0295876,18.7147,0.524013,1639
1941.85,0.0385665,0.0354742,22.4513,0.628635,1965
1434.95,0.0284958,0.0262061,16.5287,0.462803,1452
1568.65,0.0311423,0.028641,20.7114,0.579919,1590
1862.82,0.0369929,0.0340243,21.502,0.602056,1885
1946.75,0.0386675,0.0355717,22.5466,0.631305,1970
1460.56,0.0290088,0.0266849,16.9086,0.473442,1478
1484.29,0.0294818,0.0271187,17.177,0.480956,1502
1772.82,0.0352123,0.0323921,20.5364,0.57502,1794
1903.26,0.0378021,0.0347751,22.0537,0.617503,1926
1876.56,0.0372705,0.0342867,21.7547,0.609132,1899
2057.38,0.0408631,0.0375932,23.869,0.668333,2082
1804.44,0.0358397,0.0329691,20.9098,0.585475,1826
2107.79,0.0418654,0.038515,24.4487,0.684564,2133
3062.38,0.0608266,0.0559564,35.5085,0.994239,3099
1857.82,0.0368997,0.033944,21.5092,0.602258,1880
1566.31,0.031109,0.0286154,18.1271,0.507559,1585
2380.54,0.0472849,0.0435001,27.5969,0.772712,2409
2678.95,0.0532139,0.0489534,31.0758,0.870122,2711
2069.28,0.0411013,0.0378088,23.971,0.671188,2094
1676.99,0.0333069,0.0306381,19.4026,0.543272,1697
2093.99,0.0415912,0.038261,24.2541,0.679116,2119
1903.26,0.0377988,0.0347688,22.0535,0.617498,1926
1506.02,0.0299096,0.0275125,17.4386,0.488281,1524
2073.19,0.0411759,0.037878,24.0559,0.673566,2098
1804.49,0.0358379,0.0329655,20.8589,0.584048,1826
1762.96,0.0350154,0.0322098,20.4043,0.571321,1784
2234.31,0.044378,0.040824,25.8755,0.724514,2261
2241.25,0.0445162,0.0409494,25.9414,0.72636,2268
1462.53,0.0290467,0.0267185,16.9369,0.474233,1480
1650.28,0.0327762,0.0301493,19.1222,0.535422,1670
1703.64,0.0338374,0.031127,19.741,0.552748,1724
2830.1,0.0562157,0.0517187,32.8752,0.920504,2864
2694.73,0.0535253,0.0492418,31.289,0.876092,2727
1650.38,0.0327727,0.0301402,19.0247,0.532692,1670
1535.72,0.0304968,0.0280479,17.7211,0.496191,1554
1598,0.0317335,0.0291861,18.4263,0.515938,1617
1691.89,0.0335966,0.0308984,19.5041,0.546115,1712
1851.94,0.0367777,0.033828,21.3877,0.598856,1874
1644.43,0.0326575,0.0300371,18.9747,0.531292,1664
2286.67,0.0454187,0.0417838,26.5042,0.742118,2314
1696.74,0.0336997,0.0310005,19.641,0.549948,1717
1776.77,0.0352895,0.0324626,20.5816,0.576284,1798
1596,0.0316973,0.0291557,18.4277,0.515975,1615
2382.57,0.047318,0.0435267,27.5693,0.771941,2411
1648.38,0.0327373,0.0301105,19.0275,0.532769,1668
1642.42,0.0326204,0.0300055,18.9868,0.53163,1662
2243.2,0.0445545,0.0409854,25.9828,0.727518,2270
2116.74,0.042042,0.0386744,24.496,0.685889,2142
2042.61,0.0405707,0.0373204,23.6458,0.662083,2067
1481.31,0.0294212,0.0270649,17.1556,0.480355,1499
2036.65,0.0404547,0.0372155,23.6067,0.660987,2061
1862.73,0.0369987,0.034036,21.5902,0.604526,1885
1337.06,0.0265548,0.0244259,15.4608,0.432902,1353
1382.51,0.0274564,0.0252554,15.986,0.447607,1399
1320.26,0.0262214,0.0241188,15.2588,0.427245,1336
2034.84,0.0404019,0.037153,23.4257,0.65592,2059
1342.02,0.0266479,0.0245081,15.499,0.433973,1358
1585.12,0.0314772,0.0289507,18.3091,0.512655,1604
1643.41,0.0326345,0.0300156,18.9955,0.531875,1663
1688.86,0.0335369,0.0308459,19.5248,0.546694,1709
1342.02,0.0266479,0.0245095,15.4947,0.433852,1358
2145.38,0.0426029,0.0391868,24.8427,0.695595,2171
2204.74,0.0437803,0.040264,25.4654,0.713032,2231
2535.73,0.0503541,0.0463169,29.3512,0.821835,2566
1475.41,0.0292978,0.0269462,17.0608,0.477703,1493
2588.08,0.0513966,0.0472773,29.9837,0.839544,2619
2589.05,0.0514153,0.0472928,30.0095,0.840267,2620
2459.6,0.048844,0.0449283,28.5096,0.79827,2489
1400.32,0.0278058,0.0255733,16.1727,0.452835,1417
1533.73,0.0304554,0.0280105,17.7153,0.496029,1552
1390.44,0.0276106,0.0253938,16.057,0.449595,1407
1511.97,0.0300244,0.0276155,17.4792,0.489417,1530
2598.97,0.0516112,0.0474733,30.0923,0.842583,2630
2133.62,0.0423621,0.0389579,24.6091,0.689055,2159
2449.78,0.0486452,0.0447421,28.3299,0.793236,2479
