S,I,X,R,D,N
948.727,0.320269,0.300079,159.195,4.45747,1113
1547.98,0.717119,0.65077,272.031,7.61686,1829
1282.25,0.421895,0.383412,212.977,5.96336,1502
1478.34,0.49879,0.456444,247.767,6.93748,1734
1556.02,0.495011,0.4546,257.813,7.21877,1822
2583.12,0.714518,0.653894,416.838,11.6715,3013
2285.56,1.02834,0.935685,402.213,11.262,2701
1661.91,0.617625,0.571126,282.009,7.89625,1953
2294.91,0.798549,0.739502,386.721,10.8282,2694
1818.31,0.655838,0.613326,311.696,8.72749,2140
1450.66,0.45344,0.416559,239.758,6.71323,1698
1894.79,0.601852,0.558355,315.227,8.82636,2220
1667.5,0.535209,0.492137,276.722,7.74821,1953
2389.76,0.789492,0.713137,397.602,11.1329,2800
2187.05,0.6993,0.64374,365.375,10.2305,2564
2375.52,0.674267,0.620993,387.34,10.8455,2775
1486.1,0.513204,0.470301,250.893,7.02501,1745
1329.25,0.45591,0.426264,225.557,6.31559,1562
2004.08,0.647313,0.588873,334.327,9.36116,2349
2254.22,0.730219,0.668113,374.889,10.4969,2641
1318.85,0.429787,0.387838,219.197,6.13751,1545
1542.33,0.484424,0.449643,256.55,7.18339,1807
1828.97,0.593374,0.543035,303.401,8.49522,2142
2089.85,0.587634,0.534207,338.548,9.47934,2439
2265.06,1.10568,0.994348,408.404,11.4353,2687
1348.52,0.43732,0.459135,218.462,6.11694,1574
1744.41,0.557153,0.583855,281.566,7.88385,2035
2013.77,0.628324,0.661576,322.896,9.04107,2347
1733.88,0.594695,0.622485,282.979,7.9234,2026
1876.64,0.645492,0.678368,306.453,8.58068,2193
1233.36,0.393396,0.410752,198.283,5.55192,1438
1381.18,0.433347,0.455016,221.724,6.20827,1610
1277.06,0.417475,0.438753,206.31,5.77667,1490
1636.87,0.54939,0.575293,265.57,7.43596,1911
2462.13,0.78487,0.825212,395.196,11.0655,2870
1421.65,0.447147,0.474839,229.012,6.41234,1658
1110.19,0.3562,0.375058,179.061,5.01372,1295
1141.27,0.368808,0.384191,183.828,5.14717,1331
1109.6,0.349519,0.367607,178.68,5.00303,1294
1136.34,0.357247,0.377261,182.803,5.11849,1325
1387.61,0.435335,0.45793,223.246,6.25088,1618
1448.71,0.476513,0.499257,233.772,6.54561,1690
1403.66,0.454995,0.478894,226.08,6.33023,1637
1206.93,0.393961,0.412026,194.808,5.45464,1408
1325.96,0.431918,0.455361,214.156,5.99638,1547
1235.11,0.387764,0.410696,198.529,5.5588,1440
1145.98,0.36105,0.37918,184.122,5.15541,1336
1193.51,0.382128,0.402713,192.322,5.38501,1392
1262.29,0.404216,0.422927,203.196,5.68949,1472
1354.87,0.436177,0.458415,218.128,6.10758,1580
1293.33,0.426136,0.445854,209.924,5.87787,1510
1375.05,0.465105,0.486687,223.73,6.26444,1606
1713.43,0.613327,0.638275,282.412,7.90754,2005
1269.39,0.438163,0.463168,207.889,5.82089,1484
1314.12,0.415101,0.43747,212.086,5.93841,1533
1373.78,0.445847,0.468204,222.085,6.21839,1603
1537.86,0.486694,0.517941,247.217,6.92207,1793
1512.08,0.4878,0.512028,243.114,6.80718,1763
1446.31,0.484985,0.505861,234.142,6.55598,1688
2221.32,0.71768,0.763108,358.172,10.0288,2591
1383.31,0.445967,0.465967,222.546,6.2313,1613
1530.05,0.489352,0.514093,246.055,6.88954,1784
1192.95,0.376434,0.397823,191.9,5.37321,1391
1612.76,0.584808,0.611458,267.555,7.49154,1889
1301.54,0.468243,0.492009,215.462,6.03294,1524
2039.18,0.731904,0.767592,336.889,9.43289,2387
1993.16,0.710783,0.736323,328.202,9.18965,2332
1335.1,0.425425,0.449019,215.001,6.02004,1557
1271.71,0.404299,0.423928,204.725,5.73229,1483
1320.77,0.418435,0.441063,212.424,5.94788,1540
1273.7,0.409574,0.428281,204.734,5.73255,1485
2082.2,1.96161,1.8981,459.084,12.8543,2558
2249.64,1.58391,1.46698,459.445,12.8645,2725
2289.59,2.18501,2.09256,508.886,14.2488,2817
1976.06,1.88901,1.8751,447.644,12.534,2440
2301.27,1.59341,1.45233,456.887,12.7928,2774
1196.63,1.10644,1.055,261.878,7.33258,1468
1067.57,0.963608,0.922656,232.047,6.4973,1308
2793.9,2.88395,2.76283,657.06,18.3977,3475
2085.38,2.01067,1.93297,462.719,12.9561,2565
1224.64,1.13801,1.07839,261.811,7.3307,1496
1522.14,1.3737,1.32605,324.081,9.07427,1858
2105.27,1.99434,1.9012,455.09,12.7425,2577
1452.41,1.3911,1.3396,330.603,9.25689,1795
2264.45,2.19032,2.08859,502.213,14.062,2785
2029.25,1.50412,1.37564,429.833,12.0353,2474
2486.78,2.33646,2.26166,528.817,14.8069,3035
2374.49,2.1849,2.10129,509.945,14.2785,2903
2301.09,2.15763,2.09398,500.644,14.018,2820
2211,2.1684,2.10794,500.708,14.0198,2730
1908.23,1.81154,1.71336,418.524,11.7187,2342
2229.15,2.04562,1.97026,473.573,13.26,2720
1072.6,0.96152,0.930468,227.148,6.36015,1308
1393.84,1.24133,1.19959,297.395,8.32706,1702
2403.22,2.2568,2.08806,503.341,14.0935,2925
1418.37,1.36891,1.30229,310.269,8.68753,1740
1788.38,0.603456,0.539541,301.048,8.42934,2099
1235.34,0.429477,0.390893,210.934,5.90614,1453
2070.97,0.711399,0.658759,352.784,9.87794,2435
2985,0.975464,0.883945,502.086,14.0584,3503
1642.73,0.5346,0.487004,274.56,7.68768,1926
1483.58,0.474782,0.437273,247.577,6.93217,1739
2205.62,0.710533,0.657707,370.636,10.3778,2588
1362.34,0.421438,0.393887,226.503,6.34209,1596
1509.06,0.457857,0.421237,250.056,7.00157,1767
1812.94,0.584678,0.533224,303.45,8.49661,2126
2206.9,0.719837,0.654453,371.329,10.3972,2590
2386.49,0.80061,0.740452,405.616,11.3572,2805
2014.99,0.648936,0.584823,337.331,9.44527,2363
2218.84,0.736403,0.684572,379.12,10.6154,2610
1521.02,0.500603,0.457552,254.882,7.13671,1784
1365,0.452718,0.417461,230.669,6.45874,1603
1425.31,0.460144,0.431792,241.046,6.74928,1674
2943.96,0.907459,0.841247,491.53,13.7628,3451
2552.61,0.739521,0.66158,415.359,11.63,2981
2938.92,1.05178,0.956258,505.906,14.1654,3461
1606.93,0.527729,0.477504,269.522,7.54661,1885
1625.92,0.512745,0.463895,269.553,7.5475,1904
1245.07,0.404417,0.369541,208.326,5.83311,1460
1488.89,0.494837,0.442165,249.194,6.97742,1746
1823.35,0.58651,0.538354,305.957,8.5668,2139
1319.75,0.471465,0.440143,227.959,6.38285,1555
1341.44,0.491379,0.445934,232.12,6.49935,1581
2146.15,0.627912,0.576073,351.8,9.8504,2509
2312.72,0.722833,0.657651,386.089,10.8105,2711
1614.08,0.539432,0.495394,272.261,7.62331,1895
1777.2,0.634708,0.582683,307.96,8.62287,2095
1696.34,0.59536,0.531125,293.325,8.2131,1999
1695.61,0.548269,0.524362,288.244,8.07082,1993
1281.47,0.453645,0.411019,220.489,6.17368,1509
1936.14,0.654136,0.601752,331.324,9.27708,2278
1525.74,0.546686,0.488413,263.833,7.38734,1798
1458,0.524165,0.478975,252.916,7.08165,1719
1604.5,0.568279,0.505421,276.682,7.7471,1890
1525.64,0.537051,0.4945,262.966,7.36305,1797
1426.47,0.489693,0.444132,242.801,6.79843,1677
2126.58,0.759582,0.695622,368.638,10.3219,2507
1296.46,0.46276,0.433201,225.331,6.30927,1529
2274.59,0.832036,0.753849,396.711,11.1079,2684
1469.58,0.491133,0.453064,250.464,7.01299,1728
1801.26,0.65263,0.606748,314.674,8.81087,2126
1792.18,1.00753,1.0343,325.657,9.11841,2129
2243.86,1.25947,1.30945,409.116,11.4552,2667
2394.24,0.985109,1.04194,409.273,11.4597,2817
2524.23,1.45196,1.53674,465.741,13.0408,3006
2215.36,1.18116,1.23637,400.025,11.2007,2629
2179.01,0.909359,0.939959,371.73,10.4084,2563
1727.22,0.754393,0.792644,298.861,8.36811,2036
1766.73,0.737463,0.778907,303.263,8.49137,2080
2326.55,1.37406,1.4124,427.684,11.9751,2769
1985.78,1.13858,1.18825,365.66,10.2385,2364
2079.42,1.80092,1.72603,427.098,11.9588,2522
2952.12,1.23808,1.27564,504.245,14.1189,3473
2183.24,1.01623,1.08535,385.859,10.804,2582
2255.48,1.83126,1.7755,452.249,12.663,2724
2234.85,1.89957,1.825,456.643,12.786,2708
2058.12,0.990273,1.04017,361.717,10.1281,2432
2308.64,1.19246,1.26055,417.224,11.6823,2740
1997.8,1.10236,1.15924,363.756,10.1852,2374
1450.66,0.800065,0.843725,264.296,7.4003,1724
1519.08,0.39635,0.362692,241.405,6.75935,1768
1308.52,0.341717,0.31169,208.007,5.82418,1523
1388.72,0.36139,0.329532,220.421,6.17178,1616
1500.54,0.382547,0.348185,237.091,6.63854,1745
1735.53,0.434485,0.400158,273.965,7.67101,2018
1913.01,0.48535,0.438409,301.622,8.44541,2224
1720.15,0.500777,0.515972,274.157,7.67639,2003
1574.05,0.452892,0.469256,251.004,7.02812,1833
1806.16,0.518535,0.534208,287.728,8.05637,2103
1469.27,0.371328,0.342536,231.531,6.48287,1708
1342.85,0.386194,0.400649,214.357,6.00201,1564
1404.88,0.401816,0.417498,224.027,6.27275,1636
1556.36,0.454283,0.467701,248.752,6.96505,1813
1727.73,0.440986,0.408422,272.785,7.63798,2009
1811.46,0.459291,0.422404,285.658,7.99842,2106
1655.51,0.418754,0.379604,261.376,7.31852,1925
1530.03,0.388336,0.352829,241.464,6.761,1779
1653.07,0.412104,0.378883,260.835,7.30339,1922
1600.81,0.401415,0.370823,253.321,7.093,1862
1652.8,0.423073,0.388869,261.075,7.31009,1922
1462.47,0.367365,0.338123,231.344,6.47763,1701
1198.87,0.302035,0.274039,189.251,5.29903,1394
1488.42,0.378457,0.340797,234.296,6.56028,1730
1536.48,0.374148,0.339739,242.026,6.77671,1786
1847.5,0.533493,0.549852,294.182,8.23709,2151
1628.4,0.466767,0.485626,259.38,7.26264,1896
1819.07,0.527814,0.546603,289.747,8.11292,2118
1569.8,0.402175,0.371004,248.467,6.95706,1826
1868.06,0.473172,0.434603,294.78,8.25383,2172
1627.42,0.471038,0.483771,259.36,7.26209,1895
1448.63,0.423427,0.434847,231.038,6.46907,1687
1606.6,0.46987,0.484967,256.269,7.17554,1871
1337.04,0.344988,0.314591,211.378,5.91859,1555
1683.93,0.423474,0.390156,265.811,7.44271,1958
1279.45,0.330927,0.307949,202.25,5.663,1488
1464.53,0.375364,0.343434,231.271,6.47559,1703
1927.79,0.476434,0.436374,303.792,8.50616,2241
1146.63,0.289125,0.26644,180.757,5.06121,1333
1507.26,0.368219,0.336733,237.391,6.64696,1752
1408.25,0.340174,0.314291,221.882,6.2127,1637
1390.63,0.34685,0.318219,219.561,6.14771,1617
1373.53,0.347528,0.319449,216.731,6.06846,1597
1381.22,0.350329,0.319572,218.005,6.10414,1606
1681.91,0.497543,0.516059,268.556,7.51956,1959
1761.92,0.511911,0.541362,281.158,7.87244,2052
1638.77,0.48862,0.506295,261.903,7.3333,1909
1717.19,0.43464,0.396644,270.403,7.57129,1996
1694.61,0.425218,0.387816,267.099,7.47876,1970
1277.89,0.319623,0.294398,201.84,5.65151,1486
1746.95,0.443575,0.407369,275.488,7.71367,2031
1371.63,0.345558,0.32174,216.64,6.06592,1595
1465.35,0.36921,0.338918,231.459,6.48084,1704
2195.95,0.542672,0.496488,346.317,9.69686,2553
2083.29,0.510562,0.470583,328.533,9.19893,2422
1736.38,0.430318,0.399411,274.111,7.6751,2019
2204.82,0.54564,0.495153,347.409,9.72746,2563
2416.07,0.595227,0.545002,379.172,10.6168,2807
1801.59,0.455647,0.415239,283.602,7.94085,2094
1286.99,0.332602,0.306302,203.664,5.70259,1497
1506.56,0.378389,0.35217,238.048,6.66535,1752
1664.06,0.414637,0.383869,262.779,7.35782,1935
1450.1,0.369968,0.337668,229.758,6.43323,1687
1663.3,0.425649,0.390701,263.502,7.37805,1935
1479.24,0.384313,0.342668,234.465,6.56503,1721
1217.9,0.326501,0.302026,194.037,5.43303,1418
1333.24,0.353314,0.325658,212.136,5.93982,1552
1361.76,0.355929,0.326707,216.496,6.0619,1585
1193.8,0.305489,0.280134,188.339,5.27351,1388
1324.74,0.33755,0.307899,208.771,5.84557,1540
1404.79,0.351146,0.322871,221.34,6.19753,1633
1854.75,0.477032,0.437148,294.099,8.23478,2158
1580.28,0.406199,0.374565,250.912,7.02554,1839
1353.65,0.353743,0.328164,215.631,6.03767,1576
1715,0.434768,0.396039,271.564,7.60379,1995
1508.17,0.384391,0.353147,238.421,6.67578,1754
1329.53,0.337153,0.314613,211.885,5.93279,1548
1385.83,0.373614,0.341788,221.261,6.19531,1614
1464.18,0.389057,0.352385,233.541,6.53916,1705
1400.8,0.374282,0.335337,223.241,6.25075,1631
1847.68,0.46439,0.425695,292.247,8.18292,2149
1489.95,0.380473,0.346936,235.718,6.60011,1733
1520.81,0.392924,0.358748,240.698,6.73955,1769
1942.21,0.480673,0.447243,305.311,8.5487,2257
2368.27,0.678794,0.698093,376.803,10.5505,2757
1377.14,0.40015,0.419994,219.881,6.15666,1604
1446.64,0.424216,0.438727,231.024,6.46868,1685
1320.29,0.385456,0.403776,211.008,5.90823,1538
1913.74,0.487616,0.451457,303.81,8.50667,2227
1745.27,0.464054,0.421971,278.054,7.78552,2032
1941.64,0.507103,0.463751,308.74,8.64471,2260
2780.18,0.679768,0.62117,438.246,12.2709,3232
1335.24,0.328576,0.304517,211.213,5.91396,1553
1396.34,0.346541,0.319628,220.806,6.18258,1624
1677.41,0.42259,0.393455,265.345,7.42965,1951
1409.01,0.357005,0.333911,223.052,6.24546,1639
1689.61,0.436527,0.398612,267.073,7.47806,1965
1247.47,0.329907,0.300914,198.347,5.5537,1452
1363.91,0.355643,0.330216,219.262,6.13932,1590
1620.07,0.429433,0.388972,256.922,7.19383,1885
1694.66,0.419819,0.390186,267.056,7.47756,1970
1271.05,0.316613,0.293078,200.719,5.62014,1478
1291.83,0.329424,0.301496,203.828,5.70718,1502
1540.46,0.446865,0.456989,245.752,6.88105,1794
1653.78,0.484188,0.500768,263.843,7.38759,1926
1630.77,0.472229,0.486572,259.99,7.27973,1899
1787.91,0.520915,0.531936,285.057,7.98161,2082
1567.91,0.451712,0.466347,250.168,7.0047,1826
1831.71,0.519606,0.543972,292.053,8.17749,2133
2665.72,0.676489,0.614545,420.228,11.7664,3099
1613.86,0.473954,0.490588,257.954,7.22272,1880
1360.59,0.398442,0.408531,217.515,6.09042,1585
2072.37,0.514362,0.475539,326.497,9.14193,2409
2332.61,0.576274,0.526907,367.014,10.2764,2711
1800.91,0.452394,0.415102,284.258,7.95924,2094
1459.08,0.371175,0.340563,230.749,6.46097,1697
1822.57,0.459126,0.417749,287.506,8.05018,2119
1653.64,0.488691,0.508324,263.976,7.39133,1926
1308.39,0.384854,0.401964,208.971,5.85118,1524
1801.7,0.519708,0.543848,287.194,8.04142,2098
1570.12,0.403592,0.372363,248.154,6.94831,1826
1534.03,0.39701,0.363278,242.42,6.78776,1784
1944.69,0.489791,0.450179,306.778,8.58978,2261
1950.62,0.476793,0.441521,307.846,8.61969,2268
1273.15,0.32437,0.303263,200.609,5.61706,1480
1434.09,0.411446,0.430271,228.662,6.40255,1670
1480.55,0.423475,0.442584,235.972,6.60721,1724
2460.22,0.705897,0.72856,391.385,10.9588,2864
2342.24,0.665535,0.688727,372.96,10.4429,2727
1435.17,0.371454,0.342015,227.742,6.37677,1670
1335.35,0.351613,0.32509,212.032,5.9369,1554
1389.56,0.363149,0.333036,220.567,6.17589,1617
1471.31,0.378936,0.345498,233.434,6.53614,1712
1611.08,0.412412,0.370061,255.001,7.14003,1874
1430.24,0.367169,0.333201,226.716,6.34804,1664
1990.81,0.502797,0.46216,313.448,8.77653,2314
1476.57,0.370605,0.34173,233.186,6.52921,1717
1546.58,0.392404,0.358657,243.839,6.8275,1798
1388.36,0.351193,0.324453,219.811,6.1547,1615
2073.18,0.517605,0.480277,327.651,9.17422,2411
1433.71,0.369714,0.337389,227.217,6.36207,1668
1429.03,0.356339,0.332109,225.96,6.32687,1662
1952.35,0.48949,0.451477,308.085,8.62638,2270
1841.92,0.475051,0.437064,291.022,8.14861,2142
1777.49,0.454162,0.418107,280.776,7.86174,2067
1286.93,0.372389,0.388839,205.552,5.75544,1499
