S,I,X,R,D,N
1112.96,0.0189628,0.00788181,0.0174337,0.000488143,1113
1828.93,0.0289276,0.0116982,0.0251603,0.000704488,1829
1501.94,0.0262723,0.0108968,0.0236089,0.00066105,1502
1733.93,0.0293704,0.0120632,0.0260739,0.000730069,1734
1821.93,0.0318964,0.0131897,0.0285383,0.000799074,1822
3012.86,0.057276,0.0246026,0.0546831,0.00153113,3013
2700.91,0.0416241,0.0165157,0.0349464,0.0009785,2701
1952.93,0.032513,0.0132569,0.0283605,0.000794094,1953
2693.89,0.0457752,0.018975,0.0416974,0.00116753,2694
2139.93,0.0325114,0.0128556,0.026939,0.000754292,2140
1697.93,0.0299142,0.0122594,0.0266325,0.000745711,1698
2219.91,0.0382728,0.0158916,0.0350004,0.000980012,2220
1952.92,0.0342045,0.014119,0.0303575,0.000850011,1953
2799.89,0.0485823,0.0201084,0.0438314,0.00122728,2800
2563.9,0.0434903,0.0176322,0.0372398,0.00104271,2564
2774.88,0.0504782,0.021249,0.0468366,0.00131143,2775
1744.93,0.028554,0.0116039,0.0251085,0.000703038,1745
1561.94,0.0248759,0.00989379,0.0204965,0.000573902,1562
2348.91,0.0391361,0.0159098,0.0339549,0.000950736,2349
2640.89,0.0455635,0.0190038,0.0415842,0.00116436,2641
1544.94,0.0265793,0.0110101,0.0241995,0.000677586,1545
1806.93,0.0311896,0.0127217,0.0270205,0.000756574,1807
2141.91,0.0372741,0.0153752,0.0331237,0.000927463,2142
2438.89,0.0457079,0.0193317,0.0424391,0.0011883,2439
2686.91,0.0382586,0.0149599,0.0310119,0.000868334,2687
1573.93,0.0304072,0.0128982,0.0286184,0.000801314,1574
2034.91,0.0397128,0.0166824,0.0362156,0.00101404,2035
2346.89,0.0463625,0.0191543,0.0413714,0.0011584,2347
2025.92,0.0370392,0.0147671,0.0306469,0.000858112,2026
2192.91,0.0401696,0.0159965,0.0331379,0.000927861,2193
1437.94,0.027887,0.011477,0.0244154,0.000683632,1438
1609.93,0.0315869,0.0130849,0.0280949,0.000786657,1610
1489.94,0.0282667,0.0113665,0.0237015,0.000663641,1490
1910.92,0.035718,0.0142903,0.0298294,0.000835223,1911
2869.87,0.0559221,0.0226992,0.047781,0.00133787,2870
1657.93,0.0321906,0.0133245,0.0284067,0.000795388,1658
1294.94,0.0247997,0.0101592,0.0214987,0.000601965,1295
1330.94,0.0258665,0.0107303,0.0231023,0.000646864,1331
1293.94,0.0253072,0.0106111,0.0231824,0.000649108,1294
