S,I,X,R,D,N
690.531,0.960005,1.55172,408.518,11.4385,1113
1134.68,1.57723,2.54944,671.39,18.7989,1829
931.915,1.29565,2.09423,551.259,15.4353,1502
1075.87,1.49571,2.41761,636.4,17.8192,1734
1130.48,1.57177,2.5405,668.681,18.7231,1822
1869.31,2.59935,4.20135,1105.92,30.9658,3013
1675.67,2.32911,3.76476,991.471,27.7612,2701
1211.72,1.68456,2.72284,716.802,20.0705,1953
1671.45,2.32375,3.75599,988.786,27.686,2694
1327.63,1.84536,2.98283,785.551,21.9954,2140
1053.53,1.46476,2.36756,623.192,17.4494,1698
1377.4,1.91504,3.09531,814.777,22.8138,2220
1211.74,1.68471,2.72308,716.779,20.0698,1953
1737.27,2.41534,3.90406,1027.63,28.7738,2800
1590.85,2.21171,3.57491,941.015,26.3484,2564
1721.62,2.3938,3.86913,1018.6,28.5207,2775
1082.68,1.50511,2.4328,640.448,17.9325,1745
969.134,1.34718,2.17758,573.289,16.0521,1562
1457.45,2.02622,3.27509,862.11,24.1391,2349
1638.62,2.27821,3.68235,969.275,27.1397,2641
958.598,1.33272,2.15416,567.038,15.8771,1545
1121.15,1.55875,2.51945,663.207,18.5698,1807
1329.01,1.84775,2.9866,786.139,22.0119,2142
1513.18,2.10408,3.40082,895.248,25.0669,2439
1666.96,2.3167,3.7448,986.358,27.618,2687
976.649,1.35822,2.19525,577.624,16.1735,1574
1262.68,1.75608,2.83826,746.813,20.9108,2035
1456.3,2.02543,3.27363,861.287,24.116,2347
1257.09,1.74816,2.8255,743.515,20.8184,2026
1360.71,1.89222,3.05842,804.803,22.5345,2193
892.26,1.24095,2.00568,527.718,14.7761,1438
998.99,1.38939,2.24561,590.831,16.5433,1610
924.437,1.28561,2.07792,546.887,15.3128,1490
1185.75,1.64899,2.66525,701.304,19.6365,1911
1780.78,2.47674,4.00302,1053.25,29.4911,2870
1028.77,1.43079,2.31252,608.447,17.0365,1658
803.533,1.11749,1.80618,475.236,13.3066,1295
825.868,1.14857,1.85639,488.451,13.6766,1331
802.921,1.11665,1.80481,474.862,13.2961,1294
822.142,1.14342,1.84803,486.251,13.615,1325
1003.95,1.39625,2.25671,593.772,16.6256,1618
1048.61,1.4583,2.35705,620.207,17.3658,1690
1015.75,1.41263,2.28321,600.734,16.8206,1637
873.643,1.215,1.96377,516.71,14.4679,1408
959.895,1.33492,2.15761,567.716,15.8961,1547
893.501,1.24267,2.00847,528.451,14.7966,1440
828.973,1.15292,1.86341,490.283,13.7279,1336
863.707,1.2012,1.94146,510.847,14.3037,1392
913.349,1.27024,2.05305,540.202,15.1257,1472
980.353,1.36344,2.20367,579.845,16.2357,1580
936.928,1.30296,2.10595,554.147,15.5161,1510
996.488,1.38577,2.23978,589.384,16.5028,1606
1243.94,1.72967,2.79571,735.928,20.606,2005
920.79,1.28045,2.06956,544.611,15.2491,1484
951.207,1.32289,2.13814,562.58,15.7522,1533
994.631,1.38327,2.23572,588.278,16.4718,1603
1112.53,1.54731,2.50083,657.995,18.4239,1793
1093.91,1.52142,2.45896,646.99,18.1157,1763
1047.38,1.45657,2.35424,619.467,17.3451,1688
1607.68,2.23589,3.61381,950.845,26.6237,2591
1000.83,1.39194,2.24972,591.953,16.5747,1613
1106.94,1.53954,2.48826,654.698,18.3315,1784
863.086,1.20036,1.94009,510.48,14.2934,1391
1172.07,1.62971,2.63416,693.254,19.4111,1889
945.587,1.3148,2.12515,559.313,15.6608,1524
1481.05,2.05942,3.3287,876.029,24.5288,2387
1446.94,2.01205,3.25207,855.831,23.9633,2332
966.1,1.34361,2.17164,571.385,15.9988,1557
920.181,1.27974,2.06842,544.233,15.2385,1483
955.541,1.32895,2.14791,565.157,15.8244,1540
921.426,1.28152,2.07126,544.963,15.259,1485
1586.88,2.20422,3.56338,939.055,26.2935,2558
1690.39,2.34781,3.79546,1000.46,28.0128,2725
1747.58,2.4274,3.92419,1034.11,28.9551,2817
1513.59,2.10223,3.3985,895.828,25.0832,2440
1720.82,2.39046,3.86431,1018.41,28.5154,2774
910.702,1.26505,2.04507,538.899,15.0892,1468
811.445,1.1272,1.82222,480.161,13.4445,1308
2155.56,2.99329,4.83919,1275.88,35.7247,3475
1591.23,2.21025,3.57314,941.617,26.3653,2565
928.099,1.28943,2.08443,549.151,15.3762,1496
1152.69,1.60156,2.58897,682.026,19.0967,1858
1598.73,2.22113,3.59055,945.967,26.4871,2577
1113.47,1.54639,2.49999,659.028,18.4528,1795
1727.63,2.39984,3.87955,1022.46,28.629,2785
1534.64,2.13102,3.44518,908.353,25.4339,2474
1882.92,2.61639,4.22938,1114.04,31.1931,3035
1800.99,2.50219,4.04488,1065.62,29.8375,2903
1749.37,2.43032,3.9288,1035.28,28.9878,2820
1693.49,2.35205,3.80238,1002.29,28.0641,2730
1452.89,2.01824,3.26264,859.754,24.0731,2342
1687.37,2.34455,3.79,998.537,27.959,2720
811.466,1.12741,1.82253,480.14,13.4439,1308
1055.9,1.46701,2.37148,624.768,17.4935,1702
1814.68,2.52173,4.07633,1073.66,30.0624,2925
1079.44,1.49947,2.424,638.75,17.885,1740
1302.31,1.81031,2.92617,770.382,21.5707,2099
901.492,1.25302,2.02541,533.297,14.9323,1453
1510.77,2.09992,3.39435,893.713,25.024,2435
2173.41,3.02126,4.88353,1285.68,35.9991,3503
1194.98,1.66117,2.68511,706.885,19.7928,1926
1078.95,1.4999,2.42443,638.251,17.871,1739
1605.72,2.23209,3.60792,949.846,26.5957,2588
990.244,1.37662,2.22516,585.753,16.4011,1596
1096.34,1.52412,2.46356,648.512,18.1583,1767
1319.05,1.8336,2.96386,780.304,21.8485,2126
1606.81,2.23343,3.61014,950.728,26.6204,2590
1740.34,2.419,3.91017,1029.5,28.8261,2805
1466.09,2.03804,3.29426,867.291,24.2841,2363
1619.19,2.25044,3.63769,958.091,26.8266,2610
1106.86,1.53864,2.48705,654.784,18.334,1784
994.568,1.38246,2.23464,588.341,16.4735,1603
1038.62,1.4437,2.33363,614.399,17.2032,1674
2140.99,2.97613,4.81059,1266.75,35.4691,3451
1849.44,2.57145,4.15629,1094.2,30.6375,2981
2147.15,2.98428,4.82385,1270.47,35.5732,3461
1169.53,1.62578,2.62789,691.843,19.3716,1885
1181.35,1.64237,2.65468,698.786,19.566,1904
