S,I,X,R,D,N
1101.12,0.295776,0.56129,10.7187,0.300122,1113
1809.74,0.483464,0.915478,17.3782,0.486589,1829
1485.9,0.399989,0.759861,14.5289,0.406809,1502
1715.5,0.460844,0.874336,16.693,0.467404,1734
1802.44,0.485546,0.922542,17.6545,0.494326,1822
2980.17,0.80802,1.53943,29.6532,0.830291,3013
2672.63,0.712931,1.34925,25.595,0.71666,2701
1932.24,0.518329,0.982891,18.7346,0.524569,1953
2665.25,0.716327,1.35929,25.9495,0.726587,2694
2117.55,0.565064,1.0687,20.2494,0.566984,2140
1679.76,0.452476,0.860085,16.467,0.461076,1698
2196.19,0.591719,1.12401,21.4909,0.601745,2220
1932.03,0.52081,0.989431,18.9291,0.530014,1953
2769.99,0.746098,1.41676,27.0886,0.758482,2800
2536.6,0.681832,1.2946,24.7268,0.692351,2564
2744.98,0.742301,1.4124,27.1095,0.759067,2775
1726.51,0.46282,0.876902,16.6873,0.467245,1745
1545.5,0.41332,0.783094,14.8907,0.416938,1562
2323.95,0.624314,1.18477,22.608,0.633025,2349
2612.7,0.703362,1.33614,25.55,0.715399,2641
1528.47,0.41119,0.780998,14.9225,0.417829,1545
1787.62,0.481393,0.914534,17.494,0.489833,1807
2119.01,0.570682,1.08436,20.7499,0.580998,2142
2412.51,0.653496,1.24395,23.9256,0.669917,2439
2659.15,0.705471,1.33192,25.112,0.703135,2687
1556.75,0.423155,0.807286,15.5838,0.436347,1574
2012.65,0.547892,1.04534,20.1897,0.565312,2035
2321.04,0.633222,1.21043,23.4613,0.656917,2347
2003.92,0.543359,1.03522,19.9414,0.558359,2026
2169.07,0.588599,1.12214,21.6142,0.605198,2193
1422.16,0.387644,0.7403,14.3127,0.400756,1438
1592.24,0.434117,0.82926,16.0494,0.449382,1610
1473.66,0.401074,0.76503,14.7618,0.41333,1490
1890.13,0.51348,0.978415,18.8529,0.527881,1911
2838.27,0.77457,1.48011,28.672,0.802817,2870
1639.73,0.44683,0.85295,16.5072,0.462201,1658
1280.76,0.3486,0.665515,12.8647,0.360211,1295
1316.35,0.358652,0.684563,13.2313,0.370478,1331
1279.75,0.348651,0.665344,12.8715,0.360403,1294
1310.42,0.357,0.681195,13.1728,0.368838,1325
1600.18,0.43614,0.832303,16.1013,0.450835,1618
1671.47,0.454699,0.867179,16.7398,0.468714,1690
1619.02,0.440584,0.841043,16.2419,0.454772,1637
1392.56,0.378926,0.722328,13.9437,0.390423,1408
