x,y,S,I,R,D,X,N
-6.54673,52.7578,588.968,0.0154563,0.00541009,0.0108365,0.000303421,589
-6.48713,52.8067,1506.91,0.0440605,0.0154863,0.0310651,0.000869823,1507
-6.24961,53.1243,332.965,0.0159457,0.00598634,0.0126398,0.000353915,333
-6.19901,52.8901,468.965,0.01689,0.00602944,0.0121302,0.000339645,469
-8.98948,52.8423,1809.98,0.00894557,0.00272331,0.00501376,0.000140385,1810
-8.97783,52.8456,221.998,0.00112252,0.000345915,0.000635312,1.77887e-05,222
-8.98314,52.8395,1477.99,0.00751336,0.00230049,0.00420318,0.000117689,1478
-6.38046,52.851,347.976,0.0112409,0.00401883,0.00810648,0.000226982,348
-9.0744,53.1384,453.995,0.00250824,0.000778007,0.00144606,4.04896e-05,454
-9.0264,53.054,116.999,0.000697123,0.000217572,0.000408802,1.14465e-05,117
-9.296,53.082,110.999,0.000670398,0.000214018,0.000407129,1.13996e-05,111
-9.13488,53.031,197.998,0.00117052,0.000379667,0.000716641,2.0066e-05,198
-9.11412,52.9838,348.996,0.00208502,0.000665859,0.00125316,3.50884e-05,349
-6.63091,52.7479,140.993,0.00362724,0.0012633,0.00252982,7.08351e-05,141
-8.94438,53.0428,287.997,0.00164349,0.000519602,0.000971467,2.72011e-05,288
-8.98504,52.848,1451.99,0.00721949,0.00223267,0.00408997,0.000114519,1452
-8.94131,52.9723,299.997,0.00174122,0.000544164,0.00100953,2.82668e-05,300
-9.12016,52.9353,248.997,0.0014597,0.000454152,0.000854337,2.39214e-05,249
-9.48399,52.6394,2570.97,0.0143131,0.00457219,0.00861292,0.000241162,2571
-8.98216,52.8013,2983.97,0.0156437,0.00487366,0.00899173,0.000251768,2984
-8.92752,52.702,10298.9,0.0544926,0.0169459,0.0311869,0.000873235,10299
-9.14495,53.1089,422.995,0.00248507,0.000783672,0.00148109,4.14705e-05,423
-9.24695,53.1254,157.998,0.000925143,0.000295498,0.000556958,1.55948e-05,158
-9.05335,52.9493,1334.99,0.00763238,0.00236505,0.00441767,0.000123695,1335
-8.99729,52.9253,727.992,0.00408718,0.00127201,0.00236574,6.62408e-05,728
-8.91694,52.8235,1985.98,0.0105351,0.00328129,0.00605343,0.000169496,1986
-8.83751,52.7055,982.99,0.00518295,0.0015976,0.002948,8.2544e-05,983
-9.19184,52.7935,279.997,0.00162255,0.000509545,0.000956765,2.67894e-05,280
-9.12202,52.837,762.992,0.00423832,0.00133006,0.00248543,6.95919e-05,763
-8.8967,52.9463,951.99,0.00542856,0.00169557,0.00313615,8.78121e-05,952
-9.04258,52.7848,613.994,0.00330986,0.00103271,0.00190866,5.34425e-05,614
-9.00488,52.889,1200.99,0.00650963,0.00199901,0.0036951,0.000103463,1201
-9.67968,51.7082,451.996,0.00207316,0.000637756,0.00118023,3.30464e-05,452
-9.65138,52.0109,845.993,0.00374488,0.00119108,0.0022277,6.23756e-05,846
-9.27232,53.0338,950.989,0.00572904,0.00182572,0.003435,9.61801e-05,951
-9.23146,53.0618,81.999,0.00050408,0.000157845,0.000299375,8.38249e-06,82
-9.01215,53.0019,194.998,0.00113207,0.0003581,0.000672422,1.88278e-05,195
-9.16888,52.9612,192.998,0.00111655,0.000363371,0.000689237,1.92986e-05,193
-8.80146,52.7275,2680.97,0.0140959,0.00433135,0.00797085,0.000223184,2681
-9.08031,52.9001,313.996,0.00184409,0.000578501,0.00107726,3.01632e-05,314
-9.07368,52.8597,882.991,0.00482431,0.00151358,0.00281771,7.88959e-05,883
-8.9298,52.9002,496.995,0.00274477,0.000842651,0.001556,4.3568e-05,497
-9.06338,53.0923,119.999,0.000659489,0.000212312,0.000407619,1.14133e-05,120
-9.18048,53.0811,89.9989,0.000548501,0.000174117,0.000328054,9.18551e-06,90
-8.90602,52.867,687.993,0.00367868,0.00114786,0.00212948,5.96255e-05,688
-8.84843,52.7657,653.993,0.00345398,0.00105746,0.00195209,5.46586e-05,654
-8.99415,52.8499,17708.8,0.0858436,0.0262318,0.0479092,0.00134146,17709
-9.09126,52.8019,708.993,0.00389235,0.00121539,0.00227417,6.36767e-05,709
-9.21427,52.8212,247.997,0.00146479,0.000456988,0.000855686,2.39592e-05,248
-8.9037,52.7793,1965.98,0.0104891,0.00322945,0.00592246,0.000165829,1966
-6.78251,52.3743,548.986,0.00697004,0.00223164,0.00419799,0.000117544,549
-6.76693,52.2894,885.98,0.0101271,0.00322519,0.00601954,0.000168547,886
-6.82538,52.4531,420.988,0.0059145,0.00191875,0.00366345,0.000102576,421
-6.58033,52.3637,583.985,0.00758366,0.00241364,0.0045101,0.000126283,584
-6.65019,52.2794,524.988,0.00616944,0.00193856,0.00359706,0.000100718,525
-6.7126,52.2597,514.989,0.00587011,0.00187015,0.00349446,9.78448e-05,515
-6.63648,52.9508,193.985,0.00697579,0.00259431,0.00548706,0.000153638,194
-6.7549,52.9718,266.98,0.00935909,0.00342706,0.00720171,0.000201648,267
-6.59094,53.0796,765.925,0.0336367,0.0127471,0.0273672,0.000766281,766
-6.06762,52.9211,831.934,0.0317335,0.0112457,0.0225514,0.000631439,832
-6.10043,52.8926,902.931,0.0330592,0.0117825,0.0236781,0.000662988,903
-6.87497,52.3216,329.993,0.00366314,0.00117178,0.00218749,6.12497e-05,330
-6.84904,52.2077,849.983,0.00866692,0.00271152,0.00501639,0.000140459,850
-6.71904,52.3324,562.987,0.00683546,0.00216532,0.00406944,0.000113944,563
-6.81723,52.3165,558.988,0.00642909,0.00202204,0.00378837,0.000106074,559
-6.61648,52.3474,311.992,0.00395363,0.00126274,0.0023702,6.63657e-05,312
-6.60295,52.2424,491.989,0.0056578,0.00177083,0.00328276,9.19174e-05,492
-6.58751,52.9232,313.976,0.0111959,0.00411473,0.00862779,0.000241578,314
-6.52997,52.9961,257.976,0.0106702,0.00406024,0.00884149,0.000247562,258
-6.56957,52.9712,252.978,0.00988781,0.00374167,0.0080985,0.000226758,253
-6.1565,52.9252,457.963,0.0177258,0.0063483,0.0128687,0.000360325,458
-6.12172,52.8627,410.971,0.0140692,0.00498252,0.00997675,0.000279349,411
-6.70353,52.3708,373.991,0.00484504,0.00155547,0.0029261,8.19307e-05,374
-6.88933,52.2846,685.986,0.00729915,0.00228542,0.00422768,0.000118375,686
-6.9787,52.2957,852.984,0.00839819,0.00265924,0.00493188,0.000138093,853
-6.61186,52.2112,447.99,0.00508642,0.00160422,0.00299033,8.37293e-05,448
-6.47376,52.2558,870.98,0.0102241,0.00322343,0.00595638,0.000166779,871
-6.42445,53.1987,967.893,0.0479712,0.0183635,0.0395388,0.00110709,968
-6.45118,53.105,804.916,0.0375534,0.0143911,0.0311244,0.000871483,805
-6.31227,53.0837,273.972,0.0127569,0.00479681,0.0101785,0.000284997,274
-6.12759,52.9792,2723.77,0.110823,0.0397106,0.0803041,0.00224851,2724
-6.78694,52.3402,567.987,0.00668921,0.00213886,0.00402107,0.00011259,568
-6.92609,52.3975,3941.91,0.0458387,0.0145587,0.0272307,0.000762461,3942
-6.95569,52.3554,736.984,0.00818538,0.00257829,0.00482824,0.000135191,737
-6.60597,52.3838,709.982,0.00931486,0.00298686,0.00559281,0.000156599,710
-6.56509,52.1982,2245.95,0.025425,0.00789567,0.0145657,0.000407839,2246
-6.52726,52.3732,806.98,0.01052,0.00336374,0.00628374,0.000175945,807
-6.39157,52.2354,953.978,0.0114472,0.00359475,0.00662619,0.000185533,954
-6.50265,53.0434,170.983,0.00752898,0.00289266,0.00629871,0.000176364,171
-6.53779,52.9007,459.966,0.0158894,0.00579432,0.0120302,0.000336846,460
-6.15934,52.83,888.941,0.0285521,0.00996724,0.0197845,0.000553965,889
-6.08813,53.1152,10729.9,0.507503,0.186256,0.382397,0.0107071,10731
-6.83097,52.3867,474.989,0.00583193,0.00187373,0.0035491,9.93748e-05,475
-6.89037,52.2409,823.984,0.00836198,0.00259207,0.00478271,0.000133916,824
-6.88646,52.3699,245.994,0.00291814,0.000938896,0.00176061,4.92971e-05,246
-6.79609,52.4808,442.987,0.00651104,0.00212918,0.00409003,0.000114521,443
-6.37166,52.1969,619.986,0.00728888,0.00230104,0.00427445,0.000119685,620
-6.51138,52.2472,616.986,0.0071118,0.00223849,0.00414468,0.000116051,617
-6.55806,52.2779,521.988,0.00624116,0.00197872,0.00366695,0.000102674,522
-6.70337,53.0239,291.975,0.0114949,0.00431779,0.00927297,0.000259643,292
-6.69039,52.9935,467.961,0.0176013,0.00660574,0.0142174,0.000398088,468
-6.64394,52.919,415.969,0.0141922,0.00520213,0.0108118,0.00030273,416
-6.74183,53.0032,434.965,0.0161563,0.00604261,0.0128038,0.000358506,435
-6.12401,53.0381,1061.9,0.047373,0.01738,0.0359946,0.00100785,1062
-6.39933,52.9715,245.978,0.0100171,0.00369912,0.00781838,0.000218915,246
-6.89112,52.1771,576.989,0.00564368,0.0017526,0.00325928,9.12598e-05,577
-6.82082,52.2633,1592.97,0.0170379,0.00536455,0.00995802,0.000278825,1593
-6.94026,52.3229,627.987,0.00663627,0.00211039,0.00392942,0.000110024,628
-6.52373,52.2948,1759.96,0.0208774,0.00655895,0.0121333,0.000339733,1760
-6.41385,52.2722,2111.95,0.0256588,0.00804341,0.0148811,0.000416672,2112
-6.65139,53.0643,511.952,0.0215366,0.00813279,0.0174961,0.000489889,512
-6.51168,53.0807,340.965,0.0154274,0.00594826,0.0129859,0.000363606,341
-6.68487,52.9692,278.978,0.0102146,0.00375521,0.00788524,0.000220787,279
-6.20582,53.0032,303.972,0.0130117,0.00474688,0.00982341,0.000275056,304
-6.06766,53.066,2353.77,0.108899,0.039977,0.0823547,0.00230593,2354
-6.14004,53.0751,4008.6,0.186301,0.0684753,0.141587,0.00396443,4009
-6.85949,52.4118,580.986,0.00726937,0.00231743,0.00438237,0.000122706,581
-6.43624,52.3771,2840.93,0.0370918,0.0117963,0.0220015,0.000616043,2841
-6.34641,52.2348,2239.95,0.02645,0.0083151,0.0153731,0.000430446,2240
-6.4263,52.2115,527.988,0.0061558,0.00193538,0.00357672,0.000100148,528
-6.65199,52.3201,1025.98,0.0124923,0.00397611,0.00740507,0.000207342,1026
-6.09599,53.1519,5979.37,0.291842,0.107873,0.223471,0.00625717,5980
-6.22184,53.1949,2909.68,0.144018,0.0542803,0.114462,0.00320493,2910
-6.0691,53.1417,7257.24,0.353446,0.130126,0.268385,0.00751479,7258
-6.2257,53.0355,614.94,0.0276266,0.0103036,0.021601,0.000604827,615
-6.22416,52.9354,2528.8,0.0969502,0.0348635,0.0708195,0.00198295,2529
-6.24143,53.0786,1377.86,0.063743,0.0236837,0.0496855,0.00139119,1378
-6.3877,52.386,941.975,0.0131299,0.00417669,0.00782013,0.000218964,942
-6.4888,52.3926,641.983,0.0088008,0.00282679,0.00527804,0.000147785,642
-6.48488,52.2109,581.987,0.00674667,0.00210823,0.00388665,0.000108826,582
-6.48289,52.3298,12504.7,0.14992,0.0468278,0.0864348,0.00242018,12505
-6.13469,53.1657,14704.4,0.721454,0.265898,0.548887,0.0153688,14706
-6.25074,53.1636,787.915,0.0386541,0.0144786,0.0305844,0.000856362,788
-6.17324,53.0919,364.963,0.0170823,0.00638759,0.0133827,0.000374714,365
-6.23569,52.8004,1366.92,0.0414008,0.0143537,0.0282921,0.000792179,1367
-6.25645,52.9885,334.969,0.0142026,0.00522955,0.0108722,0.000304422,335
-6.05704,52.977,8162.31,0.332305,0.118007,0.236121,0.00661139,8163
-6.5978,52.7714,241.986,0.00650094,0.00229866,0.00463069,0.000129659,242
-6.57127,52.7151,403.98,0.00987096,0.00342097,0.00679661,0.000190305,404
-6.60479,52.29,535.988,0.00630852,0.00199482,0.00370635,0.000103778,536
-6.70448,52.2933,523.988,0.00619128,0.00195206,0.00365432,0.000102321,524
-6.66481,52.3732,499.987,0.00650527,0.00209231,0.00393332,0.000110133,500
-6.16224,52.7924,9975.4,0.29797,0.101811,0.198649,0.00556216,9976
-6.15043,52.8038,3012.81,0.092076,0.0316325,0.0619237,0.00173386,3013
-6.11267,53.2073,1838.8,0.0930379,0.0348424,0.0732044,0.00204972,1839
-6.09806,53.1966,6413.3,0.320766,0.119648,0.249899,0.00699717,6414
-6.11374,53.1966,6458.3,0.322527,0.12037,0.25214,0.00705993,6459
-6.32462,52.8608,1857.87,0.0612334,0.0215907,0.0433902,0.00121492,1858
-6.24042,52.8574,743.949,0.0247672,0.00868303,0.0173283,0.000485194,744
-6.27353,52.8809,632.954,0.0218582,0.00777985,0.0157108,0.000439901,633
-6.42617,52.8454,209.986,0.00676062,0.0023828,0.00482847,0.000135197,210
-6.47251,52.8424,183.988,0.00576932,0.00205981,0.00416763,0.000116694,184
-6.50725,52.7143,1700.91,0.0417891,0.0143206,0.0282714,0.0007916,1701
-6.50151,52.7505,277.985,0.00736703,0.00256263,0.00510787,0.00014302,278
-6.74239,52.2279,1115.98,0.0121632,0.00383944,0.00710509,0.000198943,1116
-6.56479,52.2542,864.981,0.0100603,0.00315786,0.00583812,0.000163467,865
-6.12335,53.2048,2414.73,0.121691,0.0456143,0.0959112,0.00268551,2415
-6.0414,52.9787,6761.43,0.2753,0.0978371,0.196113,0.00549118,6762
-6.50547,52.9327,135.989,0.00510981,0.00188241,0.00399573,0.00011188,136
-6.70454,52.9356,2719.81,0.0903918,0.0327134,0.0673324,0.00188531,2720
-6.43513,53.1579,4605.51,0.221641,0.0842165,0.180428,0.00505199,4606
-6.35515,52.9144,345.973,0.0126214,0.00460641,0.00955157,0.000267444,346
-6.28032,52.9524,465.96,0.0185458,0.00679228,0.0142044,0.000397723,466
-7.62936,53.4317,361.986,0.00693752,0.00239173,0.00475436,0.000133122,362
-7.91455,53.4883,415.989,0.00563352,0.0018418,0.00352449,9.86859e-05,416
-7.7257,53.385,3087.9,0.0520686,0.0174032,0.033704,0.000943712,3088
-7.77819,53.4374,650.979,0.0102271,0.00344962,0.00671728,0.000188084,651
-7.2841,53.6706,1343.93,0.0335171,0.0118602,0.0238705,0.000668375,1344
-7.05899,53.5233,460.966,0.0158827,0.00583547,0.0121879,0.000341261,461
-7.06074,53.6278,311.979,0.0098045,0.00359649,0.00746732,0.000209085,312
-7.46736,53.3473,275.987,0.00621538,0.00214935,0.00425842,0.000119236,276
-7.24375,53.4236,298.981,0.00890274,0.00318972,0.00652897,0.000182811,299
-7.34494,53.5263,10782.5,0.260808,0.0890212,0.173756,0.00486516,10783
-7.34438,53.5287,5609.73,0.134785,0.0462838,0.0906422,0.00253798,5610
-7.33975,53.5198,4421.78,0.107157,0.0367429,0.0721381,0.00201987,4422
-7.38744,53.6412,628.97,0.0145745,0.00510869,0.0102865,0.000288021,629
-6.55927,52.5,9984.7,0.151861,0.0490172,0.0923215,0.002585,9985
-6.50993,52.588,1559.94,0.0302951,0.0100596,0.0193302,0.000541245,1560
-6.48695,52.6093,386.984,0.00794174,0.00266442,0.00516447,0.000144605,387
-7.90557,53.4419,2921.92,0.0386781,0.0126813,0.0240586,0.00067364,2922
-7.90929,53.5224,169.995,0.00236739,0.000797683,0.00153937,4.31023e-05,170
-6.77017,52.5271,1014.97,0.0165334,0.00545842,0.0104902,0.000293725,1015
-7.44839,53.6274,598.972,0.0133769,0.00463566,0.0092393,0.0002587,599
-7.3461,53.3864,731.96,0.019304,0.00680842,0.0136807,0.000383059,732
-6.73449,52.5605,455.984,0.00790612,0.00262893,0.00505821,0.00014163,456
-7.41256,53.3788,228.989,0.00552055,0.00194913,0.00389453,0.000109047,229
-6.62024,52.686,408.981,0.00938151,0.00323739,0.00640461,0.000179329,409
-6.63019,52.6417,2283.9,0.0480375,0.0161904,0.0314031,0.000879288,2284
-6.429,52.5286,687.976,0.0122997,0.00405206,0.007725,0.0002163,688
-6.69719,52.6207,688.973,0.0136307,0.00458836,0.00889642,0.0002491,689
-6.44117,52.5661,474.982,0.00913346,0.00302746,0.00580653,0.000162583,475
-6.45873,52.4351,1436.96,0.0210331,0.00678977,0.0127899,0.000358118,1437
-6.6588,52.5215,845.973,0.0138548,0.004533,0.00868232,0.000243105,846
-6.56703,52.6583,459.979,0.0102864,0.00349413,0.00689139,0.000192959,460
-6.59666,52.5461,1087.96,0.0189251,0.00617738,0.011817,0.000330875,1088
-6.45938,52.6969,410.98,0.00999968,0.00340345,0.00669085,0.000187344,411
-6.24701,52.5777,831.966,0.0170829,0.00568827,0.0109755,0.000307313,832
-6.72932,52.5942,456.983,0.00857831,0.00286344,0.0055237,0.000154664,457
-6.27044,52.7133,1196.94,0.03043,0.0103313,0.0201071,0.000562998,1197
-6.23318,52.5446,438.983,0.00870093,0.0028747,0.00553408,0.000154954,439
-6.64969,52.4784,983.971,0.0148456,0.00482386,0.00912525,0.000255507,984
-6.49578,52.5433,985.965,0.0177171,0.00584162,0.0111759,0.000312926,986
-6.3266,52.601,1158.95,0.0246072,0.00818051,0.0157242,0.000440276,1159
-6.37222,52.6549,315.986,0.00722101,0.00240671,0.00466399,0.000130592,316
-6.45393,52.6405,1089.95,0.0240055,0.00802703,0.0155897,0.000436512,1090
-6.21149,52.7519,854.951,0.023983,0.00820038,0.0161292,0.000451616,855
-6.30051,52.5776,548.978,0.0112395,0.00375054,0.00717853,0.000200999,549
-6.27457,52.7697,1148.93,0.0329357,0.0114292,0.0225707,0.00063198,1149
-6.24552,52.6717,2638.87,0.0628737,0.0210509,0.0406723,0.00113882,2639
-6.55707,52.6161,729.971,0.0147438,0.00490972,0.00952998,0.000266839,730
-6.26242,52.6233,3684.84,0.0794325,0.0264943,0.0510199,0.00142856,3685
-6.18618,52.7231,827.955,0.022078,0.00749934,0.0146523,0.000410264,828
-6.36747,52.698,455.978,0.0110951,0.00374033,0.00729843,0.000204356,456
-6.30577,52.7415,942.949,0.0250263,0.00859301,0.0168289,0.000471208,943
-6.30246,52.5024,609.978,0.0110564,0.0036574,0.00696793,0.000195102,610
-6.40985,52.7173,681.965,0.0172288,0.0059065,0.0116315,0.000325682,682
-6.41322,52.6633,606.972,0.0138756,0.00468015,0.00908935,0.000254502,607
-6.27798,52.5313,535.979,0.0105329,0.0034733,0.00665247,0.000186269,536
-6.32054,52.6678,6875.69,0.156749,0.0521502,0.100215,0.00280603,6876
-6.29431,52.6757,3569.83,0.0836326,0.0278311,0.0534978,0.00149794,3570
-6.38679,52.6161,503.978,0.010779,0.00361891,0.00700574,0.000196161,504
-6.50367,52.6633,585.973,0.0135454,0.00456852,0.0089718,0.00025121,586
-6.36711,52.5604,784.969,0.0155891,0.00516616,0.00987304,0.000276445,785
-6.34718,52.5247,764.972,0.0139562,0.00459227,0.00879334,0.000246213,765
-6.37106,52.7568,956.947,0.0259663,0.00899309,0.0178071,0.000498599,957
-6.7065,52.4116,593.984,0.00795372,0.00259678,0.00490869,0.000137443,594
-6.95017,52.2568,1240.98,0.012188,0.00380027,0.00701062,0.000196297,1241
-6.84573,52.4883,91.9973,0.0013721,0.000443969,0.000862386,2.41468e-05,92
-6.88416,52.4425,789.979,0.010469,0.00338429,0.00650223,0.000182062,790
-6.76225,52.403,581.985,0.00767646,0.00247145,0.00467857,0.000131,582
-6.86966,52.351,522.988,0.00605389,0.00191946,0.00359879,0.000100766,523
-7.22245,53.1917,395.976,0.0113903,0.00402011,0.00810622,0.000226974,396
-7.65982,53.3112,368.986,0.00689444,0.0023176,0.00452796,0.000126783,369
-7.42073,53.2493,1530.93,0.0359943,0.0124896,0.0246979,0.000691541,1531
-7.87036,53.3873,688.981,0.00951849,0.00314927,0.00604762,0.000169333,689
-7.70622,53.4506,271.99,0.00475368,0.00160412,0.00314271,8.79958e-05,272
-7.78286,53.4753,411.987,0.00641763,0.00214097,0.00416117,0.000116513,412
-7.56701,53.5028,325.986,0.00695036,0.00238707,0.00476841,0.000133515,326
-7.45864,53.3996,510.976,0.0117002,0.00408588,0.00814035,0.00022793,511
-7.35042,53.4828,706.963,0.0180116,0.00627216,0.0124693,0.000349142,707
-7.34466,53.5634,439.977,0.0110669,0.00387391,0.0077353,0.000216588,440
-7.43661,53.5683,317.985,0.00742857,0.00258433,0.00517166,0.000144807,318
-7.12856,53.5374,505.966,0.0157502,0.00573411,0.011768,0.000329503,506
-7.60993,53.3435,3955.85,0.0746099,0.0251551,0.0488826,0.00136871,3956
-7.3172,53.1977,566.969,0.0149858,0.00524435,0.010499,0.000293971,567
-7.29258,53.2884,1485.92,0.0407462,0.0142832,0.0287218,0.000804211,1486
-7.65145,53.2609,260.99,0.00493939,0.00168508,0.00329738,9.23268e-05,261
-7.67743,53.4898,733.973,0.0131869,0.00448225,0.00879773,0.000246337,734
-7.82924,53.5253,233.993,0.0034999,0.00116298,0.00225409,6.31146e-05,234
-7.73409,53.4835,272.991,0.00450893,0.00152611,0.00298407,8.3554e-05,273
-7.37361,53.448,331.983,0.00833565,0.00292061,0.00583595,0.000163406,332
-7.2856,53.5215,875.952,0.0229799,0.00811049,0.0162751,0.000455703,876
-7.30159,53.4082,1691.9,0.0463408,0.0164902,0.0332314,0.000930478,1692
-7.40472,53.3481,272.986,0.0067152,0.00233077,0.00466481,0.000130615,273
-7.51511,53.5329,350.984,0.00760819,0.00265043,0.00529403,0.000148233,351
-7.28526,53.4877,494.973,0.0129216,0.00452256,0.00902858,0.0002528,495
-7.5073,53.3181,758.967,0.0161628,0.00549742,0.0107566,0.000301184,759
-7.34195,53.2521,1606.91,0.0415054,0.0145171,0.0290625,0.00081375,1607
-7.66986,53.3775,355.987,0.00652606,0.00222011,0.00433248,0.000121309,356
-7.76603,53.517,397.987,0.00636186,0.00213132,0.00415612,0.000116371,398
-7.61492,53.5593,110.996,0.00211672,0.00072726,0.00143632,4.0217e-05,111
-7.63482,53.526,184.993,0.00350653,0.00122237,0.00242875,6.8005e-05,185
-7.69747,53.5211,131.995,0.00235789,0.000791978,0.00155736,4.3606e-05,132
-7.51831,53.4262,736.967,0.0162468,0.0056198,0.0111765,0.000312943,737
-7.50257,53.4909,340.984,0.00762939,0.00268125,0.00539391,0.000151029,341
-7.57031,53.5444,242.99,0.00503752,0.00174234,0.00348822,9.76701e-05,243
-7.4955,53.5638,321.985,0.0070962,0.00246693,0.00493537,0.00013819,322
-7.33322,53.6113,212.989,0.00535131,0.00188055,0.00381436,0.000106802,213
-7.28021,53.1565,554.97,0.014761,0.00512389,0.0102607,0.000287299,555
-7.33887,53.3273,367.98,0.00961164,0.00341889,0.00691625,0.000193655,368
-7.61565,53.3904,531.979,0.0102967,0.00351458,0.00691455,0.000193607,532
-7.4958,53.2128,1230.95,0.0267139,0.00908878,0.0178783,0.000500592,1231
-7.43428,53.7133,151.993,0.0031967,0.00111752,0.00224853,6.29588e-05,152
-7.38681,53.6965,238.989,0.00534644,0.00186997,0.00374204,0.000104777,239
-7.35067,53.6775,300.985,0.00701089,0.00247875,0.00501048,0.000140293,301
-7.33025,53.7701,264.988,0.00564741,0.00199751,0.00403115,0.000112872,265
-7.24353,53.5485,358.979,0.00992282,0.00353892,0.00714139,0.000199959,359
-7.37602,53.418,637.966,0.0161464,0.00567059,0.0113727,0.000318436,638
-7.18871,53.5654,447.972,0.0130348,0.00468149,0.00951884,0.000266527,448
-7.09669,53.4959,271.98,0.00915324,0.00336386,0.00698528,0.000195588,272
-7.57241,53.4226,377.984,0.00784433,0.00269565,0.00534736,0.000149726,378
-7.2514,53.5952,391.978,0.0105771,0.00376167,0.00761669,0.000213267,392
-7.40196,53.5416,416.979,0.0100566,0.00350698,0.00698834,0.000195673,417
-7.67229,53.203,269.99,0.0050686,0.00171197,0.00335852,9.40386e-05,270
-7.62279,53.2242,710.972,0.0136338,0.00466199,0.00917504,0.000256901,711
-7.25315,53.2975,243.985,0.00708243,0.00254127,0.00516425,0.000144599,244
-7.2719,53.218,165.99,0.00457851,0.00162846,0.00328557,9.1996e-05,166
-7.35369,53.719,181.992,0.00399524,0.00143575,0.00290515,8.13441e-05,182
-7.3396,53.7453,108.995,0.00237533,0.000833153,0.0016686,4.67207e-05,109
-7.52725,53.6629,362.986,0.00701114,0.00244759,0.00486909,0.000136335,363
-7.44514,53.471,238.988,0.00561251,0.00198161,0.00398771,0.000111656,239
-7.58658,53.5897,209.991,0.00414988,0.00143739,0.00286522,8.02261e-05,210
-7.24071,53.4541,445.973,0.0130169,0.00465695,0.0094555,0.000264754,446
-7.29822,53.4468,438.975,0.0119021,0.00422365,0.00852535,0.00023871,439
-7.38602,53.5935,283.986,0.00685117,0.00239564,0.00480096,0.000134427,284
-6.56794,52.501,2665.92,0.041587,0.0133113,0.0250489,0.000701369,2666
-6.94081,52.3944,3767.92,0.0423475,0.0134756,0.0251595,0.000704467,3768
-6.95045,52.397,642.986,0.00730533,0.00235243,0.00440357,0.0001233,643
-6.46819,52.3373,1612.96,0.0192661,0.00604397,0.0111645,0.000312607,1613
-6.46038,52.3323,4086.91,0.049609,0.0154731,0.0285408,0.000799142,4087
-6.46791,52.3422,1242.97,0.0153801,0.00481158,0.008889,0.000248892,1243
-7.17693,53.1691,2403.85,0.0699901,0.0247364,0.0496928,0.0013914,2404
-7.61434,53.2826,713.972,0.0139361,0.00472663,0.00921379,0.000257986,714
-7.20242,53.223,398.975,0.0119572,0.00425942,0.00865203,0.000242257,399
-7.26437,53.2451,431.974,0.0124314,0.0043986,0.00888805,0.000248865,432
-7.46677,53.6801,268.988,0.00569318,0.00198003,0.00394927,0.00011058,269
-7.03216,53.6306,162.989,0.00518985,0.00190056,0.0039318,0.00011009,163
-7.06417,53.5914,292.979,0.00956991,0.00348286,0.00724758,0.000202932,293
-7.086,53.5529,281.98,0.00924533,0.00340248,0.00709935,0.000198782,282
-7.53804,53.6351,170.993,0.00341644,0.00119201,0.00237749,6.65698e-05,171
-7.45167,53.5131,255.988,0.00597379,0.0020922,0.00419293,0.000117402,256
-7.17355,53.4644,573.962,0.0180522,0.00652199,0.0133214,0.000372999,574
-6.65919,52.5674,798.971,0.0144516,0.00482802,0.00930447,0.000260525,799
-6.53754,52.5681,428.984,0.00784269,0.0025861,0.00495143,0.00013864,429
-6.60631,52.4126,1236.97,0.017305,0.00557081,0.0105029,0.00029408,1237
-7.58536,53.1895,403.984,0.00810457,0.00276053,0.00543321,0.00015213,404
-7.5579,53.2475,1456.94,0.0298725,0.0101185,0.0198089,0.000554649,1457
-7.56313,53.3076,771.968,0.0157671,0.00535017,0.0104534,0.000292695,772
-7.0864,53.5779,258.982,0.00832772,0.00306824,0.00642139,0.000179799,259
-7.1173,53.6476,503.968,0.0148789,0.00539447,0.0110717,0.000310007,504
-7.23039,53.6461,500.972,0.0135084,0.00483956,0.00982076,0.000274981,501
-7.23344,53.5046,702.958,0.0201643,0.00721646,0.0146526,0.000410274,703
-7.40228,53.5007,559.972,0.0136442,0.00475683,0.00946816,0.000265108,560
-7.1892,53.5182,431.973,0.012744,0.00463809,0.00952321,0.00026665,432
-6.47955,52.4836,1578.95,0.0253681,0.00827562,0.0156978,0.00043954,1579
-6.41218,52.588,479.981,0.00978716,0.00326582,0.0062678,0.000175498,480
-6.31008,52.4773,727.975,0.0125694,0.00411473,0.00785584,0.000219964,728
-7.68083,53.3513,276.99,0.00500376,0.00169667,0.00330684,9.25915e-05,277
-7.45954,53.2996,432.981,0.0095359,0.00324634,0.00639697,0.000179115,433
-7.00968,53.6006,277.98,0.00925568,0.00342969,0.00713525,0.000199787,278
-7.11975,53.6173,1071.93,0.0323906,0.011704,0.0239861,0.000671612,1072
-7.31061,53.6446,236.987,0.00604372,0.00210335,0.00424008,0.000118722,237
-7.17608,53.6735,391.977,0.0107327,0.00385181,0.00782768,0.000219175,392
-7.5512,53.4569,126.994,0.00273089,0.000945445,0.00188595,5.28065e-05,127
-7.50076,53.3729,1603.93,0.0352505,0.0121231,0.0238968,0.000669112,1604
-7.51534,53.5957,602.974,0.0127833,0.0044601,0.00891343,0.000249576,603
