S,I,X,R,D,N
691.819,1.29627,2.07372,406.431,11.3801,1113
1136.8,2.12969,3.40712,667.96,18.7029,1829
933.654,1.74948,2.79871,548.442,15.3564,1502
1077.87,2.01957,3.2309,633.147,17.7281,1734
1132.59,2.1223,3.3951,665.263,18.6274,1822
1872.8,3.5098,5.61456,1100.27,30.8075,3013
1678.8,3.14488,5.03131,986.406,27.6194,2701
1213.98,2.2746,3.63881,713.139,19.9679,1953
1674.57,3.13764,5.01948,983.733,27.5445,2694
1330.1,2.4917,3.98633,781.538,21.8831,2140
1055.49,1.97782,3.16398,620.007,17.3602,1698
1379.97,2.58573,4.13654,810.613,22.6972,2220
1214,2.2748,3.6391,713.115,19.9672,1953
1740.51,3.26137,5.21736,1022.38,28.6267,2800
1593.82,2.98637,4.77748,936.205,26.2137,2564
1724.83,3.23221,5.17062,1013.39,28.3749,2775
1084.7,2.03227,3.25119,637.175,17.8409,1745
970.942,1.81905,2.91015,570.359,15.9701,1562
1460.17,2.73591,4.37682,857.704,24.0157,2349
1641.68,3.07616,4.92106,964.321,27.001,2641
960.386,1.79954,2.8788,564.14,15.7959,1545
1123.24,2.10467,3.36697,659.817,18.4749,1807
1331.49,2.49493,3.99126,782.121,21.8994,2142
1516,2.84101,4.54477,890.672,24.9388,2439
1670.07,3.12817,5.00469,981.32,27.4769,2687
978.471,1.83393,2.93366,574.671,16.0908,1574
1265.04,2.3711,3.79293,742.995,20.8039,2035
1459.02,2.73485,4.37471,856.882,23.9927,2347
1259.44,2.36043,3.77589,739.714,20.712,2026
1363.25,2.55502,4.08718,800.688,22.4193,2193
893.925,1.67556,2.68031,525.019,14.7005,1438
1000.85,1.87601,3.00093,587.81,16.4587,1610
926.162,1.73591,2.77684,544.091,15.2346,1490
1187.96,2.22656,3.56175,697.718,19.5361,1911
1784.1,3.34416,5.34945,1047.87,29.3403,2870
1030.69,1.93191,3.09035,605.336,16.9494,1658
805.033,1.50889,2.41371,472.806,13.2386,1295
827.409,1.55082,2.4808,485.953,13.6067,1331
804.419,1.50775,2.41189,472.434,13.2281,1294
