S,I,X,R,D,N
391.331,0.0803409,0.0830056,34.5386,0.967082,427
1023.61,0.210019,0.21699,90.4339,2.53215,1117
271.252,0.0556555,0.0575034,23.9641,0.670994,296
314.324,0.0644972,0.0666368,27.7672,0.777483,343
668.052,0.137073,0.141623,59.0168,1.65247,729
801.843,0.16452,0.169982,70.8395,1.98351,875
304.241,0.0624222,0.0644939,26.8797,0.752632,332
259.34,0.0532132,0.0549795,22.9105,0.641494,283
361.986,0.0742868,0.0767519,31.9674,0.895087,395
939.325,0.192763,0.199158,82.9603,2.32289,1025
515.022,0.105684,0.109192,45.4897,1.27371,562
201.64,0.0414265,0.0427982,17.7784,0.497796,220
602.163,0.123699,0.127798,53.0991,1.48678,657
845.047,0.1736,0.17935,74.5141,2.0864,922
814.8,0.167384,0.172931,71.8479,2.01174,889
593.902,0.121986,0.12603,52.3831,1.46673,648
4178.85,0.857534,0.885992,369.074,10.3341,4560
1287.56,0.264222,0.272989,113.717,3.18407,1405
482.024,0.0989042,0.102187,42.5829,1.19232,526
963.177,0.197685,0.204242,85.0396,2.38111,1051
481.113,0.0987234,0.102,42.4967,1.18991,525
13330.2,2.73542,2.82619,1177.32,32.9649,14546
951.247,0.195217,0.201693,84.0041,2.35212,1038
543.439,0.111525,0.115226,47.9909,1.34374,593
783.539,0.160795,0.166131,69.1968,1.93751,855
527.865,0.108338,0.111931,46.6097,1.30507,576
111.805,0.0229464,0.0237073,9.87235,0.276426,122
407.81,0.0836947,0.0864706,36.0119,1.00833,445
917.33,0.188245,0.194491,81.0192,2.26854,1001
492.123,0.100999,0.10435,43.4549,1.21674,537
1010.81,0.207439,0.214322,89.266,2.49945,1103
715.724,0.146881,0.151753,63.2073,1.76981,781
531.528,0.109084,0.112703,46.9362,1.31421,580
426.129,0.0874407,0.0903434,37.6392,1.0539,465
539.765,0.110762,0.114438,47.6748,1.3349,589
892.587,0.183166,0.189244,78.8331,2.20733,974
401.389,0.0823676,0.0851011,35.4514,0.992638,438
371.155,0.0761751,0.0787013,32.772,0.917617,405
341.818,0.0701393,0.0724676,30.1937,0.845425,373
1503.87,0.308642,0.318884,132.789,3.7181,1641
599.345,0.123003,0.127084,52.9234,1.48186,654
2522.02,0.517601,0.534774,222.689,6.23529,2752
657.07,0.134839,0.139313,58.0309,1.62487,717
389.485,0.0799394,0.0825904,34.3894,0.962904,425
315.251,0.0646972,0.0668444,27.8384,0.779475,344
5166.86,1.05927,1.09447,457.188,12.8013,5639
3406.7,0.698417,0.721627,301.435,8.44018,3718
3388.38,0.694658,0.717746,299.817,8.39487,3698
3304.1,0.677387,0.6999,292.338,8.18546,3606
1729.02,0.354477,0.366262,152.974,4.28327,1887
3226.21,0.661416,0.683402,285.455,7.99274,3521
2319.1,0.47545,0.491254,205.186,5.7452,2531
4366.05,0.895097,0.924845,386.309,10.8167,4765
4012.37,0.822592,0.849931,355.014,9.94038,4379
5600.25,1.14811,1.18627,495.54,13.8751,6112
2252.22,0.461741,0.477088,199.263,5.57936,2458
1431.23,0.293431,0.30318,126.624,3.54548,1562
2153.26,0.441453,0.456126,190.512,5.33435,2350
2256.79,0.462681,0.478055,199.675,5.5909,2463
4546.55,0.932103,0.963071,402.293,11.2642,4962
2970.57,0.609007,0.629249,262.836,7.3594,3242
1956.26,0.401061,0.414392,173.083,4.84632,2135
1879.29,0.385282,0.398088,166.274,4.65567,2051
3289.43,0.674371,0.696789,291.051,8.14942,3590
1017.22,0.208742,0.215669,89.8404,2.51553,1110
267.598,0.0549201,0.0567421,23.6292,0.661617,292
470.123,0.0964775,0.0996779,41.5182,1.16251,513
463.716,0.095173,0.0983292,40.944,1.14643,506
400.467,0.0821738,0.084901,35.3756,0.990516,437
383.978,0.0787971,0.0814115,33.9125,0.949551,419
570.006,0.116967,0.120849,50.3465,1.4097,622
775.28,0.159085,0.164366,68.4793,1.91742,846
3645.47,0.748042,0.772864,321.996,9.01589,3978
252.02,0.0517245,0.0534404,22.2515,0.623042,275
190.618,0.0391214,0.0404196,16.8311,0.471271,208
347.332,0.0712894,0.0736542,30.6645,0.858606,379
293.259,0.0601884,0.0621849,25.8935,0.725018,320
367.493,0.0754256,0.0779281,32.4449,0.908459,401
593.856,0.121888,0.125931,52.4282,1.46799,648
1635.56,0.335317,0.346461,144.706,4.05177,1785
3817.19,0.782566,0.808572,337.763,9.45737,4166
4096.65,0.839848,0.867767,362.492,10.1498,4471
2848.7,0.584016,0.603428,252.055,7.05753,3109
3017.3,0.618583,0.639147,266.969,7.47514,3293
9681.25,1.98472,2.05067,856.724,23.9883,10566
2421.72,0.496491,0.512991,214.27,5.99955,2643
3150.15,0.645828,0.667286,278.728,7.80439,3438
6511.91,1.33497,1.37935,576.239,16.1347,7107
2916.5,0.597918,0.617791,258.058,7.22562,3183
2534.42,0.519589,0.536853,224.249,6.27896,2766
1641.06,0.33644,0.347624,145.195,4.06546,1791
3351.73,0.687144,0.709979,296.57,8.30397,3658
2209.15,0.452905,0.467958,195.459,5.47286,2411
3352.64,0.687326,0.710176,296.653,8.30628,3659
2104.68,0.431487,0.445831,186.225,5.21431,2297
2279.71,0.467378,0.482914,201.697,5.64751,2488
1987.41,0.407456,0.420997,175.837,4.92343,2169
3364.57,0.689779,0.712708,297.692,8.33537,3672
5465.55,1.12049,1.15773,483.628,13.5416,5965
2252.21,0.461735,0.477081,199.274,5.57967,2458
3010.88,0.617263,0.637783,266.406,7.45936,3286
3782.38,0.775434,0.801205,334.675,9.3709,4128
1972.75,0.404445,0.417889,174.538,4.88707,2153
3166.65,0.649204,0.670784,280.189,7.8453,3456
2800.14,0.574072,0.59315,247.754,6.93711,3056
2981.58,0.611269,0.631584,263.795,7.38626,3254
2598.56,0.532741,0.550449,229.916,6.43764,2836
4164.47,0.853763,0.882142,368.481,10.3175,4545
3403.04,0.697661,0.72085,301.112,8.43114,3714
2719.51,0.557533,0.576065,240.619,6.73733,2968
2135.84,0.437877,0.452433,188.974,5.29127,2331
3746.63,0.768104,0.793628,331.524,9.28267,4089
2559.16,0.524666,0.542101,226.429,6.34001,2793
2261.37,0.463615,0.47902,200.082,5.60229,2468
4639.99,0.951238,0.982857,410.582,11.4963,5064
1554.93,0.318782,0.329381,137.57,3.85196,1697
3222.54,0.660661,0.682621,285.132,7.98371,3517
2598.56,0.532749,0.550453,229.915,6.43761,2836
3041.13,0.623481,0.6442,269.067,7.53387,3319
2633.39,0.539892,0.557833,232.987,6.52363,2874
3173.98,0.650714,0.672338,280.838,7.86347,3464
2660.87,0.54551,0.563647,235.43,6.59203,2904
3853.85,0.790075,0.816345,340.994,9.54783,4206
2423.56,0.496867,0.513377,214.427,6.00397,2645
2223.81,0.455915,0.471071,196.75,5.50901,2427
5319.86,1.09062,1.12686,470.738,13.1807,5806
8884.14,1.82133,1.88184,786.149,22.0122,9696
4880.09,1.00049,1.03374,431.787,12.09,5326
2823.97,0.57896,0.5982,249.861,6.9961,3082
3669.68,0.752332,0.777341,324.694,9.09144,4005
2455.63,0.503444,0.520175,217.266,6.08344,2680
2572.9,0.527486,0.545016,227.649,6.37417,2808
2527.09,0.518092,0.535309,223.595,6.26067,2758
3590.87,0.736175,0.760644,317.733,8.89654,3919
3359.06,0.688644,0.711534,297.213,8.32197,3666
2526.18,0.5179,0.535114,223.511,6.2583,2757
3353.58,0.687531,0.710384,296.719,8.30813,3660
2456.54,0.50363,0.520374,217.346,6.0857,2681
1365.26,0.279905,0.289208,120.785,3.38199,1490
1861.89,0.38172,0.394406,164.726,4.61232,2032
4937.79,1.01229,1.04593,436.922,12.2338,5389
3631.19,0.74443,0.769174,321.296,8.99629,3963
5180.6,1.06206,1.09736,458.409,12.8355,5654
1250.72,0.256418,0.26494,110.656,3.09836,1365
7050.67,1.44542,1.49347,623.924,17.4699,7695
3861.16,0.791583,0.817891,341.66,9.56649,4214
1405.58,0.288169,0.297747,124.357,3.48199,1534
1482.55,0.303954,0.314054,131.163,3.67255,1618
2499.61,0.51246,0.529497,221.158,6.19244,2728
4447.6,0.911805,0.942113,393.532,11.0189,4854
2525.26,0.517724,0.534927,223.435,6.25617,2756
2601.32,0.533308,0.551037,230.156,6.44437,2839
2908.26,0.596238,0.616055,257.323,7.20503,3174
3189.56,0.653896,0.675634,282.213,7.90197,3481
2035.97,0.417402,0.431275,180.136,5.04381,2222
5176.93,1.06132,1.09659,458.084,12.8264,5650
3424.12,0.701983,0.725315,302.97,8.48316,3737
3742.98,0.767348,0.792855,331.19,9.27332,4085
1354.27,0.277649,0.286877,119.815,3.35482,1478
2361.25,0.484084,0.500177,208.917,5.84968,2577
2705.77,0.554717,0.573157,239.404,6.70331,2953
2606.81,0.534426,0.55219,230.647,6.45813,2845
3427.78,0.702733,0.726086,303.296,8.49229,3741
3197.8,0.655586,0.677373,282.949,7.92257,3490
1698.78,0.348275,0.35985,150.302,4.20846,1854
725.698,0.14878,0.153726,64.2014,1.79764,792
3600.95,0.738229,0.762769,318.629,8.92161,3930
1202.16,0.246464,0.254653,106.359,2.97806,1312
3649.51,0.74819,0.773057,322.923,9.04184,3983
2004.82,0.411012,0.424676,177.38,4.96663,2188
1640.14,0.336255,0.347432,145.111,4.0631,1790
3192.3,0.65446,0.676209,282.459,7.90885,3484
2533.51,0.519402,0.536665,224.161,6.2765,2765
1727.19,0.354098,0.365866,152.814,4.27879,1885
1987.41,0.407451,0.420993,175.836,4.9234,2169
2387.82,0.489528,0.505803,211.274,5.91566,2606
