S,I,X,R,D,N
776.775,17.1601,19.136,291.76,8.16928,1113
1276.4,28.2021,31.4529,479.522,13.4266,1829
1048.31,23.1577,25.8233,393.689,11.0233,1502
1210.24,26.7371,29.8158,454.484,12.7255,1734
1271.68,28.0919,31.3249,477.537,13.371,1822
2102.78,46.4411,51.7796,789.884,22.1168,3013
1884.95,41.6499,46.4519,708.121,19.8274,2701
1363.06,30.1139,33.5828,511.912,14.3335,1953
1880.2,41.5369,46.3189,706.169,19.7727,2694
1493.43,32.9992,36.8038,561.054,15.7095,2140
1185.11,26.179,29.1923,445.061,12.4617,1698
1549.43,34.2278,38.1681,581.882,16.2927,2220
1363.08,30.111,33.5766,511.896,14.3331,1953
1954.25,43.1717,48.1403,733.891,20.549,2800
1789.54,39.5341,44.0864,672.024,18.8167,2564
1936.64,42.7758,47.697,727.519,20.3705,2775
1217.9,26.908,30.0075,457.375,12.8065,1745
1090.17,24.0868,26.8624,409.414,11.4636,1562
1639.48,36.2188,40.3895,615.676,17.2389,2349
1843.28,40.7193,45.4068,692.212,19.3819,2641
1078.32,23.8215,26.564,404.954,11.3387,1545
1261.17,27.8602,31.0672,473.641,13.2619,1807
1495,33.0255,36.8261,561.427,15.72,2142
1702.17,37.595,41.9174,639.418,17.9037,2439
1875.15,41.4397,46.2219,704.466,19.725,2687
1098.63,24.2628,27.0507,412.506,11.5502,1574
1420.39,31.3676,34.9711,533.34,14.9335,2035
1638.19,36.1746,40.3281,615.088,17.2225,2347
1414.1,31.2327,34.8229,530.974,14.8673,2026
1530.66,33.8071,37.6927,574.744,16.0928,2193
1003.7,22.1651,24.7107,376.87,10.5524,1438
1123.76,24.8151,27.6647,421.943,11.8144,1610
1039.9,22.9642,25.6026,390.601,10.9368,1490
1333.85,29.459,32.8438,500.829,14.0232,1911
2003.19,44.2345,49.3142,752.198,21.0615,2870
1157.27,25.556,28.491,434.521,12.1666,1658
903.894,19.9617,22.2545,339.387,9.50285,1295
929.017,20.5159,22.8726,348.827,9.76716,1331
903.204,19.9456,22.2368,339.119,9.49532,1294
924.826,20.4232,22.7689,347.259,9.72325,1325
1129.34,24.9393,27.8037,424.044,11.8732,1618
1179.58,26.0504,29.0434,442.922,12.4018,1690
1142.62,25.2333,28.1319,429.007,12.0122,1637
982.761,21.7043,24.1979,369.005,10.3321,1408
1079.79,23.8472,26.5871,405.428,11.352,1547
1005.1,22.1954,24.7444,377.395,10.5671,1440
932.509,20.5926,22.9575,350.137,9.80383,1336
971.582,21.4561,23.9206,364.826,10.2151,1392
1027.42,22.689,25.2948,385.789,10.8021,1472
1102.8,24.3533,27.1501,414.105,11.5949,1580
1053.95,23.2765,25.951,395.744,11.0808,1510
1120.95,24.7569,27.6023,420.908,11.7854,1606
1399.3,30.9064,34.4609,525.612,14.7171,2005
1035.8,22.8782,25.5085,388.927,10.89,1484
1070.01,23.63,26.3446,401.765,11.2494,1533
1118.86,24.709,27.5474,420.122,11.7634,1603
1251.49,27.6357,30.8098,469.911,13.1575,1793
1230.54,27.1742,30.2951,462.051,12.9374,1763
1178.19,26.0201,29.0101,442.389,12.3869,1688
1808.48,39.9385,44.526,679.041,19.0132,2591
1125.83,24.8617,27.7169,422.753,11.8371,1613
1245.2,27.4976,30.6554,467.557,13.0916,1784
970.884,21.44,23.9029,364.566,10.2078,1391
1318.46,29.1249,32.4755,495.075,13.8621,1889
1063.69,23.4963,26.1996,399.431,11.1841,1524
1666.04,36.801,41.0341,625.611,17.5171,2387
1627.66,35.9519,40.0864,611.184,17.1131,2332
1086.76,23.9995,26.7558,408.055,11.4255,1557
1035.11,22.8586,25.4838,388.665,10.8826,1483
1074.89,23.7367,26.4628,403.613,11.3012,1540
1036.51,22.8894,25.5184,389.185,10.8972,1485
1785.06,39.4708,44.0417,670.646,18.7781,2558
1901.48,42.0472,46.9195,714.543,20.0072,2725
1965.83,43.4692,48.5033,738.517,20.6785,2817
1702.61,37.6526,42.0162,639.803,17.9145,2440
1935.72,42.7979,47.7515,727.361,20.3661,2774
1024.44,22.6517,25.2747,384.86,10.7761,1468
912.785,20.1823,22.5189,342.912,9.60153,1308
2424.75,53.6283,59.8502,911.258,25.5152,3475
1789.96,39.5801,44.1637,672.47,18.8292,2565
1044.01,23.0811,25.7509,392.176,10.9809,1496
1296.65,28.6656,31.98,487.068,13.6379,1858
1798.4,39.7587,44.3583,675.568,18.9159,2577
1252.53,27.7003,30.9117,470.681,13.1791,1795
1943.39,42.971,47.9462,730.249,20.447,2785
1726.28,38.1799,42.6091,648.767,18.1655,2474
2118.09,46.822,52.2336,795.582,22.2763,3035
2025.92,44.7873,49.9669,761.021,21.3086,2903
1967.85,43.5079,48.5427,739.393,20.703,2820
1904.98,42.1272,47.0094,715.84,20.0435,2730
1634.34,36.1365,40.3207,614.011,17.1923,2342
1898.11,41.9591,46.8097,713.155,19.9683,2720
912.811,20.1799,22.5136,342.894,9.60104,1308
1187.77,26.259,29.2958,446.18,12.493,1702
2041.33,45.1213,50.3335,766.751,21.469,2925
1214.25,26.8485,29.9573,456.171,12.7728,1740
1464.96,32.369,36.0992,550.165,15.4046,2099
1014.08,22.4085,24.9925,380.853,10.6639,1453
1699.46,37.553,41.8836,638.237,17.8706,2435
2444.86,54.0187,60.244,918.169,25.7087,3503
1344.22,29.6993,33.1214,504.821,14.135,1926
1213.71,26.8157,29.9052,455.807,12.7626,1739
1806.26,39.9096,44.5089,678.325,18.9931,2588
1113.92,24.6105,27.4452,418.31,11.7127,1596
1233.27,27.2471,30.3857,463.129,12.9676,1767
1483.79,32.7832,36.5607,557.261,15.6033,2126
1807.49,39.9387,44.5427,679.021,19.0126,2590
1957.7,43.2593,48.247,735.21,20.5859,2805
1649.2,36.4384,40.6373,619.382,17.3427,2363
1821.42,40.2509,44.8942,684.279,19.1598,2610
1245.1,27.5097,30.6798,467.621,13.0934,1784
1118.78,24.721,27.5712,420.159,11.7645,1603
1168.34,25.8159,28.7918,438.768,12.2855,1674
2408.39,53.2109,59.3434,904.728,25.3324,3451
2080.42,45.9519,51.2395,781.509,21.8823,2981
