S,I,X,R,D,N
1100.58,0.0803328,0.168867,11.8386,0.33148,1113
1808.85,0.131594,0.276117,19.2079,0.537822,1829
1485.17,0.1085,0.228366,16.0439,0.44923,1502
1714.66,0.125165,0.263073,18.4377,0.516254,1734
1801.55,0.131758,0.2772,19.4936,0.54582,1822
2978.69,0.218596,0.461144,32.7156,0.916036,3013
2671.31,0.194208,0.407148,28.2926,0.792192,2701
1931.29,0.140843,0.295929,20.6967,0.579508,1953
2663.93,0.194458,0.408924,28.6618,0.802529,2694
2116.51,0.153872,0.322603,22.3868,0.626829,2140
1678.93,0.122785,0.258362,18.1812,0.509073,1698
2195.11,0.160519,0.337699,23.7315,0.664481,2220
1931.08,0.141199,0.297213,20.9012,0.585234,1953
2768.62,0.202405,0.425847,29.9138,0.837585,2800
2535.35,0.185163,0.389265,27.3087,0.764642,2564
2743.62,0.201003,0.42356,29.9214,0.837799,2775
1725.66,0.125809,0.264195,18.4387,0.516284,1745
1544.74,0.1125,0.236077,16.4553,0.460748,1562
2322.8,0.169506,0.356393,24.9717,0.699207,2349
2611.4,0.190821,0.401485,28.2136,0.789981,2641
1527.71,0.111603,0.234766,16.4798,0.461434,1545
1786.74,0.130602,0.274808,19.3173,0.540883,1807
2117.97,0.154873,0.32588,22.9119,0.641533,2142
2411.31,0.176852,0.372857,26.4013,0.739237,2439
2657.85,0.19254,0.402983,27.7799,0.777838,2687
1555.97,0.114378,0.241472,17.1881,0.481266,1574
2011.65,0.148022,0.312601,22.2667,0.623467,2035
2319.88,0.170914,0.361378,25.8635,0.724178,2347
2002.93,0.147034,0.310089,22.0007,0.616021,2026
2167.99,0.15919,0.335881,23.8453,0.667668,2193
1421.45,0.10465,0.221183,15.7828,0.441919,1438
1591.44,0.117213,0.247727,17.6958,0.495484,1610
1472.92,0.108367,0.228805,16.282,0.455896,1490
1889.19,0.138883,0.292986,20.7988,0.582366,1911
2836.85,0.209097,0.441989,31.6099,0.885078,2870
1638.91,0.120654,0.25492,18.2013,0.509637,1658
1280.12,0.0942161,0.198939,14.1865,0.397223,1295
1315.7,0.096867,0.204658,14.5913,0.408557,1331
1279.12,0.0941472,0.19891,14.1933,0.397413,1294
1309.77,0.0964337,0.203687,14.5262,0.406734,1325
1599.38,0.117769,0.248805,17.7547,0.497131,1618
1670.64,0.122857,0.259404,18.4632,0.516969,1690
1618.22,0.119066,0.25147,17.9127,0.501557,1637
1391.87,0.102334,0.216103,15.3795,0.430626,1408
1529.3,0.112456,0.237417,16.8808,0.472662,1547
1423.42,0.104877,0.221566,15.8124,0.442747,1440
1320.61,0.0972618,0.205544,14.675,0.4109,1336
1375.98,0.101301,0.214078,15.2738,0.427665,1392
1455.05,0.107159,0.226465,16.164,0.452592,1472
1561.8,0.115023,0.243141,17.3573,0.486005,1580
1492.75,0.109733,0.231565,16.4518,0.460649,1510
1587.67,0.116627,0.246112,17.4765,0.489341,1606
1982.32,0.145269,0.306029,21.6235,0.605458,2005
1467.14,0.107679,0.226968,16.0801,0.450242,1484
1515.4,0.111502,0.235437,16.7805,0.469854,1533
1584.6,0.116596,0.246216,17.541,0.491149,1603
1772.33,0.130529,0.276031,19.7139,0.55199,1793
1742.73,0.128269,0.271118,19.3336,0.541341,1763
1668.72,0.122652,0.258897,18.3851,0.514784,1688
2561.23,0.188461,0.398149,28.3892,0.794896,2591
1594.4,0.117464,0.248271,17.7388,0.496686,1613
1763.43,0.129939,0.274582,19.6175,0.54929,1784
1374.98,0.101238,0.214002,15.2783,0.427792,1391
