S,I,X,R,D,N
946.198,0.40587,0.342263,161.531,4.52288,1113
1542.84,0.696298,0.629446,277.079,7.75821,1829
1279.04,0.52251,0.436595,215.951,6.04664,1502
1474.42,0.646933,0.533496,251.366,7.03824,1734
1552.17,0.633174,0.522201,261.355,7.31795,1822
2577.77,0.871157,0.730499,421.817,11.8109,3013
2278.1,1.00605,0.909229,409.513,11.4664,2701
1657.13,0.764543,0.64282,286.441,8.02034,1953
2288.59,1.02054,0.859733,392.539,10.9911,2694
1812.86,0.86898,0.742075,316.66,8.86647,2140
1447.08,0.595613,0.487239,243.031,6.80486,1698
1889.93,0.785125,0.659064,319.675,8.95089,2220
1663.36,0.675253,0.563631,280.548,7.85534,1953
2383.69,1.00267,0.824733,403.197,11.2895,2800
2181.39,0.937324,0.774764,370.527,10.3748,2564
2370.23,0.870641,0.725266,392.195,10.9815,2775
1481.92,0.67878,0.566062,254.701,7.13164,1745
1325.47,0.611072,0.510737,228.995,6.41186,1562
1998.9,0.848607,0.707656,339.052,9.49347,2349
2248.56,0.901787,0.77395,380.123,10.6434,2641
1315.55,0.540374,0.447569,222.237,6.22263,1545
1538.45,0.645606,0.529881,260.091,7.28254,1807
1824.38,0.745932,0.625808,307.631,8.61366,2142
2085.39,0.742934,0.610747,342.657,9.5944,2439
2256.74,1.16926,1.01885,416.414,11.6596,2687
1346.3,0.365839,0.314285,220.839,6.18348,1574
1741.63,0.461373,0.392707,284.546,7.96728,2035
2010.76,0.489803,0.425191,326.189,9.13329,2347
1730.94,0.482395,0.415232,286.148,8.01214,2026
1873.49,0.515226,0.444313,309.878,8.67659,2193
1231.48,0.305197,0.266516,200.336,5.60939,1438
1379.06,0.357579,0.296326,224.01,6.27229,1610
1275.08,0.324996,0.274705,208.481,5.83746,1490
1634.2,0.432884,0.375704,268.471,7.51718,1911
2458.4,0.627036,0.524482,399.272,11.1796,2870
1419.43,0.369178,0.311846,231.409,6.47944,1658
1108.46,0.2939,0.246081,180.934,5.06614,1295
1139.46,0.295879,0.254631,185.787,5.20203,1331
1107.84,0.29125,0.246464,180.563,5.05576,1294
1134.56,0.296113,0.249946,184.726,5.17233,1325
1385.47,0.350746,0.299606,225.559,6.31566,1618
1446.38,0.382419,0.327399,236.291,6.61614,1690
1401.52,0.34762,0.304305,228.431,6.39608,1637
1205.04,0.312203,0.266456,196.871,5.5124,1408
1323.86,0.345996,0.295402,216.435,6.06019,1547
1233.23,0.321012,0.266022,200.571,5.616,1440
1144.24,0.296149,0.246777,186.006,5.20816,1336
1191.65,0.308346,0.265371,194.333,5.44132,1392
1260.38,0.314442,0.269856,205.291,5.74814,1472
1352.8,0.343748,0.295215,220.387,6.17084,1580
1291.22,0.347953,0.297619,212.194,5.94143,1510
1372.76,0.382347,0.325521,226.201,6.33364,1606
1710.27,0.520376,0.44181,285.764,8.0014,2005
1267.22,0.351667,0.304407,210.234,5.88655,1484
1312.01,0.350523,0.297398,214.34,6.00151,1533
1371.56,0.361764,0.310988,224.478,6.28537,1603
1535.52,0.375195,0.325938,249.781,6.99388,1793
1509.83,0.368635,0.317356,245.608,6.87702,1763
1444.01,0.375857,0.324232,236.668,6.62669,1688
2217.97,0.548402,0.47115,361.878,10.1326,2591
1381.22,0.34745,0.296307,224.84,6.29552,1613
1527.75,0.384993,0.325344,248.581,6.96026,1784
1191.14,0.291907,0.253739,193.889,5.4289,1391
1609.7,0.500087,0.428472,270.789,7.58209,1889
1299.13,0.397664,0.344105,218.025,6.1047,1524
2035.43,0.611403,0.526036,340.888,9.54487,2387
1989.62,0.57928,0.495958,332.006,9.29617,2332
1333.07,0.338801,0.283425,217.225,6.0823,1557
