S,I,X,R,D,N
947.982,0.310573,0.301401,159.928,4.47799,1113
1545.99,0.891486,0.720619,273.733,7.66452,1829
1281.32,0.386287,0.38245,213.918,5.98971,1502
1477.18,0.479474,0.465149,248.902,6.96924,1734
1554.89,0.467432,0.45556,258.932,7.25011,1822
2581.56,0.639265,0.647262,418.434,11.7162,3013
2282.68,1.281,1.03833,404.667,11.3307,2701
1660.47,0.595015,0.577858,283.423,7.93585,1953
2293.08,0.764135,0.742656,388.537,10.879,2694
1816.72,0.678384,0.623311,313.213,8.76996,2140
1449.61,0.438248,0.422345,240.79,6.74213,1698
1893.33,0.603769,0.573748,316.624,8.86548,2220
1666.29,0.507719,0.493794,277.931,7.78207,1953
2387.98,0.733672,0.72273,399.377,11.1826,2800
2185.42,0.666903,0.657323,366.984,10.2755,2564
2374,0.634845,0.620637,388.861,10.8881,2775
1484.86,0.512291,0.487217,252.079,7.05822,1745
1328.13,0.464436,0.439102,226.623,6.34546,1562
2002.58,0.625869,0.601856,335.795,9.40225,2349
2252.57,0.687519,0.669654,376.531,10.5429,2641
1317.88,0.39426,0.395547,220.165,6.16463,1545
1541.21,0.46924,0.451438,257.652,7.21426,1807
1827.64,0.553808,0.542558,304.73,8.53244,2142
2088.56,0.536894,0.531913,339.858,9.51601,2439
2261.96,1.39416,1.11085,411.031,11.5089,2687
1347.89,0.261833,0.347003,219.358,6.14202,1574
1743.64,0.323102,0.434629,282.689,7.91529,2035
2012.9,0.368809,0.489659,324.163,9.07656,2347
1733.05,0.352272,0.463563,284.176,7.95693,2026
1875.74,0.375755,0.506289,307.764,8.61738,2193
1232.83,0.222607,0.304207,199.073,5.57405,1438
1380.58,0.25093,0.33885,222.602,6.23285,1610
1276.48,0.244713,0.325194,207.151,5.80022,1490
1636.1,0.330309,0.427675,266.674,7.46687,1911
2461.06,0.44657,0.608619,396.773,11.1096,2870
1421.02,0.265438,0.354057,229.926,6.43793,1658
1109.71,0.208782,0.276193,179.775,5.0337,1295
1140.75,0.218636,0.288298,184.571,5.16798,1331
1109.09,0.214925,0.276694,179.391,5.02296,1294
1135.83,0.213895,0.282734,183.531,5.13886,1325
1387,0.255723,0.341087,224.127,6.27556,1618
1448.04,0.278349,0.372813,234.738,6.57265,1690
1403.04,0.25844,0.350896,226.99,6.35572,1637
1206.38,0.232409,0.307372,195.604,5.47691,1408
1325.35,0.256288,0.337718,215.03,6.02085,1547
1234.58,0.224421,0.302728,199.313,5.58076,1440
1145.49,0.202062,0.279846,184.848,5.17574,1336
1192.98,0.221189,0.297544,193.092,5.40657,1392
1261.75,0.226524,0.311882,204.004,5.71212,1472
1354.3,0.241846,0.33289,218.994,6.13184,1580
1292.72,0.251342,0.335319,210.79,5.90213,1510
1374.41,0.266605,0.362809,224.67,6.29076,1606
1712.52,0.385145,0.48817,283.666,7.94265,2005
1268.77,0.267914,0.342526,208.772,5.84561,1484
1313.52,0.247079,0.331509,212.94,5.96233,1533
1373.14,0.266605,0.353464,222.997,6.24392,1603
1537.17,0.28505,0.383531,248.208,6.94982,1793
1511.42,0.27395,0.376863,244.09,6.83453,1763
1445.64,0.282299,0.375723,235.116,6.58326,1688
2220.36,0.398846,0.556521,359.617,10.0693,2591
1382.71,0.25308,0.34282,223.436,6.25622,1613
1529.4,0.270128,0.377073,247.033,6.91692,1784
1192.42,0.226951,0.295616,192.663,5.39455,1391
1611.89,0.360661,0.468442,268.757,7.52521,1889
1300.87,0.284106,0.368878,216.415,6.05961,1524
2038.11,0.454448,0.579774,338.381,9.47467,2387
1992.14,0.426204,0.559005,329.643,9.23,2332
1334.51,0.244875,0.333199,215.863,6.04417,1557
1271.15,0.235964,0.317668,205.544,5.75525,1483
1320.19,0.243731,0.325941,213.269,5.97154,1540
1273.15,0.23432,0.314578,205.55,5.7554,1485
2077.33,2.04516,1.91504,463.721,12.9842,2558
2244.93,2.12989,1.65212,463.314,12.9728,2725
2284.09,2.32915,2.13635,514.05,14.3934,2817
1971.38,1.96142,1.85686,452.142,12.66,2440
2296.66,2.08198,1.6311,460.728,12.9004,2774
1193.84,1.18296,1.08235,264.493,7.40581,1468
1065.15,1.02508,0.940472,234.326,6.56112,1308
2786.85,2.96499,2.78034,663.817,18.5869,3475
2080.36,2.10849,1.96444,467.482,13.0895,2565
1221.88,1.14887,1.09513,264.475,7.4053,1496
1518.73,1.41631,1.3442,327.341,9.16555,1858
2100.3,2.06213,1.94768,459.815,12.8748,2577
1448.83,1.51365,1.37619,333.931,9.35006,1795
2259.05,2.22498,2.12778,507.386,14.2068,2785
2024.87,1.9588,1.54913,433.481,12.1375,2474
2481.02,2.41407,2.26697,534.338,14.9615,3035
2369.03,2.25725,2.14313,515.142,14.424,2903
2295.7,2.21551,2.12674,505.8,14.1624,2820
2205.42,2.36088,2.1483,505.904,14.1653,2730
1903.68,1.89965,1.7703,422.81,11.8387,2342
2224.22,2.02688,1.97411,478.385,13.3948,2720
1070.2,1.00614,0.938891,229.43,6.42404,1308
1390.75,1.28687,1.21149,300.339,8.40949,1702
2397.9,2.20969,2.12626,508.528,14.2388,2925
1415.08,1.3663,1.3127,313.465,8.77701,1740
1786.97,0.589268,0.561785,302.414,8.46759,2099
1234.3,0.439131,0.405184,211.917,5.93368,1453
2069.21,0.739983,0.683644,354.442,9.92439,2435
2982.65,0.978104,0.92109,504.325,14.1211,3503
1641.48,0.527779,0.498211,275.775,7.72171,1926
1482.45,0.468686,0.447171,248.67,6.96275,1739
2203.91,0.709889,0.674028,372.278,10.4238,2588
1361.35,0.410528,0.398148,227.477,6.36934,1596
1508,0.444265,0.42688,251.1,7.0308,1767
1811.52,0.591847,0.554916,304.802,8.53445,2126
2205.16,0.721243,0.684864,372.993,10.4438,2590
2384.56,0.808079,0.758775,407.463,11.409,2805
2013.47,0.649646,0.599975,338.791,9.48616,2363
2216.92,0.818628,0.726614,380.869,10.6643,2610
1519.86,0.485523,0.467113,256.022,7.16862,1784
1363.91,0.462045,0.429135,231.712,6.48794,1603
1424.16,0.474956,0.449573,242.133,6.77974,1674
2941.73,0.934805,0.870255,493.644,13.822,3451
2550.96,0.679621,0.673143,417.015,11.6764,2981
2936.29,1.12024,1.01226,508.348,14.2337,3461
1605.72,0.511617,0.48342,270.705,7.57974,1885
1624.75,0.488683,0.473638,270.71,7.57989,1904
1244.1,0.409063,0.381191,209.252,5.85907,1460
1487.74,0.480388,0.456654,250.31,7.00868,1746
1821.92,0.592201,0.560134,307.32,8.60497,2139
1318.54,0.507542,0.463439,229.079,6.4142,1555
1340.25,0.505945,0.465447,233.247,6.53091,1581
2144.71,0.596334,0.580468,353.223,9.89025,2509
2310.99,0.729278,0.681021,387.746,10.8569,2711
1612.82,0.521223,0.506128,273.497,7.65793,1895
1775.59,0.69952,0.613066,309.437,8.66424,2095
1694.78,0.661839,0.580965,294.723,8.25223,1999
1694.2,0.588154,0.545905,289.56,8.10768,1993
1280.34,0.485991,0.435106,221.539,6.2031,1509
1934.5,0.688351,0.633506,332.856,9.31997,2278
