S,I,X,R,D,N
778.987,0.537126,0.657615,323.753,9.06508,1113
1279.94,0.882523,1.08049,532.196,14.9015,1829
1051.44,0.724995,0.887625,436.722,12.2282,1502
1213.93,0.837055,1.02482,504.093,14.1146,1734
1275.49,0.879495,1.07678,529.718,14.8321,1822
2108.35,1.45364,1.77968,876.864,24.5522,3013
1890.22,1.30329,1.59565,785.873,22.0044,2701
1367.17,0.94272,1.15419,567.838,15.8995,1953
1885.69,1.30021,1.59188,783.482,21.9375,2694
1497.62,1.0326,1.26423,622.653,17.4343,2140
1188.68,0.819632,1.00349,493.673,13.8228,1698
1554.13,1.07163,1.31201,645.418,18.0717,2220
1367.19,0.94272,1.15419,567.816,15.8988,1953
1960.14,1.35158,1.65477,814.057,22.7936,2800
1794.98,1.23771,1.51535,745.397,20.8711,2564
1941.84,1.33876,1.6391,807.573,22.6121,2775
1221.62,0.842359,1.03132,507.301,14.2044,1745
1093.53,0.754035,0.923181,454.083,12.7143,1562
1644.47,1.13393,1.38829,682.89,19.1209,2349
1848.87,1.27486,1.56084,767.799,21.4984,2641
1081.59,0.745797,0.913093,449.172,12.5768,1545
1265.01,0.872264,1.06793,525.344,14.7096,1807
1499.51,1.03396,1.2659,622.751,17.437,2142
1706.68,1.17669,1.44064,709.825,19.8751,2439
1880.5,1.29661,1.58746,781.729,21.8884,2687
1101.88,0.759773,0.930204,457.619,12.8133,1574
1424.59,0.982287,1.20263,591.659,16.5665,2035
1642.99,1.13287,1.38699,682.382,19.1067,2347
1418.29,0.977967,1.19734,589.044,16.4932,2026
1535.21,1.05858,1.29604,637.587,17.8524,2193
1006.66,0.694113,0.849814,418.089,11.7065,1438
1127.07,0.777141,0.951466,468.091,13.1065,1610
1042.58,0.718826,0.880063,433.675,12.1429,1490
1337.82,0.922482,1.12941,555.572,15.556,1911
2009.09,1.3853,1.69604,834.467,23.3651,2870
1160.67,0.800309,0.979832,482.049,13.4974,1658
906.571,0.625104,0.765326,376.496,10.5419,1295
931.769,0.642478,0.786596,386.967,10.8351,1331
905.861,0.624611,0.764722,376.216,10.534,1294
927.57,0.639581,0.783049,385.221,10.7862,1325
1132.67,0.780996,0.956188,470.424,13.1719,1618
1183.07,0.815769,0.998761,491.353,13.7579,1690
1145.98,0.79019,0.967443,475.937,13.3262,1637
985.676,0.679661,0.832119,409.35,11.4618,1408
1082.98,0.746757,0.914267,449.766,12.5935,1547
1008.06,0.695078,0.850995,418.674,11.7229,1440
935.262,0.644885,0.789543,388.428,10.876,1336
974.461,0.671917,0.822638,404.712,11.3319,1392
1030.45,0.710521,0.869902,427.982,11.9835,1472
1106.07,0.762659,0.933735,459.376,12.8625,1580
1057.07,0.728885,0.892387,439.013,12.2924,1510
1124.29,0.775234,0.949133,466.915,13.0736,1606
1403.02,0.967328,1.18431,583.495,16.3379,2005
1038.87,0.716337,0.877029,431.459,12.0809,1484
1073.18,0.739981,0.905973,445.697,12.4795,1533
1122.17,0.773767,0.947338,466.056,13.0496,1603
1255.15,0.865453,1.05959,521.325,14.5971,1793
1234.18,0.851,1.04189,512.573,14.352,1763
1181.7,0.814827,0.997608,490.747,13.7409,1688
1813.83,1.25069,1.53124,753.296,21.0923,2591
1129.16,0.778575,0.953223,468.982,13.1315,1613
1248.87,0.861125,1.05429,518.688,14.5233,1784
973.752,0.671422,0.822034,404.431,11.3241,1391
1322.4,0.911866,1.11642,549.196,15.3775,1889
1066.88,0.735675,0.900701,443.073,12.406,1524
1671.05,1.15228,1.41076,693.958,19.4308,2387
1632.53,1.12571,1.37823,677.981,18.9835,2332
1089.97,0.751561,0.920149,452.68,12.675,1557
1038.17,0.715841,0.876416,431.165,12.0726,1483
1078.06,0.743341,0.910086,447.753,12.5371,1540
1039.57,0.716805,0.877597,431.749,12.089,1485
1790.85,1.23502,1.51207,743.587,20.8204,2558
1907.29,1.31525,1.61029,792.591,22.1926,2725
1972.17,1.36008,1.66518,818.877,22.9286,2817
1707.85,1.17777,1.44198,709.661,19.8705,2440
1941.56,1.33884,1.63918,806.873,22.5924,2774
1027.73,0.708757,0.867754,426.742,11.9488,1468
915.717,0.631507,0.773172,380.232,10.6465,1308
2432.32,1.67737,2.05365,1010.65,28.2983,3475
1795.76,1.23842,1.51624,745.612,20.8771,2565
1047.34,0.722282,0.884308,434.874,12.1765,1496
1300.75,0.897036,1.09826,540.127,15.1236,1858
1804.14,1.24418,1.52328,749.114,20.9752,2577
1256.39,0.866431,1.0608,522.067,14.6179,1795
1949.26,1.34421,1.64575,810.069,22.6819,2785
1731.64,1.19415,1.46203,719.552,20.1475,2474
2124.79,1.46531,1.79402,882.247,24.7029,3035
2032.36,1.40154,1.71595,843.891,23.6289,2903
1973.69,1.36104,1.66636,820.315,22.9688,2820
1910.82,1.31769,1.61329,794.021,22.2326,2730
1639.6,1.13072,1.38437,680.82,19.063,2342
1903.67,1.31274,1.60722,791.251,22.155,2720
915.712,0.631494,0.773155,380.237,10.6466,1308
1191.55,0.821719,1.00605,494.769,13.8535,1702
2047.75,1.41217,1.72895,850.3,23.8084,2925
1218.15,0.840073,1.02853,505.817,14.1629,1740
1469.46,1.01326,1.24056,610.197,17.0855,2099
1017.22,0.701424,0.858769,422.39,11.8269,1453
1704.7,1.17548,1.43917,707.862,19.8201,2435
2452.35,1.69101,2.07034,1018.37,28.5144,3503
1348.33,0.929728,1.13828,559.926,15.6779,1926
1217.42,0.839457,1.02776,505.562,14.1557,1739
1811.79,1.24932,1.52956,752.361,21.0661,2588
1117.32,0.770436,0.943263,463.976,12.9913,1596
1237.02,0.852973,1.04431,513.701,14.3836,1767
1488.34,1.02627,1.25649,618.07,17.306,2126
1812.53,1.24971,1.53004,753.589,21.1005,2590
1963.76,1.35411,1.65787,815.401,22.8312,2805
1654.26,1.14068,1.39656,686.965,19.235,2363
1826.58,1.25942,1.54193,759.354,21.2619,2610
1248.92,0.861183,1.05437,518.639,14.5219,1784
1122.22,0.773825,0.94741,466.007,13.0482,1603
1171.93,0.808095,0.989369,486.649,13.6262,1674
2415.04,1.66511,2.0386,1004.14,28.1159,3451
2085.98,1.43815,1.76077,867.533,24.2909,2981
2422.12,1.67002,2.04463,1006.97,28.195,3461
1319.65,0.909952,1.11408,547.987,15.3436,1885
1332.93,0.919106,1.12528,553.523,15.4986,1904
1022.11,0.704785,0.862883,424.44,11.8843,1460
1222.32,0.842838,1.0319,507.596,14.2127,1746
1497.46,1.03256,1.26419,621.836,17.4114,2139
1088.25,0.750348,0.918679,452.416,12.6677,1555
1106.84,0.763228,0.934436,459.593,12.8686,1581
1755.75,1.21052,1.48205,730.119,20.4433,2509
1897.87,1.30866,1.60222,788.146,22.0681,2711
1326.18,0.914391,1.1195,551.344,15.4376,1895
1466.21,1.01096,1.23773,609.478,17.0654,2095
1399.48,0.965022,1.1815,581.106,16.271,1999
1394.78,0.961695,1.17742,579.847,16.2357,1993
1056.44,0.728475,0.891887,438.659,12.2825,1509
