S,I,X,R,D,N
391.298,0.0804468,0.0820645,34.5713,0.967995,427
1023.52,0.210291,0.214528,90.5192,2.53454,1117
271.229,0.0557284,0.056851,23.9867,0.671627,296
314.298,0.0645821,0.0658811,27.7934,0.778216,343
667.996,0.137251,0.140016,59.0724,1.65403,729
801.776,0.164736,0.168054,70.9063,1.98538,875
304.215,0.0625041,0.0637624,26.9051,0.753342,332
259.318,0.0532823,0.0543558,22.9321,0.642099,283
361.956,0.0743838,0.0758814,31.9976,0.895932,395
939.246,0.193015,0.1969,83.0386,2.32508,1025
514.979,0.105822,0.107953,45.5327,1.27491,562
201.623,0.0414818,0.0423133,17.7952,0.498267,220
602.112,0.123863,0.12635,53.1493,1.48818,657
844.976,0.173828,0.177318,74.5846,2.08837,922
814.732,0.167603,0.170971,71.9159,2.01365,889
593.853,0.122147,0.124601,52.4326,1.46811,648
4178.5,0.858655,0.875943,369.423,10.3438,4560
1287.45,0.264567,0.269893,113.824,3.18707,1405
481.983,0.0990336,0.101028,42.6231,1.19345,526
963.097,0.197943,0.201926,85.1198,2.38336,1051
481.072,0.0988522,0.100843,42.5368,1.19103,525
13329,2.73899,2.79414,1178.43,32.996,14546
951.167,0.19547,0.199406,84.0834,2.35434,1038
543.393,0.111671,0.113919,48.0362,1.34501,593
783.473,0.161005,0.164246,69.2621,1.93934,855
527.821,0.108479,0.110662,46.6537,1.3063,576
111.795,0.0229761,0.0234385,9.88167,0.276687,122
407.775,0.0838032,0.0854901,36.0459,1.00929,445
917.253,0.18849,0.192285,81.0957,2.27068,1001
492.082,0.101131,0.103167,43.4959,1.21789,537
1010.73,0.207709,0.211891,89.3502,2.50181,1103
715.664,0.147073,0.150032,63.267,1.77148,781
531.483,0.109226,0.111425,46.9805,1.31545,580
426.094,0.0875549,0.0893185,37.6747,1.05489,465
539.72,0.110907,0.11314,47.7198,1.33615,589
892.513,0.183404,0.187098,78.9074,2.20941,974
401.355,0.0824751,0.0841359,35.4848,0.993574,438
371.124,0.0762745,0.0778089,32.803,0.918483,405
341.79,0.0702311,0.0716455,30.2222,0.846222,373
1503.74,0.309046,0.315267,132.914,3.7216,1641
599.295,0.123164,0.125643,52.9734,1.48325,654
2521.81,0.518277,0.528709,222.899,6.24118,2752
657.015,0.135015,0.137733,58.0857,1.6264,717
389.453,0.0800431,0.0816539,34.4219,0.963813,425
315.224,0.0647819,0.0660862,27.8647,0.780211,344
