S,I,X,R,D,N
391.73,0.0969431,0.149121,34.0697,0.953951,427
1024.65,0.253432,0.389856,89.2079,2.49782,1117
271.528,0.0671607,0.103314,23.6392,0.661897,296
314.645,0.0778292,0.119723,27.3907,0.766941,343
668.733,0.165408,0.254447,58.2166,1.63006,729
802.66,0.198532,0.3054,69.8791,1.95661,875
304.551,0.0753276,0.115875,26.5153,0.742429,332
259.604,0.0642136,0.0987782,22.5999,0.632796,283
362.356,0.0896416,0.137893,31.5338,0.882945,395
940.283,0.232604,0.357808,81.8351,2.29138,1025
515.547,0.127528,0.196176,44.8728,1.25644,562
201.845,0.0499827,0.0768808,17.5366,0.491025,220
602.778,0.149251,0.229572,52.3771,1.46656,657
845.91,0.209457,0.322178,73.5008,2.05802,922
815.632,0.201963,0.31065,70.8709,1.98439,889
594.509,0.147187,0.226398,51.671,1.44679,648
4183.11,1.03479,1.59179,364.069,10.1939,4560
1288.88,0.318833,0.490456,112.174,3.14088,1405
482.515,0.119349,0.183593,42.0055,1.17616,526
964.16,0.23854,0.366935,83.8856,2.3488,1051
481.603,0.119131,0.183257,41.9204,1.17377,525
13343.8,3.30084,5.07762,1161.35,32.5178,14546
952.217,0.235565,0.362364,82.8646,2.32021,1038
543.993,0.134575,0.207014,47.3399,1.32552,593
784.338,0.194031,0.298473,68.2582,1.91123,855
528.403,0.130726,0.201092,45.9773,1.28737,576
111.919,0.0276883,0.0425918,9.73841,0.272675,122
408.226,0.100992,0.155353,35.5234,0.994655,445
918.265,0.227153,0.349424,79.9204,2.23777,1001
492.625,0.121875,0.187475,42.8653,1.20023,537
1011.84,0.250314,0.385048,88.0551,2.46554,1103
716.454,0.177237,0.272639,62.3499,1.7458,781
532.07,0.131631,0.202481,46.2994,1.29638,580
426.564,0.105517,0.162314,37.1287,1.0396,465
540.316,0.133657,0.205601,47.0283,1.31679,589
893.498,0.221029,0.34,77.7638,2.17739,974
401.798,0.0993933,0.152894,34.9705,0.979175,438
371.534,0.0919167,0.141392,32.3274,0.905166,405
342.167,0.0846383,0.130198,29.7843,0.83396,373
1505.4,0.372434,0.5729,130.987,3.66765,1641
599.956,0.148426,0.228318,52.2054,1.46175,654
2524.6,0.624581,0.960767,219.667,6.15069,2752
657.74,0.162709,0.250292,57.2438,1.60283,717
389.883,0.0964581,0.148378,33.9228,0.949838,425
315.572,0.0780707,0.120092,27.4607,0.768901,344
5172.12,1.27835,1.96663,451.003,12.6281,5639
3410.18,0.842863,1.29668,297.358,8.32601,3718
3391.83,0.838337,1.28971,295.761,8.28132,3698
3307.47,0.817492,1.25764,288.383,8.07473,3606
1730.78,0.427796,0.658131,150.905,4.22533,1887
3229.5,0.798222,1.22799,281.593,7.88462,3521
2321.47,0.57379,0.882732,202.41,5.66748,2531
4370.5,1.08023,1.66185,381.084,10.6703,4765
4016.46,0.992732,1.52723,350.211,9.80592,4379
5605.96,1.38558,2.13158,488.838,13.6875,6112
2254.51,0.557246,0.857277,196.567,5.50388,2458
1432.69,0.354117,0.544785,124.911,3.49751,1562
2155.45,0.532758,0.819605,187.935,5.26219,2350
2259.09,0.558373,0.859014,196.974,5.51527,2463
4551.18,1.12488,1.73052,396.852,11.1119,4962
2973.59,0.734972,1.13069,259.28,7.25985,3242
1958.25,0.484017,0.744622,170.741,4.78076,2135
1881.2,0.464973,0.715324,164.025,4.59269,2051
3292.78,0.813858,1.25205,287.114,8.03919,3590
1018.26,0.251887,0.387475,88.6219,2.48141,1110
267.871,0.0662707,0.101942,23.3086,0.652641,292
470.603,0.116418,0.179082,40.955,1.14674,513
464.189,0.114841,0.176656,40.3885,1.13088,506
400.875,0.099159,0.152536,34.8959,0.977084,437
384.369,0.0950832,0.146265,33.4526,0.936672,419
570.587,0.141144,0.217119,49.6637,1.39058,622
776.071,0.191972,0.295304,67.5506,1.89142,846
3649.19,0.902657,1.38855,317.629,8.89362,3978
252.277,0.0624148,0.0960097,21.9496,0.614588,275
190.813,0.0472072,0.0726163,16.6027,0.464876,208
347.686,0.0860223,0.132323,30.2484,0.846954,379
293.558,0.0726283,0.11172,25.5422,0.715181,320
