S,I,X,R,D,N
1096.26,0.00583801,0.00382536,16.2776,0.455773,1113
1801.75,0.00960268,0.00629227,26.4972,0.741921,1829
1479.33,0.00787542,0.00516053,22.036,0.617007,1502
1707.94,0.00909652,0.00595996,25.3361,0.70941,1734
1794.48,0.00955207,0.00625923,26.7576,0.749212,1822
2967.02,0.0157775,0.0103379,44.698,1.25154,3013
2660.86,0.0141851,0.00929606,39.0217,1.09261,2701
1923.7,0.0102466,0.00671446,28.4854,0.79759,1953
2653.47,0.0141293,0.00925842,39.401,1.10323,2694
2108.18,0.0112387,0.00736473,30.9309,0.866066,2140
1672.35,0.00890219,0.00583303,24.9389,0.69829,1698
2186.5,0.011643,0.00762844,32.5669,0.911874,2220
1923.5,0.0102397,0.00670958,28.6806,0.803057,1953
2757.77,0.0146812,0.00962051,41.0605,1.14969,2800
2525.43,0.0134453,0.00881061,37.5017,1.05005,2564
2732.87,0.0145403,0.00952694,40.9607,1.1469,2775
1718.87,0.00915799,0.00600035,25.4023,0.711265,1745
1538.68,0.00820007,0.00537294,22.6707,0.63478,1562
2313.69,0.0123208,0.00807348,34.3275,0.961169,2349
2601.16,0.0138482,0.00907343,38.7302,1.08445,2641
1521.72,0.00810219,0.00530892,22.6371,0.633839,1545
1779.74,0.00947564,0.00620911,26.5058,0.742161,1807
2109.66,0.0112313,0.00735893,31.4419,0.880374,2142
2401.82,0.0127749,0.00837032,36.1486,1.01216,2439
2647.4,0.0141243,0.00925562,38.4974,1.07793,2687
1549.87,0.00823808,0.00539781,23.4602,0.656886,1574
2003.74,0.0106486,0.0069769,30.3895,0.850906,2035
2310.85,0.0122763,0.00804381,35.1425,0.98399,2347
1995.09,0.0106098,0.00695178,30.052,0.841455,2026
2159.53,0.0114819,0.00752363,32.537,0.911037,2193
1415.88,0.00752281,0.00492912,21.5048,0.602133,1438
1585.21,0.00842097,0.00551788,24.1026,0.674872,1610
1467.14,0.00779686,0.00510905,22.2224,0.622227,1490
1881.75,0.010003,0.00655441,28.4392,0.796296,1911
2825.74,0.0150113,0.00983562,43.0257,1.20472,2870
1632.5,0.00867356,0.00568391,24.7915,0.694163,1658
1275.1,0.00677638,0.00444005,19.3441,0.541635,1295
1310.54,0.00696434,0.00456324,19.8888,0.556885,1331
1274.11,0.00677012,0.00443582,19.3383,0.541472,1294
1304.62,0.00693161,0.00454218,19.8154,0.55483,1325
1593.12,0.00846578,0.00554682,24.1857,0.677199,1618
1664.1,0.00884489,0.00579558,25.1814,0.70508,1690
1611.87,0.00856563,0.00561272,24.4338,0.684146,1637
1386.42,0.00736985,0.00482901,20.9758,0.587322,1408
1523.29,0.00809819,0.00530593,23.0473,0.645323,1547
1417.84,0.00753403,0.00493644,21.5431,0.603208,1440
1315.44,0.00698999,0.00457978,19.9849,0.559577,1336
1370.6,0.00728282,0.00477201,20.8028,0.582479,1392
1449.35,0.00770131,0.00504606,22.0233,0.616653,1472
1555.67,0.00826676,0.00541603,23.6508,0.662222,1580
1486.88,0.00790415,0.00517904,22.4811,0.629471,1510
1581.44,0.00840861,0.00550931,23.8787,0.668604,1606
1974.52,0.0105032,0.00688196,29.6316,0.829686,2005
1461.39,0.00777204,0.00509276,21.9772,0.615362,1484
1509.46,0.00802194,0.00525634,22.8868,0.640829,1533
1578.38,0.00838753,0.00549626,23.9314,0.670079,1603
1765.4,0.00938022,0.00614599,26.8335,0.751337,1793
1735.88,0.00922426,0.00604391,26.3624,0.738147,1763
1662.16,0.008835,0.00578919,25.1255,0.703513,1688
2551.2,0.013558,0.0088825,38.6953,1.08347,2591
1588.17,0.00843891,0.00552884,24.1439,0.67603,1613
1756.54,0.00933208,0.00611479,26.7003,0.747608,1784
1369.59,0.00727746,0.0047684,20.8108,0.582703,1391
1860.41,0.00990185,0.00648756,27.7951,0.778262,1889
1500.92,0.00798692,0.00523321,22.4367,0.628229,1524
2350.78,0.0125046,0.0081944,35.2104,0.985891,2387
2296.54,0.0122162,0.00800469,34.4711,0.96519,2332
1533.06,0.00814516,0.00533733,23.2729,0.651642,1557
1460.18,0.00775947,0.00508376,22.1821,0.6211,1483
1516.29,0.00805488,0.00527821,23.0508,0.645422,1540
1462.13,0.00776795,0.00508998,22.2306,0.622456,1485
2521.42,0.0134935,0.00884244,35.5627,0.995756,2558
2686.25,0.0143838,0.00942505,37.6675,1.05469,2725
2776.78,0.0148627,0.00973917,39.0975,1.09473,2817
2405.39,0.0128805,0.00844111,33.6477,0.942134,2440
2734.19,0.0146268,0.00958517,38.6997,1.08359,2774
1447.01,0.0077429,0.00507411,20.4044,0.571323,1468
1289.27,0.00689851,0.0045205,18.2049,0.509737,1308
3426.16,0.0183641,0.0120344,47.4805,1.32945,3475
2528.39,0.0135329,0.00886809,35.5873,0.996444,2565
1474.42,0.00788307,0.00516594,20.9842,0.587557,1496
1831.12,0.00978676,0.00641313,26.136,0.731807,1858
2539.81,0.0135789,0.00889807,36.1539,1.01231,2577
1769.62,0.00947924,0.00621194,24.6689,0.690729,1795
2745.17,0.0146891,0.00962612,38.7217,1.08421,2785
2439.18,0.0130739,0.00856732,33.8509,0.947826,2474
2990.9,0.0159797,0.0104712,42.8688,1.20033,3035
2861.03,0.0152953,0.0100223,40.8033,1.14249,2903
2779.46,0.0148656,0.00974076,39.4113,1.10352,2820
2691.24,0.0144129,0.00944497,37.6833,1.05513,2730
2308.45,0.0123523,0.00809422,32.6189,0.91333,2342
2680.54,0.0143235,0.00938623,38.36,1.07408,2720
1289.08,0.00689077,0.00451539,18.3894,0.514903,1308
1677.43,0.00896706,0.00587638,23.8896,0.668908,1702
2882.33,0.0153922,0.0100865,41.4878,1.16166,2925
1715.09,0.00917748,0.00601396,24.22,0.678159,1740
2067.71,0.0110204,0.00722109,30.4185,0.851717,2099
1431.45,0.00763317,0.00500132,20.9487,0.586564,1453
2398.87,0.01279,0.00838125,35.1236,0.983461,2435
3450.68,0.0183883,0.0120486,50.8646,1.42421,3503
1897.17,0.0101081,0.00662344,28.0243,0.784681,1926
1712.96,0.009126,0.00597977,25.318,0.708903,1739
2549.4,0.0135881,0.00890378,37.5276,1.05077,2588
1572.1,0.00837496,0.00548778,23.2327,0.650516,1596
1740.52,0.00927184,0.0060755,25.7446,0.720847,1767
2094.2,0.0111591,0.00731193,30.917,0.865675,2126
2551.53,0.0136026,0.00891324,37.4018,1.04725,2590
2763.38,0.0147352,0.0096547,40.466,1.13305,2805
2327.68,0.0124033,0.0081277,34.3396,0.961508,2363
2571.44,0.0137165,0.00898867,37.4888,1.04969,2610
1757.34,0.00936481,0.00613636,25.9192,0.725737,1784
1579.16,0.00841796,0.00551598,23.1819,0.649095,1603
1649.09,0.00879,0.00575991,24.22,0.67816,1674
3399.52,0.0181158,0.0118695,50.0491,1.40137,3451
2935.82,0.015623,0.0102364,43.9218,1.22981,2981
3409.76,0.0181843,0.0119157,49.8135,1.39478,3461
1856.84,0.00989422,0.00648349,27.3744,0.766484,1885
1875.36,0.00998646,0.0065435,27.8479,0.779742,1904
1438.14,0.00766138,0.00502022,21.2524,0.595066,1460
1719.88,0.00916523,0.00600502,25.3916,0.710966,1746
2107.04,0.0112276,0.007357,31.0688,0.869926,2139
1532.06,0.00817236,0.00535562,22.2989,0.62437,1555
1557.74,0.0083127,0.00544721,22.6112,0.633113,1581
2471.2,0.0131569,0.00862115,36.7522,1.02906,2509
2670.41,0.014227,0.00932227,39.4579,1.10482,2711
1866.87,0.0099534,0.00652218,27.3472,0.765721,1895
2064.33,0.0110209,0.00722228,29.8182,0.834909,2095
1969.7,0.0105143,0.00689012,28.4827,0.797515,1999
1963.53,0.0104729,0.0068624,28.6539,0.802308,1993
1486.84,0.00793556,0.00519981,21.5457,0.603279,1509
