S,I,X,R,D,N
948.236,0.309755,0.299842,159.683,4.47113,1113
1546.77,0.786871,0.6727,273.126,7.64754,1829
1281.64,0.38671,0.386889,213.61,5.98108,1502
1477.58,0.477078,0.463051,248.523,6.95865,1734
1555.28,0.455525,0.460315,258.566,7.23984,1822
2582.07,0.655129,0.658033,417.914,11.7016,3013
2283.81,1.11763,0.971354,403.794,11.3062,2701
1660.95,0.591727,0.579868,282.955,7.92275,1953
2293.72,0.740386,0.744716,387.937,10.8622,2694
1817.29,0.62621,0.61926,312.707,8.75579,2140
1449.96,0.433796,0.422645,240.448,6.73254,1698
1893.83,0.588615,0.571148,316.158,8.85243,2220
1666.7,0.499602,0.495645,277.532,7.77089,1953
2388.58,0.734793,0.727821,398.794,11.1662,2800
2185.95,0.677321,0.659735,366.452,10.2606,2564
2374.52,0.625725,0.624742,388.36,10.8741,2775
1485.28,0.505788,0.483169,251.682,7.04709,1745
1328.51,0.455197,0.434824,226.265,6.33543,1562
2003.08,0.624608,0.599777,335.305,9.38855,2349
2253.13,0.676168,0.673679,375.99,10.5277,2641
1318.2,0.403051,0.397118,219.845,6.15566,1545
1541.59,0.463979,0.451351,257.286,7.20401,1807
1828.09,0.550104,0.545022,304.291,8.52016,2142
2088.99,0.537632,0.539282,339.43,9.50404,2439
2263.18,1.20118,1.03996,410.098,11.4827,2687
1348.09,0.290812,0.389691,219.098,6.13474,1574
1743.88,0.358983,0.489469,282.364,7.90618,2035
2013.18,0.401504,0.553133,323.798,9.06633,2347
1733.32,0.379053,0.521471,283.829,7.94723,2026
1876.02,0.413007,0.572304,307.386,8.60681,2193
1232.99,0.245634,0.34583,198.848,5.56773,1438
1380.76,0.27723,0.383622,222.349,6.22578,1610
1276.67,0.266378,0.366764,206.908,5.79342,1490
1636.35,0.353478,0.480674,266.354,7.45791,1911
2461.4,0.494724,0.688878,396.32,11.097,2870
1421.22,0.29082,0.398525,229.661,6.43052,1658
1109.87,0.226735,0.311149,179.569,5.02792,1295
1140.92,0.238304,0.322753,184.354,5.16191,1331
1109.26,0.228963,0.30919,179.184,5.01714,1294
1136,0.237061,0.316516,183.318,5.13291,1325
1387.19,0.281474,0.384187,223.872,6.26842,1618
1448.25,0.307304,0.421826,234.46,6.56487,1690
1403.24,0.283922,0.398249,226.729,6.34842,1637
1206.56,0.252266,0.346443,195.374,5.47049,1408
1325.55,0.276744,0.381729,214.778,6.01379,1547
1234.75,0.247183,0.342853,199.088,5.57445,1440
1145.64,0.229454,0.317355,184.64,5.16991,1336
1193.15,0.24648,0.335752,192.87,5.40035,1392
1261.92,0.253638,0.352839,203.772,5.70561,1472
1354.48,0.266843,0.379918,218.748,6.12494,1580
1292.91,0.278791,0.376939,210.539,5.8951,1510
