S,I,X,R,D,N
687.119,0.0537957,0.0897609,414.142,11.596,1113
1129.08,0.0883832,0.147471,680.622,19.0574,1829
927.3,0.0726032,0.121143,558.858,15.648,1502
1070.56,0.0838159,0.13985,645.149,18.0642,1734
1124.89,0.0880778,0.14696,677.898,18.9811,1822
1860.06,0.145666,0.243051,1121.16,31.3925,3013
1667.38,0.130507,0.217761,1005.13,28.1436,2701
1205.74,0.0943954,0.157505,726.661,20.3465,1953
1663.18,0.130213,0.217269,1002.41,28.0674,2694
1321.07,0.103404,0.172536,796.357,22.298,2140
1048.33,0.0820829,0.13696,631.762,17.6893,1698
1370.59,0.107312,0.179055,825.994,23.1278,2220
1205.76,0.0944092,0.157526,726.639,20.3459,1953
1728.7,0.135349,0.22584,1041.77,29.1696,2800
1582.98,0.123936,0.206795,953.975,26.7113,2564
1713.14,0.134148,0.223833,1032.59,28.9126,2775
1077.33,0.0843387,0.140724,649.27,18.1796,1745
964.339,0.0754904,0.12596,581.187,16.2732,1562
1450.25,0.113543,0.189455,873.973,24.4712,2349
1630.52,0.127662,0.213011,982.626,27.5135,2641
953.866,0.0746834,0.124613,574.84,16.0955,1545
1115.61,0.0873493,0.145746,672.327,18.8252,1807
1322.45,0.103544,0.172767,796.961,22.3149,2142
1505.72,0.117913,0.196744,907.555,25.4115,2439
1658.72,0.129808,0.216596,999.933,27.9981,2687
971.805,0.0761142,0.127,585.595,16.3967,1574
1256.45,0.0984122,0.164205,757.086,21.1984,2035
1449.09,0.113508,0.189393,873.157,24.4484,2347
1250.86,0.0979652,0.163456,753.77,21.1056,2026
1353.98,0.106039,0.176933,815.896,22.8451,2193
887.853,0.0695447,0.116037,534.982,14.9795,1438
994.05,0.0778644,0.129918,598.971,16.7712,1610
919.856,0.0720462,0.120212,554.428,15.524,1490
1179.88,0.0924101,0.154189,710.97,19.9072,1911
1771.98,0.1388,0.231593,1067.75,29.8971,2870
1023.66,0.080182,0.133786,616.851,17.2718,1658
799.551,0.0626244,0.104493,481.791,13.4902,1295
821.773,0.0643661,0.107398,495.19,13.8653,1331
798.943,0.0625785,0.104416,481.411,13.4795,1294
818.08,0.0640774,0.106916,492.946,13.8025,1325
998.984,0.0782501,0.130561,601.953,16.8547,1618
1043.43,0.0817231,0.136362,628.747,17.6049,1690
1010.72,0.0791655,0.132091,609.016,17.0525,1637
869.322,0.0680874,0.113608,523.829,14.6672,1408
955.136,0.0748076,0.124821,575.549,16.1154,1547
889.083,0.0696411,0.116197,535.731,15.0005,1440
824.875,0.0646114,0.107807,497.036,13.917,1336
859.446,0.067319,0.112323,517.874,14.5005,1392
908.836,0.0711864,0.118777,547.64,15.3339,1472
975.514,0.0764108,0.127492,587.823,16.459,1580
932.3,0.0730191,0.121835,561.776,15.7297,1510
991.572,0.0776605,0.129578,597.491,16.7297,1606
1237.77,0.0969263,0.161727,746.083,20.8903,2005
916.231,0.0717541,0.119724,552.118,15.4593,1484
946.502,0.0741359,0.123699,570.331,15.9693,1533
989.709,0.0775192,0.129343,596.386,16.6988,1603
1107.03,0.0867127,0.144683,667.059,18.6777,1793
1088.51,0.0852624,0.142263,655.896,18.3651,1763
1042.2,0.0816266,0.136198,627.998,17.584,1688
1599.75,0.125304,0.209075,963.929,26.99,2591
995.891,0.0780074,0.130157,600.098,16.8027,1613
1101.47,0.0862779,0.143957,663.717,18.5841,1784
858.819,0.067269,0.112241,517.511,14.4903,1391
1166.27,0.0913245,0.152381,702.805,19.6785,1889
940.911,0.0736788,0.122937,567.016,15.8764,1524
1473.74,0.115408,0.192564,888.086,24.8664,2387
1439.79,0.11275,0.188129,867.618,24.2933,2332
961.325,0.0752981,0.125637,579.255,16.2191,1557
915.634,0.0717197,0.119667,551.727,15.4483,1483
950.812,0.0744757,0.124265,572.947,16.0425,1540
916.862,0.0718174,0.119828,552.477,15.4693,1485
1579.06,0.123499,0.206072,951.952,26.6547,2558
1682.05,0.131537,0.219483,1014.21,28.3977,2725
1738.93,0.135998,0.226928,1048.35,29.3538,2817
1506.12,0.117777,0.196526,908.139,25.4279,2440
1712.32,0.133931,0.223474,1032.42,28.9076,2774
906.205,0.0708755,0.118265,546.309,15.2966,1468
