S,I,X,R,D,N
391.683,0.0876356,0.132975,34.1409,0.955944,427
1024.53,0.229096,0.347641,89.394,2.50303,1117
271.495,0.060713,0.0921266,23.6885,0.663278,296
314.606,0.0703558,0.106759,27.4479,0.768541,343
668.652,0.149526,0.226895,58.3381,1.63347,729
802.563,0.179469,0.272331,70.0249,1.9607,875
304.514,0.0680944,0.103328,26.5707,0.743978,332
259.573,0.058048,0.0880824,22.647,0.634117,283
362.312,0.081035,0.122962,31.5996,0.884789,395
940.169,0.21027,0.319065,82.0059,2.29617,1025
515.484,0.115284,0.174934,44.9665,1.25906,562
201.821,0.0451841,0.0685572,17.5733,0.492053,220
602.704,0.134923,0.204717,52.4867,1.46963,657
845.806,0.189349,0.287297,73.6547,2.06233,922
815.533,0.182574,0.277017,71.0192,1.98854,889
594.436,0.133056,0.201887,51.7791,1.44982,648
4182.6,0.935433,1.41943,364.829,10.2152,4560
1288.72,0.288221,0.437348,112.409,3.14744,1405
482.457,0.107889,0.163713,42.0932,1.17861,526
964.043,0.215636,0.327204,84.0608,2.3537,1051
481.545,0.107693,0.163414,42.0079,1.17622,525
13342.1,2.98391,4.52781,1163.77,32.5857,14546
952.101,0.212948,0.323127,83.0376,2.32505,1038
543.927,0.121654,0.184598,47.4387,1.32828,593
784.243,0.175402,0.266155,68.4007,1.91522,855
528.339,0.118175,0.179318,46.0733,1.29005,576
111.905,0.02503,0.03798,9.75874,0.273245,122
408.176,0.0912947,0.138531,35.5976,0.996732,445
918.153,0.205344,0.311589,80.0872,2.24244,1001
492.565,0.110172,0.167175,42.9548,1.20274,537
1011.72,0.226281,0.343356,88.2389,2.47069,1103
716.367,0.160221,0.243118,62.4801,1.74944,781
532.005,0.118992,0.180557,46.3961,1.29909,580
426.512,0.0953848,0.144738,37.2062,1.04177,465
540.25,0.120824,0.183338,47.1264,1.31954,589
893.389,0.199805,0.303185,77.9262,2.18193,974
401.749,0.0898498,0.136339,35.0435,0.981219,438
371.489,0.0830914,0.126082,32.3949,0.907057,405
342.125,0.0765127,0.1161,29.8465,0.835701,373
1505.22,0.336676,0.510867,131.261,3.67531,1641
599.883,0.134174,0.203596,52.3144,1.4648,654
2524.29,0.564613,0.856737,220.126,6.16353,2752
657.66,0.147086,0.22319,57.3633,1.60617,717
389.835,0.0871974,0.132312,33.9936,0.951822,425
315.534,0.0705746,0.107089,27.5181,0.770506,344
5171.49,1.15559,1.75365,451.942,12.6544,5639
3409.76,0.76193,1.15625,297.977,8.34335,3718
3391.42,0.757832,1.15004,296.377,8.29856,3698
3307.06,0.738983,1.12144,288.984,8.09155,3606
1730.57,0.386717,0.586857,151.219,4.23413,1887
3229.1,0.721571,1.095,282.18,7.90103,3521
2321.18,0.518685,0.787134,202.831,5.67928,2531
4369.97,0.976499,1.48188,381.877,10.6926,4765
4015.97,0.897395,1.36184,350.941,9.82634,4379
5605.28,1.25252,1.90074,489.855,13.716,6112
2254.24,0.503731,0.764436,196.976,5.51534,2458
1432.52,0.320112,0.485786,125.171,3.5048,1562
2155.19,0.481597,0.730844,188.327,5.27314,2350
2258.82,0.504754,0.765985,197.384,5.52675,2463
4550.63,1.01685,1.54311,397.678,11.135,4962
