S,I,X,R,D,N
1077.03,0.87853,0.60167,33.5502,0.939405,1113
1770.05,1.44528,0.990614,54.9792,1.53942,1829
1453.46,1.18502,0.811098,45.2732,1.26765,1502
1678.06,1.3688,0.936695,52.1703,1.46077,1734
1763.11,1.43735,0.983589,54.9295,1.53803,1822
2914.89,2.37375,1.62683,91.5475,2.56333,3013
2614,2.13511,1.46341,81.1341,2.27176,2701
1890.04,1.54207,1.05565,58.723,1.64424,1953
2606.98,2.12645,1.45616,81.1658,2.27264,2694
2071.1,1.69151,1.15959,64.2538,1.79911,2140
1643.11,1.33961,0.916605,51.2041,1.43371,1698
2148.27,1.75173,1.19878,66.9105,1.87349,2220
1889.87,1.54098,1.0544,58.8847,1.64877,1953
2709.54,2.20944,1.51184,84.3723,2.36242,2800
2481.25,2.0237,1.38476,77.1841,2.16116,2564
2684.83,2.18775,1.49948,84.1289,2.35561,2775
1688.81,1.37818,0.943138,52.4016,1.46724,1745
1511.75,1.23399,0.844605,46.8615,1.31212,1562
2273.23,1.85392,1.2687,70.6669,1.97867,2349
2555.68,2.08393,1.42597,79.5798,2.22823,2641
1495.11,1.21909,0.834259,46.5303,1.30285,1545
1748.61,1.42602,0.975777,54.465,1.52502,1807
2072.77,1.6901,1.15649,64.573,1.80804,2142
2359.66,1.92216,1.31728,74.0325,2.07291,2439
2600.8,2.12657,1.45767,80.3699,2.25036,2687
1522.83,1.2393,0.847709,47.7436,1.33682,1574
1968.81,1.60181,1.09569,61.7676,1.72949,2035
2270.49,1.84666,1.26303,71.4036,1.9993,2347
1960.24,1.59608,1.09178,61.3526,1.71787,2026
2121.79,1.72736,1.18164,66.437,1.86023,2193
1391.18,1.13156,0.774022,43.6896,1.22331,1438
1557.56,1.26683,0.866486,48.9377,1.37026,1610
1441.39,1.17288,0.803807,45.3662,1.27025,1490
1848.94,1.50514,1.0295,57.9053,1.62135,1911
2776.45,2.25788,1.54432,87.2994,2.44438,2870
1604.01,1.30504,0.892574,50.3793,1.41062,1658
1252.86,1.01929,0.697218,39.3211,1.10099,1295
1287.68,1.04757,0.716568,40.4242,1.13188,1331
1251.88,1.01827,0.696587,39.3072,1.1006,1294
1281.88,1.04297,0.713323,40.2399,1.12672,1325
1565.32,1.27342,0.870957,49.1559,1.37637,1618
1635.05,1.33065,0.910121,51.2737,1.43566,1690
1583.75,1.28869,0.881419,49.6887,1.39128,1637
1362.22,1.10866,0.758381,42.7161,1.19605,1408
1496.72,1.21823,0.833228,46.9159,1.31364,1547
1393.11,1.1333,0.77514,43.7582,1.22523,1440
1292.49,1.05142,0.719115,40.6016,1.13685,1336
1346.68,1.09566,0.749366,42.2892,1.1841,1392
1424.07,1.15843,0.792401,44.7316,1.25249,1472
1528.54,1.24338,0.850465,48.02,1.34456,1580
1460.95,1.18913,0.813368,45.7708,1.28158,1510
1553.85,1.26499,0.865215,48.6612,1.36251,1606
1939.85,1.58025,1.0831,60.786,1.70201,2005
1435.87,1.16913,0.799815,44.9062,1.25737,1484
1483.13,1.20677,0.825441,46.5366,1.30302,1533
1550.86,1.26188,0.863176,48.6568,1.36239,1603
1734.59,1.411,0.965035,54.51,1.52628,1793
1705.62,1.38727,0.94901,53.5482,1.49935,1763
1633.17,1.32923,0.9092,51.1604,1.43249,1688
2506.68,2.03948,1.39493,78.6819,2.20309,2591
1560.45,1.26939,0.868175,49.041,1.37315,1613
1725.88,1.40396,0.960273,54.2378,1.51866,1784
1345.7,1.09472,0.748773,42.2736,1.18366,1391
1827.9,1.48957,1.01912,56.9947,1.59585,1889
1474.71,1.2016,0.82214,45.9814,1.28748,1524
2309.73,1.88176,1.28732,72.0801,2.01824,2387
2256.47,1.83788,1.25744,70.4657,1.97304,2332
1506.3,1.22541,0.838164,47.308,1.32462,1557
1434.72,1.16725,0.798329,45.0534,1.26149,1483
1489.84,1.21205,0.828981,46.8094,1.31066,1540
1436.64,1.16865,0.79935,45.1271,1.26356,1485
2477.12,2.03194,1.39124,75.3428,2.1096,2558
2638.85,2.16587,1.48456,80.2564,2.24718,2725
2727.97,2.23788,1.53235,82.9417,2.32237,2817
2362.93,1.93969,1.32954,71.7897,2.01011,2440
2685.99,2.20235,1.50964,82,2.296,2774
1421.57,1.16602,0.798325,43.257,1.2112,1468
1266.61,1.03875,0.711205,38.5556,1.07956,1308
3365.65,2.76579,1.89576,101.833,2.85133,3475
2483.96,2.0378,1.3953,75.4946,2.11385,2565
1448.53,1.18696,0.812606,44.229,1.23841,1496
1798.97,1.4735,1.00879,55.0078,1.54022,1858
2495.22,2.04447,1.39972,76.1988,2.13357,2577
1738.38,1.4275,0.978377,52.7369,1.47663,1795
2696.75,2.21204,1.51613,82.216,2.30205,2785
2396.11,1.96879,1.34945,72.5377,2.03105,2474
2938.42,2.40576,1.64676,90.011,2.52031,3035
2810.83,2.30275,1.57644,85.8908,2.40494,2903
2730.45,2.23791,1.53398,83.4411,2.33635,2820
2643.75,2.17034,1.48757,80.3445,2.24965,2730
2267.88,1.85993,1.27343,69.0538,1.93351,2342
2633.32,2.15639,1.47804,80.7839,2.26195,2720
1266.46,1.03753,0.710259,38.7095,1.08387,1308
1647.97,1.35025,0.924333,50.3431,1.40961,1702
2831.78,2.31744,1.58615,86.8876,2.43285,2925
1684.94,1.38187,0.946201,51.2908,1.43614,1740
2031.51,1.65851,1.13511,62.9331,1.76213,2099
1406.39,1.14905,0.786437,43.4556,1.21676,1453
2356.86,1.92543,1.31778,72.8528,2.03988,2435
3390.31,2.76734,1.89405,105.089,2.9425,3503
1863.98,1.52139,1.04114,57.8405,1.61953,1926
1682.98,1.37344,0.939935,52.2428,1.4628,1739
2504.78,2.04519,1.39959,77.6036,2.1729,2588
1544.59,1.26044,0.862637,47.9431,1.34241,1596
1710.07,1.39549,0.955035,53.0893,1.4865,1767
2057.54,1.67941,1.14948,63.8442,1.78764,2126
2506.62,2.04744,1.40357,77.754,2.17711,2590
2715,2.21814,1.51806,83.9183,2.34971,2805
2286.96,1.86696,1.27772,70.9108,1.9855,2363
2526.19,2.0647,1.41548,78.142,2.18798,2610
1726.58,1.40947,0.964638,53.5486,1.49936,1784
1551.52,1.26719,0.867234,48.0055,1.34415,1603
1620.21,1.32321,0.905604,50.1529,1.40428,1674
3339.7,2.72683,1.8692,103.798,2.90633,3451
2884.24,2.35064,1.61115,90.2695,2.52754,2981
3349.7,2.73725,1.87641,103.783,2.90592,3461
1824.33,1.48912,1.01913,56.5807,1.58426,1885
1842.55,1.50267,1.02821,57.3104,1.60469,1904
1412.98,1.15315,0.789132,43.8476,1.22773,1460
1689.79,1.37934,0.943979,52.4191,1.46774,1746
2070.18,1.69016,1.15667,64.1793,1.79702,2139
1505.07,1.2303,0.843335,46.5488,1.30337,1555
1530.44,1.25144,0.85669,47.1353,1.31979,1581
2427.75,1.97971,1.35709,75.7936,2.12222,2509
2623.7,2.14149,1.46554,81.4108,2.2795,2711
1834.02,1.49821,1.02709,56.8654,1.59223,1895
2027.97,1.65922,1.13751,62.4876,1.74965,2095
1935.16,1.5829,1.08375,59.5081,1.66623,1999
1928.97,1.57664,1.08081,59.6962,1.67149,1993
1460.78,1.19476,0.817912,44.9471,1.25852,1509
2204.95,1.80292,1.23596,68.1,1.9068,2278
1740.58,1.42373,0.974843,53.5179,1.4985,1798
1664.13,1.36145,0.932162,51.147,1.43212,1719
1829.45,1.49632,1.02569,56.4453,1.58047,1890
1739.56,1.42246,0.973738,53.544,1.49923,1797
1623.13,1.32677,0.909517,50.2226,1.40623,1677
2426.95,1.98542,1.35921,74.6196,2.08935,2507
1480.22,1.21127,0.829222,45.4712,1.27319,1529
2598.41,2.1264,1.45583,79.774,2.23367,2684
1672.52,1.36733,0.937303,51.7262,1.44833,1728
2058.02,1.6841,1.15454,63.3679,1.7743,2126
2060.83,1.68419,1.15267,63.5563,1.77958,2129
2581.64,2.11024,1.44419,79.5786,2.2282,2667
2725.99,2.22421,1.52453,84.8849,2.37678,2817
2909.87,2.37907,1.62827,89.6155,2.50923,3006
2544.62,2.07982,1.42544,78.6759,2.20293,2629
2480.29,2.02285,1.38399,77.1424,2.15999,2563
1970.42,1.60781,1.10017,61.1636,1.71258,2036
2012.93,1.64182,1.1236,62.5572,1.7516,2080
2680.4,2.19143,1.49968,82.5922,2.31258,2769
2288.38,1.87093,1.28046,70.493,1.9738,2364
2441.47,1.99702,1.36695,75.0661,2.10185,2522
3360.63,2.74077,1.87874,104.812,2.93474,3473
2498.94,2.04131,1.39911,77.4461,2.16849,2582
2636.86,2.15576,1.47543,81.2331,2.27453,2724
2621.42,2.1449,1.47014,80.7093,2.25986,2708
2353.81,1.92147,1.31496,72.9167,2.04167,2432
2652.2,2.16839,1.48637,81.8494,2.29178,2740
2297.97,1.87801,1.2854,70.8853,1.98479,2374
1668.81,1.36402,0.933583,51.4546,1.44073,1724
1710.46,1.39189,0.952014,53.6949,1.50346,1768
1473.44,1.19882,0.820034,46.2506,1.29502,1523
1563.41,1.27197,0.870083,49.073,1.37404,1616
1688.14,1.37329,0.939337,53.0611,1.48571,1745
1952.21,1.5879,1.08605,61.3953,1.71907,2018
2151.51,1.75022,1.197,67.6522,1.89426,2224
1937.69,1.57561,1.07781,60.952,1.70666,2003
1773.24,1.44208,0.986315,55.7729,1.56164,1833
2034.41,1.65426,1.13164,64.0107,1.7923,2103
1652.33,1.34384,0.91924,51.9501,1.4546,1708
1513.03,1.23054,0.841684,47.5704,1.33197,1564
1582.66,1.28743,0.880542,49.7735,1.39366,1636
1753.92,1.42665,0.975787,55.132,1.5437,1813
1943.53,1.58079,1.08124,61.0953,1.71067,2009
2037.35,1.65719,1.13339,64.0655,1.79383,2106
1862.28,1.51493,1.03616,58.531,1.63887,1925
1721.04,1.39996,0.957553,54.0866,1.51442,1779
1859.37,1.51254,1.03455,58.4459,1.63649,1922
1801.36,1.46545,1.00236,56.5906,1.58454,1862
1859.38,1.5125,1.03451,58.439,1.63629,1922
1645.6,1.33875,0.915698,51.7023,1.44767,1701
1348.59,1.0971,0.750364,42.3767,1.18655,1394
1673.61,1.36119,0.931019,52.628,1.47358,1730
1727.79,1.40521,0.961144,54.3181,1.52091,1786
2080.87,1.69233,1.15756,65.4452,1.83246,2151
1834.19,1.49168,1.02015,57.6879,1.61526,1896
2048.94,1.66621,1.1397,64.4533,1.80469,2118
1766.53,1.43709,0.982954,55.5,1.554,1826
2101.21,1.70924,1.16901,66.0634,1.84977,2172
1833.23,1.491,1.01982,57.6476,1.61413,1895
1632,1.32718,0.907872,51.3236,1.43706,1687
1810,1.47196,1.00681,56.9247,1.59389,1871
1504.34,1.22366,0.836992,47.2788,1.32381,1555
1894.18,1.54088,1.05391,59.5544,1.66752,1958
1439.53,1.17094,0.800921,45.2335,1.26654,1488
1647.5,1.34019,0.916608,51.7952,1.45026,1703
2167.94,1.76347,1.20607,68.1795,1.90903,2241
1289.56,1.04896,0.717452,40.5359,1.13501,1333
1694.91,1.37838,0.942899,53.2762,1.49173,1752
1583.65,1.28831,0.881087,49.7912,1.39415,1637
1564.31,1.2725,0.870336,49.1741,1.37688,1617
1544.96,1.25681,0.859624,48.5655,1.35983,1597
1553.68,1.26391,0.86444,48.8221,1.36702,1606
1895.13,1.54124,1.05416,59.6065,1.66898,1959
1985.1,1.61427,1.10416,62.4307,1.74806,2052
1846.78,1.50192,1.02729,58.0634,1.62578,1909
1930.93,1.57048,1.07421,60.7234,1.70026,1996
1905.79,1.55003,1.06027,59.9206,1.67778,1970
1437.58,1.1695,0.799886,45.1813,1.26508,1486
1964.79,1.59824,1.09312,61.7897,1.73011,2031
1543.03,1.25523,0.858596,48.4971,1.35792,1595
1648.48,1.34102,0.917213,51.8114,1.45072,1704
2469.79,2.0088,1.37405,77.6548,2.17434,2553
