S,I,X,R,D,N
1100.15,0.0417479,0.0309374,12.432,0.348096,1113
1808.13,0.0686266,0.0508445,20.1807,0.565058,1829
1484.58,0.0563327,0.0417488,16.8455,0.471675,1502
1713.98,0.0650408,0.0481992,19.3622,0.542142,1734
1800.84,0.0683318,0.0506425,20.4664,0.573059,1822
2977.51,0.112936,0.0837288,34.3287,0.961204,3013
2670.26,0.101347,0.0750838,29.7281,0.832386,2701
1930.53,0.0732642,0.0542883,21.7373,0.608644,1953
2662.88,0.10105,0.0748832,30.0983,0.842752,2694
2115.68,0.0802992,0.0594907,23.5242,0.658678,2140
1678.27,0.0636808,0.0471956,19.0878,0.534458,1698
2194.24,0.0832601,0.0617053,24.9166,0.697665,2220
1930.31,0.0732447,0.0542837,21.944,0.614432,1953
2767.53,0.105016,0.0778268,31.4083,0.879431,2800
2534.35,0.0961703,0.0712691,28.6763,0.802936,2564
2742.53,0.104049,0.0771236,31.4051,0.879344,2775
1724.98,0.0654619,0.0485067,19.3682,0.542309,1745
1544.13,0.0586006,0.0434205,17.2866,0.484024,1562
2321.89,0.0881093,0.0652937,26.2241,0.734274,2349
2610.38,0.0990521,0.0734076,29.6231,0.829446,2641
1527.11,0.0579479,0.0429453,17.3042,0.484517,1545
1786.03,0.0677725,0.0502264,20.2817,0.567889,1807
2117.13,0.0803331,0.0595368,24.0555,0.673554,2142
2410.36,0.0914295,0.0677805,27.7065,0.775783,2439
2656.8,0.100859,0.0747031,29.2045,0.817726,2687
1555.36,0.0589914,0.0437401,18.0319,0.504893,1574
2010.85,0.0762618,0.0565494,23.3583,0.654032,2035
2318.96,0.0879403,0.0652155,27.1239,0.759469,2347
2002.14,0.0759494,0.0563069,23.0856,0.646398,2026
2167.14,0.0822059,0.0609474,25.02,0.700559,2193
1420.89,0.0538861,0.0399598,16.5547,0.463531,1438
1590.82,0.0603288,0.0447384,18.5602,0.519686,1610
1472.34,0.0558418,0.0414067,17.0812,0.478273,1490
1888.44,0.0716284,0.0531089,21.823,0.611044,1911
2835.73,0.107542,0.0797511,33.1515,0.928242,2870
1638.27,0.0621298,0.0460722,19.091,0.534549,1658
1279.62,0.0485297,0.0359866,14.8813,0.416676,1295
1315.18,0.0498779,0.0369861,15.3056,0.428557,1331
1278.61,0.0484906,0.0359581,14.8877,0.416855,1294
1309.25,0.0496518,0.0368193,15.2373,0.426643,1325
1598.75,0.0606313,0.0449609,18.623,0.521445,1618
1669.98,0.0633392,0.0469655,19.3694,0.542343,1690
1617.58,0.0613492,0.045492,18.7909,0.526144,1637
1391.32,0.0527711,0.0391291,16.1345,0.451766,1408
1528.69,0.0579799,0.0429924,17.7103,0.495888,1547
1422.86,0.0539608,0.0400161,16.5855,0.464395,1440
1320.09,0.0500627,0.0371256,15.3922,0.430982,1336
1375.44,0.0521641,0.0386821,16.0209,0.448584,1392
1454.48,0.0551615,0.0409049,16.9542,0.474718,1472
1561.18,0.0592066,0.043906,18.2056,0.509758,1580
1492.16,0.0565974,0.041964,17.2612,0.483313,1510
1587.04,0.0601979,0.0446322,18.3369,0.513434,1606
1981.54,0.075179,0.0557287,22.6958,0.635481,2005
1466.56,0.0556373,0.0412455,16.8745,0.472486,1484
1514.8,0.0574486,0.0425995,17.6028,0.492879,1533
1583.98,0.0600748,0.0445456,18.4009,0.515224,1603
1771.63,0.067189,0.0498251,20.6768,0.578949,1793
1742.04,0.0660671,0.0489936,20.2799,0.567836,1763
1668.06,0.0632671,0.0469122,19.29,0.540121,1688
2560.22,0.0970999,0.0720028,29.7793,0.833821,2591
1593.77,0.0604418,0.0448223,18.6049,0.520938,1613
1762.73,0.0668507,0.0495748,20.5755,0.576114,1784
1374.44,0.0521247,0.038654,16.025,0.4487,1391
1867,0.070843,0.0525086,21.2814,0.59588,1889
1506.25,0.0571532,0.042363,17.1692,0.480738,1524
2359.12,0.0895102,0.0663495,26.9659,0.755045,2387
2304.71,0.0874421,0.0648184,26.3958,0.739081,2332
1538.47,0.0583455,0.0432667,17.9265,0.501943,1557
1465.36,0.0555733,0.0412112,17.0686,0.477921,1483
1521.65,0.0577074,0.0427938,17.7502,0.497005,1540
1467.32,0.0556472,0.0412673,17.1065,0.478981,1485
2530.42,0.0961223,0.0711424,26.6671,0.746678,2558
2695.81,0.102406,0.0757842,28.2181,0.790106,2725
2786.66,0.105859,0.078347,29.3334,0.821335,2817
2413.95,0.0917165,0.0678699,25.1846,0.705168,2440
2743.94,0.104223,0.0771445,29.0618,0.81373,2774
1452.15,0.055164,0.0408289,15.3241,0.429076,1468
1293.86,0.04915,0.0363787,13.669,0.382732,1308
3438.37,0.130652,0.096659,35.412,0.991535,3475
2537.41,0.0963908,0.0713395,26.6794,0.747022,2565
1479.67,0.0562016,0.0416065,15.7941,0.442236,1496
1837.63,0.069793,0.0516727,19.6977,0.551536,1858
2548.85,0.0968059,0.0716668,27.2172,0.762081,2577
1775.92,0.0674778,0.0499289,18.4426,0.516393,1795
2754.95,0.104658,0.0774617,29.0535,0.813497,2785
2447.88,0.0930048,0.0688074,25.2544,0.707123,2474
3001.52,0.113983,0.0844025,32.3749,0.906499,3035
2871.23,0.109046,0.0807304,30.7182,0.860111,2903
2789.35,0.105956,0.0784351,29.6402,0.829925,2820
2700.83,0.102606,0.0759284,28.2025,0.789671,2730
2316.67,0.0880002,0.0651351,24.4941,0.685835,2342
2690.09,0.102169,0.0756494,28.9213,0.809798,2720
1293.68,0.0491332,0.0363759,13.8511,0.387831,1308
1683.39,0.0639362,0.0473332,17.9957,0.50388,1702
2892.57,0.109836,0.081341,31.3649,0.878217,2925
1721.19,0.0653822,0.0483925,18.1852,0.509186,1740
2075.03,0.0787532,0.0583532,23.1822,0.649102,2099
1436.54,0.0545259,0.040395,15.9236,0.445861,1453
2407.38,0.0913753,0.0676952,26.7168,0.74807,2435
3462.93,0.131425,0.0973809,38.7579,1.08522,3503
1903.9,0.072255,0.0535404,21.3769,0.598552,1926
1719.02,0.0652377,0.0483418,19.3209,0.540986,1739
2558.44,0.0971015,0.0719474,28.5935,0.800619,2588
1577.67,0.0598742,0.0443667,17.7294,0.496424,1596
